AccommodationList;AssessmentFormAdaptiveIndicator;AssessmentFormAlgorithmIdentifier;AssessmentFormAlgorithmVersion;AssessmentFormGUID;AssessmentItemBankIdentifier;AssessmentItemBankName;AssessmentSecureIndicator;FormNumber;IntendedAdministrationEndDate;IntendedAdministrationStartDate;LearningResourceId;Name;PlatformsSupported;PublishedDate;RecordEndDateTime;RecordStartDateTime;RefAssessmentLanguageId;Version;AssessmentFormId;AssessmentId
;;;;;;;;;2024-05-08;2024-05-08;;;;;;;;;361005033;101
;;;;;;;;;2024-05-22;2024-05-22;;;;;;;;;361005034;101
;;;;;;;;;2024-06-07;2024-06-07;;;;;;;;;357005035;101
;;;;;;;;;2024-06-07;2024-06-07;;;;;;;;;358005036;101
;;;;;;;;;2024-05-09;2024-05-09;;;;;;;;;361005037;101
;;;;;;;;;2024-06-03;2024-06-03;;;;;;;;;361005038;101
;;;;;;;;;2024-06-10;2024-06-10;;;;;;;;;361005039;101
;;;;;;;;;;;;;;;;;;;359005040;100
;;;;;;;;;;;;;;;;;;;359005041;101
;;;;;;;;;2024-05-23;2024-05-23;;;;;;;;;355005042;101
;;;;;;;;;2024-06-10;2024-06-10;;;;;;;;;355005043;101
;;;;;;;;;2024-04-22;2024-04-22;;;;;;;;;357005044;101
;;;;;;;;;2024-05-13;2024-05-13;;;;;;;;;357005045;101
;;;;;;;;;2024-05-30;2024-05-30;;;;;;;;;361005046;101
;;;;;;;;;2024-06-07;2024-06-07;;;;;;;;;361005047;101
;;;;;;;;;2024-05-06;2024-05-06;;;;;;;;;355005048;101
;;;;;;;;;2024-05-07;2024-05-07;;;;;;;;;358005049;101
;;;;;;;;;2024-05-06;2024-05-06;;;;;;;;;351005050;101
;;;;;;;;;2024-05-07;2024-05-07;;;;;;;;;357005051;101
;;;;;;;;;2024-05-07;2024-05-07;;;;;;;;;359005052;101
;;;;;;;;;2024-05-08;2024-05-08;;;;;;;;;353005053;101
;;;;;;;;;;;;;;;;;;;353005054;100
;;;;;;;;;;;;;;;;;;;353005055;101
;;;;;;;;;2024-05-02;2024-05-02;;;;;;;;;360005056;101
;;;;;;;;;2024-05-02;2024-05-02;;;;;;;;;363005057;101
;;;;;;;;;;;;;;;;;;;357005058;100
;;;;;;;;;;;;;;;;;;;357005059;101
;;;;;;;;;;;;;;;;;;;357005060;100
;;;;;;;;;;;;;;;;;;;357005061;101
;;;;;;;;;;;;;;;;;;;359005062;100
;;;;;;;;;;;;;;;;;;;359005063;101
;;;;;;;;;;;;;;;;;;;359005064;100
;;;;;;;;;;;;;;;;;;;359005065;101
;;;;;;;;;;;;;;;;;;;361005066;100
;;;;;;;;;;;;;;;;;;;361005067;101
;;;;;;;;;;;;;;;;;;;361005068;100
;;;;;;;;;;;;;;;;;;;361005069;101
;;;;;;;;;2024-05-02;2024-05-02;;;;;;;;;361005070;101
;;;;;;;;;;;;;;;;;;;363005071;101
;;;;;;;;;;;;;;;;;;;361005072;101
;;;;;;;;;2024-05-09;2024-05-09;;;;;;;;;357005073;101
;;;;;;;;;2024-06-06;2024-06-06;;;;;;;;;357005074;101
;;;;;;;;;2024-06-13;2024-06-13;;;;;;;;;357005075;101
;;;;;;;;;2024-05-08;2024-05-08;;;;;;;;;359005076;100
;;;;;;;;;2024-05-23;2024-05-23;;;;;;;;;359005077;100
;;;;;;;;;2024-05-30;2024-05-30;;;;;;;;;359005078;101
;;;;;;;;;2024-06-12;2024-06-12;;;;;;;;;359005079;101
;;;;;;;;;2024-05-13;2024-05-13;;;;;;;;;358005080;101
;;;;;;;;;2024-06-03;2024-06-03;;;;;;;;;358005081;101
;;;;;;;;;2024-06-10;2024-06-10;;;;;;;;;358005082;101
;;;;;;;;;2024-05-07;2024-05-07;;;;;;;;;360005083;100
;;;;;;;;;2024-06-04;2024-06-04;;;;;;;;;360005084;100
;;;;;;;;;2024-06-07;2024-06-07;;;;;;;;;360005085;101
;;;;;;;;;2024-05-14;2024-05-14;;;;;;;;;360005086;101
;;;;;;;;;2024-04-23;2024-04-23;;;;;;;;;363005087;100
;;;;;;;;;2024-05-08;2024-05-08;;;;;;;;;363005088;100
;;;;;;;;;2024-05-15;2024-05-15;;;;;;;;;363005089;101
;;;;;;;;;2024-06-05;2024-06-05;;;;;;;;;363005090;101
;;;;;;;;;2024-06-10;2024-06-10;;;;;;;;;363005091;101
;;;;;;;;;2024-05-02;2024-05-02;;;;;;;;;353005092;101
;;;;;;;;;2024-05-24;2024-05-24;;;;;;;;;353005093;101
;;;;;;;;;2024-05-22;2024-05-22;;;;;;;;;357005094;101
;;;;;;;;;2024-06-05;2024-06-05;;;;;;;;;357005095;101
;;;;;;;;;2024-05-24;2024-05-24;;;;;;;;;358005096;101
;;;;;;;;;2024-06-07;2024-06-07;;;;;;;;;358005097;101
;;;;;;;;;;;;;;;;;;;351005098;101
;;;;;;;;;2024-07-14;2024-07-14;;;;;;;;;355005099;101
;;;;;;;;;2024-07-08;2024-07-08;;;;;;;;;355005100;101
;;;;;;;;;2024-07-14;2024-07-14;;;;;;;;;355005101;101
;;;;;;;;;2024-06-18;2024-06-18;;;;;;;;;355005102;101
;;;;;;;;;2024-05-27;2024-05-27;;;;;;;;;355005103;101
;;;;;;;;;2024-05-27;2024-05-27;;;;;;;;;351005104;101
;;;;;;;;;2024-05-28;2024-05-28;;;;;;;;;358005105;101
;;;;;;;;;2024-06-18;2024-06-18;;;;;;;;;358005106;101
;;;;;;;;;2024-05-28;2024-05-28;;;;;;;;;359005107;101
;;;;;;;;;2024-06-18;2024-06-18;;;;;;;;;359005108;101
;;;;;;;;;2024-05-28;2024-05-28;;;;;;;;;357005109;101
;;;;;;;;;2024-06-18;2024-06-18;;;;;;;;;357005110;101
;;;;;;;;;2024-06-17;2024-06-17;;;;;;;;;355005111;101
;;;;;;;;;2024-06-10;2024-06-10;;;;;;;;;349005112;101
;;;;;;;;;;;;;;;;;;;349005113;101
;;;;;;;;;2024-04-09;2024-04-09;;;;;;;;;349005114;101
;;;;;;;;;2024-05-14;2024-05-14;;;;;;;;;349005115;101
;;;;;;;;;2024-06-13;2024-06-13;;;;;;;;;349005116;101
;;;;;;;;;2024-05-30;2024-05-30;;;;;;;;;360005117;101
;;;;;;;;;2024-05-30;2024-05-30;;;;;;;;;360005118;101
;;;;;;;;;2024-05-30;2024-05-30;;;;;;;;;363005119;101
;;;;;;;;;2024-06-20;2024-06-20;;;;;;;;;363005120;101
;;;;;;;;;2024-05-30;2024-05-30;;;;;;;;;361005121;101
;;;;;;;;;2024-06-20;2024-06-20;;;;;;;;;361005122;101
;;;;;;;;;;;;;;;;;;;353005123;101
;;;;;;;;;2024-06-17;2024-06-17;;;;;;;;;355005124;101
;;;;;;;;;2024-06-17;2024-06-17;;;;;;;;;351005125;101
;;;;;;;;;2024-05-13;2024-05-13;;;;;;;;;349005126;101
;;;;;;;;;2024-06-03;2024-06-03;;;;;;;;;349005127;101
;;;;;;;;;;;;;;;;;;;353005128;100
;;;;;;;;;;;;;;;;;;;353005129;100
;;;;;;;;;;;;;;;;;;;353005130;101
;;;;;;;;;2024-06-06;2024-06-06;;;;;;;;;355005131;101
;;;;;;;;;2024-06-10;2024-06-10;;;;;;;;;355005132;101
;;;;;;;;;2024-06-19;2024-06-19;;;;;;;;;355005133;100
;;;;;;;;;2024-06-17;2024-06-17;;;;;;;;;355005134;100
;;;;;;;;;2024-06-18;2024-06-18;;;;;;;;;355005135;101
;;;;;;;;;2024-06-17;2024-06-17;;;;;;;;;355005136;101
;;;;;;;;;2024-06-06;2024-06-06;;;;;;;;;349005137;101
;;;;;;;;;2024-06-13;2024-06-13;;;;;;;;;349005138;101
;;;;;;;;;;;;;;;;;;;363005139;100
;;;;;;;;;;;;;;;;;;;363005140;101
;;;;;;;;;;;;;;;;;;;363005141;101
;;;;;;;;;;;;;;;;;;;363005142;101
;;;;;;;;;;;;;;;;;;;363005143;101
;;;;;;;;;;;;;;;;;;;359005144;100
;;;;;;;;;;;;;;;;;;;359005145;101
;;;;;;;;;;;;;;;;;;;360005146;100
;;;;;;;;;;;;;;;;;;;360005147;101
;;;;;;;;;;;;;;;;;;;359005148;100
;;;;;;;;;;;;;;;;;;;359005149;101
;;;;;;;;;;;;;;;;;;;363005150;100
;;;;;;;;;;;;;;;;;;;363005151;101
;;;;;;;;;;;;;;;;;;;363005152;100
;;;;;;;;;;;;;;;;;;;363005153;101
;;;;;;;;;;;;;;;;;;;360005154;101
;;;;;;;;;;;;;;;;;;;360005155;101
;;;;;;;;;;;;;;;;;;;360005156;101
;;;;;;;;;2024-06-06;2024-06-06;;;;;;;;;353005157;101
;;;;;;;;;2024-06-13;2024-06-13;;;;;;;;;353005158;101
;;;;;;;;;;;;;;;;;;;358005159;101
;;;;;;;;;;;;;;;;;;;358005160;101
;;;;;;;;;;;;;;;;;;;358005161;101
;;;;;;;;;2024-08-30;2024-08-30;;;;;;;;;349005162;100
;;;;;;;;;2024-10-11;2024-10-11;;;;;;;;;349005163;100
;;;;;;;;;;;;;;;;;;;349005164;101
;;;;;;;;;2024-11-15;2024-11-15;;;;;;;;;349005165;101
;;;;;;;;;2024-11-22;2024-11-22;;;;;;;;;349005166;101
;;;;;;;;;2024-08-23;2024-08-23;;;;;;;;;349005167;100
;;;;;;;;;2024-09-25;2024-09-25;;;;;;;;;349005168;100
;;;;;;;;;2024-10-29;2024-10-29;;;;;;;;;349005169;100
;;;;;;;;;2024-11-26;2024-11-26;;;;;;;;;349005170;100
;;;;;;;;;2024-08-05;2024-08-05;;;;;;;;;349005171;100
;;;;;;;;;2024-08-19;2024-08-19;;;;;;;;;349005172;100
;;;;;;;;;;;;;;;;;;;349005173;101
;;;;;;;;;2024-09-23;2024-09-23;;;;;;;;;349005174;101
;;;;;;;;;2024-11-11;2024-11-11;;;;;;;;;349005175;100
;;;;;;;;;2024-11-25;2024-11-25;;;;;;;;;349005176;100
;;;;;;;;;;;;;;;;;;;349005177;101
;;;;;;;;;2024-07-23;2024-07-23;;;;;;;;;349005178;100
;;;;;;;;;2024-07-30;2024-07-30;;;;;;;;;349005179;100
;;;;;;;;;;;;;;;;;;;349005180;101
;;;;;;;;;2024-08-29;2024-08-29;;;;;;;;;349005181;101
;;;;;;;;;2024-10-08;2024-10-08;;;;;;;;;349005182;101
;;;;;;;;;2024-07-31;2024-07-31;;;;;;;;;349005183;101
;;;;;;;;;2024-09-30;2024-09-30;;;;;;;;;349005184;101
;;;;;;;;;2024-10-28;2024-10-28;;;;;;;;;349005185;101
;;;;;;;;;2024-08-02;2024-08-02;;;;;;;;;349005186;101
;;;;;;;;;2024-08-30;2024-08-30;;;;;;;;;349005187;101
;;;;;;;;;2024-10-25;2024-10-25;;;;;;;;;349005188;101
;;;;;;;;;;;;;;;;;;;357005189;100
;;;;;;;;;;;;;;;;;;;357005190;100
;;;;;;;;;;;;;;;;;;;357005191;100
;;;;;;;;;;;;;;;;;;;357005192;101
;;;;;;;;;;;;;;;;;;;357005193;101
;;;;;;;;;;;;;;;;;;;357005194;101
;;;;;;;;;;;;;;;;;;;357005195;101
;;;;;;;;;;;;;;;;;;;357005196;101
;;;;;;;;;;;;;;;;;;;357005197;101
;;;;;;;;;;;;;;;;;;;359005198;100
;;;;;;;;;;;;;;;;;;;359005199;100
;;;;;;;;;;;;;;;;;;;359005200;100
;;;;;;;;;;;;;;;;;;;359005201;101
;;;;;;;;;;;;;;;;;;;359005202;101
;;;;;;;;;;;;;;;;;;;359005203;101
;;;;;;;;;;;;;;;;;;;359005204;101
;;;;;;;;;;;;;;;;;;;359005205;101
;;;;;;;;;;;;;;;;;;;359005206;101
;;;;;;;;;;;;;;;;;;;359005207;101
;;;;;;;;;;;;;;;;;;;360005208;100
;;;;;;;;;;;;;;;;;;;360005209;100
;;;;;;;;;;;;;;;;;;;360005210;100
;;;;;;;;;;;;;;;;;;;360005211;101
;;;;;;;;;;;;;;;;;;;360005212;101
;;;;;;;;;;;;;;;;;;;360005213;101
;;;;;;;;;;;;;;;;;;;360005214;101
;;;;;;;;;;;;;;;;;;;360005215;101
;;;;;;;;;;;;;;;;;;;360005216;101
;;;;;;;;;;;;;;;;;;;360005217;101
;;;;;;;;;;;;;;;;;;;358005218;100
;;;;;;;;;;;;;;;;;;;358005219;100
;;;;;;;;;;;;;;;;;;;358005220;100
;;;;;;;;;;;;;;;;;;;358005221;101
;;;;;;;;;;;;;;;;;;;358005222;101
;;;;;;;;;;;;;;;;;;;358005223;101
;;;;;;;;;;;;;;;;;;;358005224;101
;;;;;;;;;;;;;;;;;;;358005225;101
;;;;;;;;;;;;;;;;;;;358005226;101
;;;;;;;;;2024-07-26;2024-07-26;;;;;;;;;353005227;101
;;;;;;;;;2024-08-05;2024-08-05;;;;;;;;;351005228;101
;;;;;;;;;2024-07-30;2024-07-30;;;;;;;;;358005229;101
;;;;;;;;;2024-08-01;2024-08-01;;;;;;;;;349005230;101
;;;;;;;;;2024-07-29;2024-07-29;;;;;;;;;351005231;101
;;;;;;;;;2024-08-01;2024-08-01;;;;;;;;;353005232;101
;;;;;;;;;2024-07-29;2024-07-29;;;;;;;;;355005233;101
;;;;;;;;;2024-07-30;2024-07-30;;;;;;;;;357005234;101
;;;;;;;;;2024-07-30;2024-07-30;;;;;;;;;359005235;101
;;;;;;;;;2024-08-01;2024-08-01;;;;;;;;;360005236;101
;;;;;;;;;2024-08-01;2024-08-01;;;;;;;;;361005237;101
;;;;;;;;;2024-08-01;2024-08-01;;;;;;;;;363005238;101
;;;;;;;;;2024-08-01;2024-08-01;;;;;;;;;360005239;101
;;;;;;;;;2024-08-01;2024-08-01;;;;;;;;;363005240;101
;;;;;;;;;;;;;;;;;;;361005241;101
;;;;;;;;;;;;;;;;;;;361005242;101
;;;;;;;;;;;;;;;;;;;361005243;101
;;;;;;;;;;;;;;;;;;;361005244;101
;;;;;;;;;;;;;;;;;;;361005245;101
;;;;;;;;;;;;;;;;;;;361005247;101
;;;;;;;;;;;;;;;;;;;361005248;101
;;;;;;;;;;;;;;;;;;;361005249;100
;;;;;;;;;;;;;;;;;;;361005250;100
;;;;;;;;;;;;;;;;;;;361005251;100
;;;;;;;;;;;;;;;;;;;361005252;101
;;;;;;;;;;;;;;;;;;;363005253;101
;;;;;;;;;;;;;;;;;;;363005254;101
;;;;;;;;;;;;;;;;;;;363005255;101
;;;;;;;;;;;;;;;;;;;363005256;101
;;;;;;;;;;;;;;;;;;;363005257;101
;;;;;;;;;;;;;;;;;;;363005258;101
;;;;;;;;;;;;;;;;;;;363005259;101
;;;;;;;;;;;;;;;;;;;363005260;101
;;;;;;;;;;;;;;;;;;;363005261;100
;;;;;;;;;;;;;;;;;;;363005262;100
;;;;;;;;;;;;;;;;;;;363005263;101
;;;;;;;;;;;;;;;;;;;363005265;101
;;;;;;;;;;;;;;;;;;;363005266;101
;;;;;;;;;;;;;;;;;;;363005267;101
;;;;;;;;;;;;;;;;;;;363005268;101
;;;;;;;;;;;;;;;;;;;363005269;100
;;;;;;;;;;;;;;;;;;;363005270;100
;;;;;;;;;;;;;;;;;;;363005271;101
;;;;;;;;;;;;;;;;;;;359005274;101
;;;;;;;;;;;;;;;;;;;359005275;101
;;;;;;;;;;;;;;;;;;;359005276;101
;;;;;;;;;;;;;;;;;;;359005277;100
;;;;;;;;;;;;;;;;;;;359005278;100
;;;;;;;;;;;;;;;;;;;359005279;100
;;;;;;;;;;;;;;;;;;;359005280;101
;;;;;;;;;;;;;;;;;;;360005281;101
;;;;;;;;;;;;;;;;;;;360005282;101
;;;;;;;;;;;;;;;;;;;360005283;101
;;;;;;;;;;;;;;;;;;;360005284;100
;;;;;;;;;;;;;;;;;;;360005285;100
;;;;;;;;;;;;;;;;;;;360005286;100
;;;;;;;;;;;;;;;;;;;360005287;101
;;;;;;;;;2024-08-05;2024-08-05;;;;;;;;;355005288;101
;;;;;;;;;;;;;;;;;;;361005289;101
;;;;;;;;;;;;;;;;;;;361005290;101
;;;;;;;;;;;;;;;;;;;361005291;101
;;;;;;;;;2024-08-06;2024-08-06;;;;;;;;;358005292;101
;;;;;;;;;2024-08-06;2024-08-06;;;;;;;;;357005293;101
;;;;;;;;;2024-08-06;2024-08-06;;;;;;;;;359005294;101
;;;;;;;;;;;;;;;;;;;353005295;101
;;;;;;;;;;;;;;;;;;;353005296;100
;;;;;;;;;;;;;;;;;;;353005297;100
;;;;;;;;;;;;;;;;;;;353005298;101
;;;;;;;;;;;;;;;;;;;353005299;100
;;;;;;;;;;;;;;;;;;;353005300;100
;;;;;;;;;;;;;;;;;;;353005301;101
;;;;;;;;;;;;;;;;;;;353005302;101
;;;;;;;;;;;;;;;;;;;353005303;100
;;;;;;;;;;;;;;;;;;;353005304;100
;;;;;;;;;;;;;;;;;;;353005305;100
;;;;;;;;;;;;;;;;;;;353005306;101
;;;;;;;;;2024-08-01;2024-08-01;;;;;;;;;349005307;101
;;;;;;;;;2024-09-05;2024-09-05;;;;;;;;;349005308;101
;;;;;;;;;2024-10-09;2024-10-09;;;;;;;;;349005309;101
;;;;;;;;;2024-10-02;2024-10-02;;;;;;;;;349005310;101
;;;;;;;;;2024-10-23;2024-10-23;;;;;;;;;349005311;101
;;;;;;;;;2024-07-24;2024-07-24;;;;;;;;;351005312;100
;;;;;;;;;2024-07-25;2024-07-25;;;;;;;;;351005313;100
;;;;;;;;;2024-07-25;2024-07-25;;;;;;;;;351005314;101
;;;;;;;;;2024-08-13;2024-08-13;;;;;;;;;351005315;100
;;;;;;;;;2024-08-20;2024-08-20;;;;;;;;;351005316;100
;;;;;;;;;2024-08-20;2024-08-20;;;;;;;;;351005317;101
;;;;;;;;;2024-09-25;2024-09-25;;;;;;;;;351005318;100
;;;;;;;;;2024-08-28;2024-08-28;;;;;;;;;351005319;100
;;;;;;;;;2024-08-28;2024-08-28;;;;;;;;;351005320;101
;;;;;;;;;2024-10-16;2024-10-16;;;;;;;;;351005321;101
;;;;;;;;;2024-10-30;2024-10-30;;;;;;;;;351005322;100
;;;;;;;;;2024-10-30;2024-10-30;;;;;;;;;351005323;100
;;;;;;;;;2024-11-05;2024-11-05;;;;;;;;;351005324;101
;;;;;;;;;2024-11-27;2024-11-27;;;;;;;;;351005325;101
;;;;;;;;;2024-08-08;2024-08-08;;;;;;;;;361005326;101
;;;;;;;;;2024-08-08;2024-08-08;;;;;;;;;349005327;101
;;;;;;;;;;;;;;;;;;;357005328;101
;;;;;;;;;;;;;;;;;;;357005329;101
;;;;;;;;;;;;;;;;;;;357005330;101
;;;;;;;;;;;;;;;;;;;357005331;101
;;;;;;;;;;;;;;;;;;;357005332;101
;;;;;;;;;;;;;;;;;;;357005333;101
;;;;;;;;;2024-10-03;2024-10-03;;;;;;;;;363005336;101
;;;;;;;;;2024-11-28;2024-11-28;;;;;;;;;363005337;101
;;;;;;;;;;;;;;;;;;;359005338;101
;;;;;;;;;;;;;;;;;;;359005339;101
;;;;;;;;;;;;;;;;;;;359005340;101
;;;;;;;;;;;;;;;;;;;359005341;101
;;;;;;;;;;;;;;;;;;;359005342;101
;;;;;;;;;;;;;;;;;;;361005343;101
;;;;;;;;;;;;;;;;;;;361005344;101
;;;;;;;;;;;;;;;;;;;361005345;101
;;;;;;;;;;;;;;;;;;;361005346;101
;;;;;;;;;;;;;;;;;;;361005347;101
;;;;;;;;;2024-08-08;2024-08-08;;;;;;;;;357005348;101
;;;;;;;;;2024-08-09;2024-08-09;;;;;;;;;358005349;101
;;;;;;;;;2024-07-31;2024-07-31;;;;;;;;;359005350;101
;;;;;;;;;2024-08-02;2024-08-02;;;;;;;;;360005351;101
;;;;;;;;;2024-07-29;2024-07-29;;;;;;;;;361005352;100
;;;;;;;;;2024-07-31;2024-07-31;;;;;;;;;363005353;101
;;;;;;;;;2024-10-17;2024-10-17;;;;;;;;;349005354;101
;;;;;;;;;2024-11-26;2024-11-26;;;;;;;;;349005355;101
;;;;;;;;;2024-12-04;2024-12-04;;;;;;;;;349005356;101
;;;;;;;;;2024-08-27;2024-08-27;;;;;;;;;349005357;101
;;;;;;;;;2024-10-01;2024-10-01;;;;;;;;;349005358;101
;;;;;;;;;2024-11-12;2024-11-12;;;;;;;;;349005359;101
;;;;;;;;;2024-11-04;2024-11-04;;;;;;;;;349005360;101
;;;;;;;;;2024-12-10;2024-12-10;;;;;;;;;349005361;101
;;;;;;;;;2024-07-12;2024-07-12;;;;;;;;;351005362;101
;;;;;;;;;2024-08-27;2024-08-27;;;;;;;;;351005363;101
;;;;;;;;;2024-09-24;2024-09-24;;;;;;;;;351005364;101
;;;;;;;;;2024-10-22;2024-10-22;;;;;;;;;351005365;101
;;;;;;;;;2024-11-25;2024-11-25;;;;;;;;;351005376;101
;;;;;;;;;2024-08-30;2024-08-30;;;;;;;;;351005377;100
;;;;;;;;;2024-10-25;2024-10-25;;;;;;;;;351005378;100
;;;;;;;;;2024-11-22;2024-11-22;;;;;;;;;351005379;100
;;;;;;;;;2024-11-22;2024-11-22;;;;;;;;;351005380;101
;;;;;;;;;2024-09-25;2024-09-25;;;;;;;;;351005381;100
;;;;;;;;;2024-11-21;2024-11-21;;;;;;;;;351005382;100
;;;;;;;;;2024-11-29;2024-11-29;;;;;;;;;351005383;101
;;;;;;;;;2024-11-22;2024-11-22;;;;;;;;;351005384;101
;;;;;;;;;2024-10-25;2024-10-25;;;;;;;;;351005385;101
;;;;;;;;;;;;;;;;;;;359005386;101
;;;;;;;;;;;;;;;;;;;359005387;101
;;;;;;;;;;;;;;;;;;;360005388;101
;;;;;;;;;;;;;;;;;;;360005389;101
;;;;;;;;;;;;;;;;;;;359005390;101
;;;;;;;;;;;;;;;;;;;359005391;101
;;;;;;;;;;;;;;;;;;;359005392;101
;;;;;;;;;;;;;;;;;;;363005393;101
;;;;;;;;;;;;;;;;;;;363005394;101
;;;;;;;;;;;;;;;;;;;363005395;101
;;;;;;;;;2024-08-30;2024-08-30;;;;;;;;;351005396;101
;;;;;;;;;2024-10-04;2024-10-04;;;;;;;;;351005397;101
;;;;;;;;;2024-11-22;2024-11-22;;;;;;;;;351005398;101
;;;;;;;;;2024-11-29;2024-11-29;;;;;;;;;351005399;101
;;;;;;;;;2024-08-30;2024-08-30;;;;;;;;;353005400;101
;;;;;;;;;2024-10-11;2024-10-11;;;;;;;;;353005401;101
;;;;;;;;;2024-11-22;2024-11-22;;;;;;;;;353005402;101
;;;;;;;;;2024-11-29;2024-11-29;;;;;;;;;353005403;101
;;;;;;;;;2024-08-26;2024-08-26;;;;;;;;;351005404;100
;;;;;;;;;2024-09-23;2024-09-23;;;;;;;;;351005405;100
;;;;;;;;;2024-09-30;2024-09-30;;;;;;;;;351005406;101
;;;;;;;;;2024-10-15;2024-10-15;;;;;;;;;351005407;101
;;;;;;;;;2024-11-12;2024-11-12;;;;;;;;;351005408;101
;;;;;;;;;2024-10-22;2024-10-22;;;;;;;;;351005409;101
;;;;;;;;;;;;;;;;;;;353005418;101
;;;;;;;;;;;;;;;;;;;353005419;101
;;;;;;;;;;;;;;;;;;;353005420;100
;;;;;;;;;;;;;;;;;;;353005421;100
;;;;;;;;;;;;;;;;;;;353005422;101
;;;;;;;;;;;;;;;;;;;353005423;100
;;;;;;;;;;;;;;;;;;;353005424;100
;;;;;;;;;;;;;;;;;;;353005425;100
;;;;;;;;;;;;;;;;;;;353005426;101
;;;;;;;;;;;;;;;;;;;353005427;100
;;;;;;;;;;;;;;;;;;;353005428;100
;;;;;;;;;;;;;;;;;;;353005429;101
;;;;;;;;;;;;;;;;;;;353005430;100
;;;;;;;;;;;;;;;;;;;353005431;100
;;;;;;;;;;;;;;;;;;;353005432;100
;;;;;;;;;;;;;;;;;;;353005433;100
;;;;;;;;;;;;;;;;;;;353005434;101
;;;;;;;;;;;;;;;;;;;353005435;100
;;;;;;;;;;;;;;;;;;;353005436;100
;;;;;;;;;;;;;;;;;;;353005437;100
;;;;;;;;;;;;;;;;;;;353005438;101
;;;;;;;;;2024-08-08;2024-08-08;;;;;;;;;351005439;101
;;;;;;;;;2024-08-29;2024-08-29;;;;;;;;;351005440;100
;;;;;;;;;2024-09-05;2024-09-05;;;;;;;;;351005441;100
;;;;;;;;;2024-09-26;2024-09-26;;;;;;;;;351005442;101
;;;;;;;;;2024-10-10;2024-10-10;;;;;;;;;351005443;100
;;;;;;;;;2024-10-24;2024-10-24;;;;;;;;;351005444;100
;;;;;;;;;2024-11-14;2024-11-14;;;;;;;;;351005445;101
;;;;;;;;;;;;;;;;;;;355005446;101
;;;;;;;;;;;;;;;;;;;355005447;101
;;;;;;;;;;;;;;;;;;;355005448;101
;;;;;;;;;;;;;;;;;;;355005449;101
;;;;;;;;;;;;;;;;;;;357005450;101
;;;;;;;;;;;;;;;;;;;358005453;101
;;;;;;;;;;;;;;;;;;;358005454;101
;;;;;;;;;;;;;;;;;;;359005456;100
;;;;;;;;;;;;;;;;;;;359005457;100
;;;;;;;;;;;;;;;;;;;359005458;101
;;;;;;;;;;;;;;;;;;;359005459;100
;;;;;;;;;;;;;;;;;;;359005460;100
;;;;;;;;;;;;;;;;;;;359005461;101
;;;;;;;;;;;;;;;;;;;359005462;100
;;;;;;;;;;;;;;;;;;;359005463;100
;;;;;;;;;;;;;;;;;;;359005464;101
;;;;;;;;;;;;;;;;;;;359005465;100
;;;;;;;;;;;;;;;;;;;359005466;101
;;;;;;;;;;;;;;;;;;;360005467;100
;;;;;;;;;;;;;;;;;;;360005468;100
;;;;;;;;;;;;;;;;;;;360005469;101
;;;;;;;;;;;;;;;;;;;360005470;100
;;;;;;;;;;;;;;;;;;;360005471;100
;;;;;;;;;;;;;;;;;;;360005472;101
;;;;;;;;;;;;;;;;;;;360005473;100
;;;;;;;;;;;;;;;;;;;360005474;100
;;;;;;;;;;;;;;;;;;;360005475;101
;;;;;;;;;;;;;;;;;;;360005476;100
;;;;;;;;;;;;;;;;;;;360005477;101
;;;;;;;;;;;;;;;;;;;361005478;100
;;;;;;;;;;;;;;;;;;;361005479;100
;;;;;;;;;;;;;;;;;;;361005480;101
;;;;;;;;;;;;;;;;;;;361005481;100
;;;;;;;;;;;;;;;;;;;361005482;100
;;;;;;;;;;;;;;;;;;;361005483;101
;;;;;;;;;;;;;;;;;;;361005484;100
;;;;;;;;;;;;;;;;;;;361005485;101
;;;;;;;;;;;;;;;;;;;361005486;100
;;;;;;;;;;;;;;;;;;;361005487;100
;;;;;;;;;;;;;;;;;;;357005488;101
;;;;;;;;;2024-09-12;2024-09-12;;;;;;;;;355005489;100
;;;;;;;;;2024-10-10;2024-10-10;;;;;;;;;355005490;100
;;;;;;;;;2024-11-28;2024-11-28;;;;;;;;;355005491;100
;;;;;;;;;2024-12-09;2024-12-09;;;;;;;;;355005492;101
;;;;;;;;;2024-09-17;2024-09-17;;;;;;;;;355005493;100
;;;;;;;;;2024-11-06;2024-11-06;;;;;;;;;355005494;100
;;;;;;;;;2024-12-04;2024-12-04;;;;;;;;;355005495;100
;;;;;;;;;2024-12-09;2024-12-09;;;;;;;;;355005496;101
;;;;;;;;;2024-12-03;2024-12-03;;;;;;;;;355005497;101
;;;;;;;;;2024-12-05;2024-12-05;;;;;;;;;355005498;101
;;;;;;;;;2024-12-03;2024-12-03;;;;;;;;;355005499;101
;;;;;;;;;2024-09-11;2024-09-11;;;;;;;;;355005500;101
;;;;;;;;;2024-10-10;2024-10-10;;;;;;;;;355005501;101
;;;;;;;;;2024-11-14;2024-11-14;;;;;;;;;355005502;101
;;;;;;;;;2024-12-09;2024-12-09;;;;;;;;;355005503;101
;;;;;;;;;2024-10-01;2024-10-01;;;;;;;;;355005504;101
;;;;;;;;;2024-10-23;2024-10-23;;;;;;;;;355005505;101
;;;;;;;;;2024-11-14;2024-11-14;;;;;;;;;355005506;101
