Abbreviation;AssessmentFormId;ChildOf_AssessmentSubtestId;ContainerOnly;Description;Identifier;MaximumValue;MinimumValue;OptimalValue;PublishedDate;RecordEndDateTime;RecordStartDateTime;RefAcademicSubjectId;RefAssessmentPurposeId;RefAssessmentSubtestIdentifierTypeId;RefContentStandardTypeId;RefScoreMetricTypeId;Rules;Tier;Title;Version;AssessmentSubtestId
;363004857;;;La historia de la biblia;;70;10;;;;;;;;7;;;;;;36310704857
;363004858;;;La historia de la biblia;;70;10;;;;;;;;7;;;;;;36310704858
;349004862;;;OA4-OA1;;70;10;;;;;;;;7;;;;;;34910704862
;349004863;;;OA3: Evaluación N° del 0 al 10;;70;10;;;;;;;;7;;;;;;34910704863
;349004864;;;OA9: Evaluación adición y sustracción;;70;10;;;;;;;;7;;;;;;34910704864
;349004865;;;OA6: Test de componer y descomponer;;70;10;;;;;;;;7;;;;;;34910704865
;349004866;;;Promedio OA9- OA6;;70;10;;;;;;;;7;;;;;;34910704866
;349004867;;;OA11: Test Patrones;;70;10;;;;;;;;7;;;;;;34910704867
;349004868;;;Versículo;;70;10;;;;;;;;7;;;;;;34910704868
;349004869;;;notas sumativa;;70;10;;;;;;;;7;;;;;;34910704869
;353004870;;;Trabajo Práctico números ;;70;10;;;;;;;;7;;;;;;35310704870
;353004871;;;Test adición y sustracción;;70;10;;;;;;;;7;;;;;;35310704871
;353004872;;;Evaluación Acumulativa (OA1 – OA2 - OA3 – OA5);;70;10;;;;;;;;7;;;;;;35310704872
;353004873;;;Sumativa objetivos (OA1 – OA2 - OA3 – OA5 - OA6);;70;10;;;;;;;;7;;;;;;35310704873
;353004874;;;Test de tablas de multiplicar;;70;10;;;;;;;;7;;;;;;35310704874
;353004875;;;Trabajo práctico (OA8);;70;10;;;;;;;;7;;;;;;35310704875
;353004876;;;Evaluación Acumulativa objetivo (OA8);;70;10;;;;;;;;7;;;;;;35310704876
;353004877;;;Sumativa Objetivo OA8;;70;10;;;;;;;;7;;;;;;35310704877
;363004878;;;ESTRATEGIAS Y TACTICAS DE JUEGO, RESOLUCION DE PROBLEMAS;;70;10;;;;;;;;7;;;;;;36310704878
;359004879;;;Prueba escrita independencia de Chile;;70;10;;;;;;;;7;;;;;;35910704879
;359004880;;;Prueba escrita periodo conservador y liberal;;70;10;;;;;;;;7;;;;;;35910704880
;359004881;;;Versículos bíblicos mes de mayo;;70;10;;;;;;;;7;;;;;;35910704881
;359004882;;;Tríptico Independencia de Chile;;70;10;;;;;;;;7;;;;;;35910704882
;359004883;;;Tríptico Periodo conservador y liberal;;70;10;;;;;;;;7;;;;;;35910704883
;359004884;;;Tríptico Democratización;;70;10;;;;;;;;7;;;;;;35910704884
;359004885;;;Tríptico gobierno militar hasta la actualidad;;70;10;;;;;;;;7;;;;;;35910704885
;359004886;;;Promedio trabajos formativos;;70;10;;;;;;;;7;;;;;;35910704886
;360004887;;;prueba escrita independencia de Chile;;70;10;;;;;;;;7;;;;;;36010704887
;360004888;;;Prueba escrita Periodo conservador y liberal;;70;10;;;;;;;;7;;;;;;36010704888
;360004889;;;Versículos de Mayo;;70;10;;;;;;;;7;;;;;;36010704889
;360004890;;;Tríptico de la independencia de Chile;;70;10;;;;;;;;7;;;;;;36010704890
;360004891;;;Tríptico  del periodo conservador y liberal;;70;10;;;;;;;;7;;;;;;36010704891
;360004892;;;Tríptico de la democratización;;70;10;;;;;;;;7;;;;;;36010704892
;360004893;;;Tríptico del periodo militar hasta la actualidad;;70;10;;;;;;;;7;;;;;;36010704893
;360004894;;;Promedio trabajos formativos;;70;10;;;;;;;;7;;;;;;36010704894
;357004895;;;Objeto tecnológico: Alcancía;;70;10;;;;;;;;7;;;;;;35710704895
;353004896;;;Objeto tecnológico: Portalápices;;70;10;;;;;;;;7;;;;;;35310704896
;361004897;;;Prueba Nº1: OA 1;;70;10;;;;;;;;7;;;;;;36110704897
;363004898;;;Composicion artistica;;70;10;;;;;;;;7;;;;;;36310704898
;361004899;;;ESTRATEGIAS Y TACTICAS DE JUEGOS, RESOLUCION DE PROBLEMAS DEL JUEGO;;70;10;;;;;;;;7;;;;;;36110704899
;351004900;;;Dictados y test Números;;70;10;;;;;;;;7;;;;;;35110704900
;351004901;;;Prueba  Números ;;70;10;;;;;;;;7;;;;;;35110704901
;351004902;;;Promedio eje Números ;;70;10;;;;;;;;7;;;;;;35110704902
;351004903;;;Test de operaciones ;;70;10;;;;;;;;7;;;;;;35110704903
;351004904;;;Pruebe operaciones;;70;10;;;;;;;;7;;;;;;35110704904
;351004905;;;Promedio eje operaciones ;;70;10;;;;;;;;7;;;;;;35110704905
;351004906;;;Trabajo patrones ;;70;10;;;;;;;;7;;;;;;35110704906
;351004907;;;Prueba patrones ;;70;10;;;;;;;;7;;;;;;35110704907
;351004908;;;Promedio eje patrones y álgebra ;;70;10;;;;;;;;7;;;;;;35110704908
;353004909;;;Rompecabezas;;70;10;;;;;;;;7;;;;;;35310704909
;353004910;;;Mosaico;;70;10;;;;;;;;7;;;;;;35310704910
;353004911;;;Fauvismo;;70;10;;;;;;;;7;;;;;;35310704911
;353004912;;;Expresionismo;;70;10;;;;;;;;7;;;;;;35310704912
;353004913;;;Trabajo práctico (Collage plantas autóctonas y cultivos);;70;10;;;;;;;;7;;;;;;35310704913
;353004914;;;Evaluación acumulativa (OA2 - OA4);;70;10;;;;;;;;7;;;;;;35310704914
;353004915;;;Evaluación sumativa (OA2 - OA4);;70;10;;;;;;;;7;;;;;;35310704915
;353004916;;;Evaluación sumativa OA5;;70;10;;;;;;;;7;;;;;;35310704916
;353004917;;;Trabajo práctico (Afiche);;70;10;;;;;;;;7;;;;;;35310704917
;353004918;;;Evaluación acumulativa (OA6);;70;10;;;;;;;;7;;;;;;35310704918
;353004919;;;Evaluación sumativa OA6;;70;10;;;;;;;;7;;;;;;35310704919
;353004920;;;Trabajo práctico (Recursos marítimos y terrestres de Grecia);;70;10;;;;;;;;7;;;;;;35310704920
;353004921;;;Trabajo práctico (Legados  de los griegos);;70;10;;;;;;;;7;;;;;;35310704921
;353004922;;;Evaluación acumulativa Grecia (OA3- OA4);;70;10;;;;;;;;7;;;;;;35310704922
;353004923;;;Evaluación sumativa Grecia (OA3- OA4);;70;10;;;;;;;;7;;;;;;35310704923
;353004924;;;Trabajo Practico Lineas imaginarias;;70;10;;;;;;;;7;;;;;;35310704924
;358004925;;;Rompecabezas;;70;10;;;;;;;;7;;;;;;35810704925
;358004926;;;avance PowerPoint;;70;10;;;;;;;;7;;;;;;35810704926
;358004927;;;PowerPoint finalizado;;70;10;;;;;;;;7;;;;;;35810704927
;358004928;;;Sumativa PowerPoint;;70;10;;;;;;;;7;;;;;;35810704928
;358004929;;;Trabajo Mayo;;70;10;;;;;;;;7;;;;;;35810704929
;353004930;;;Canto;;70;10;;;;;;;;7;;;;;;35310704930
;353004931;;;trabajo;;70;10;;;;;;;;7;;;;;;35310704931
;361004932;;;Test: Ciclo menstrual;;70;10;;;;;;;;7;;;;;;36110704932
;361004933;;;Prueba N°2: OA 2;;70;10;;;;;;;;7;;;;;;36110704933
;361004934;;;Test: Ciclo menstrual + Prueba N°2: OA 2;;70;10;;;;;;;;7;;;;;;36110704934
;361004935;;;Triptico Primeras Civilizaciones;;70;10;;;;;;;;7;;;;;;36110704935
;361004936;;;Trabajo Práctico Primeras Civilizaciones;;70;10;;;;;;;;7;;;;;;36110704936
;361004937;;;Evaluación Proceso Primeras Civilizaciones ;;70;10;;;;;;;;7;;;;;;36110704937
;361004938;;;Evaluación Escrita Primeras Civilizaciones;;70;10;;;;;;;;7;;;;;;36110704938
;361004939;;;PROMEDIO PRIMERAS CIVILIZACIONES;;70;10;;;;;;;;7;;;;;;36110704939
;361004940;;;Trabajo Práctico Grecia;;70;10;;;;;;;;7;;;;;;36110704940
;361004941;;;Evaluación Escrita Grecia;;70;10;;;;;;;;7;;;;;;36110704941
;361004942;;;PROMEDIO FINAL GRECIA;;70;10;;;;;;;;7;;;;;;36110704942
;361004943;;;Trabajo Práctico Roma;;70;10;;;;;;;;7;;;;;;36110704943
;361004944;;;Evaluación Final Roma;;70;10;;;;;;;;7;;;;;;36110704944
;361004945;;;PROMEDIO FINAL ROMA;;70;10;;;;;;;;7;;;;;;36110704945
;361004946;;;Evaluación Versículo ;;70;10;;;;;;;;7;;;;;;36110704946
;357004947;;;Trabajo Practico Zonas Naturales;;70;10;;;;;;;;7;;;;;;35710704947
;357004948;;;Evaluación 1 Zonas naturales y Relieve;;70;10;;;;;;;;7;;;;;;35710704948
;357004949;;;PROMEDIO ZONAS  NATURALES;;70;10;;;;;;;;7;;;;;;35710704949
;357004950;;;Trabajo Practico Norte Grande -Norte Chico;;70;10;;;;;;;;7;;;;;;35710704950
;357004951;;;Evaluación 2 Zona Norte Grande-Norte Chico;;70;10;;;;;;;;7;;;;;;35710704951
;357004952;;;PROMEDIO NORTE GRANDE-NORTE CHICO;;70;10;;;;;;;;7;;;;;;35710704952
;357004953;;;Trabajo Práctico Zona Central-Sur-Austral;;70;10;;;;;;;;7;;;;;;35710704953
;357004954;;;Evaluación 3 Zona Central-Sur-Austral;;70;10;;;;;;;;7;;;;;;35710704954
;357004955;;;PROMEDIO ZONA CENTRAL-SUR-AUSTRAL;;70;10;;;;;;;;7;;;;;;35710704955
;357004956;;;Evaluación Versículo;;70;10;;;;;;;;7;;;;;;35710704956
;358004957;;;Trabajo Práctico Zonas Naturales;;70;10;;;;;;;;7;;;;;;35810704957
;358004958;;;Evaluación 1 Zonas Naturales y Relieve;;70;10;;;;;;;;7;;;;;;35810704958
;358004959;;;PROMEDIO ZONAS NATURALES Y RELIEVE;;70;10;;;;;;;;7;;;;;;35810704959
;358004960;;;Trabajo Práctico Norte Grande-Norte Chico;;70;10;;;;;;;;7;;;;;;35810704960
;358004961;;;Evaluación 2 Zona Norte Grande -Norte Chico;;70;10;;;;;;;;7;;;;;;35810704961
;358004962;;;PROMEDIO NORTE GRANDE-NORTE CHICO;;70;10;;;;;;;;7;;;;;;35810704962
;358004963;;;Trabajo Práctico Zona Centro-Sur-Austral;;70;10;;;;;;;;7;;;;;;35810704963
;358004964;;;Evaluación 3 Zona Centro-Sur-Austral;;70;10;;;;;;;;7;;;;;;35810704964
;358004965;;;PROMEDIO ZONA CENTRO-SUR-AUSTRAL;;70;10;;;;;;;;7;;;;;;35810704965
;358004966;;;Evaluación Versículo;;70;10;;;;;;;;7;;;;;;35810704966
;355004967;;;TELAR;;70;10;;;;;;;;7;;;;;;35510704967
;355004968;;;BORDADO;;70;10;;;;;;;;7;;;;;;35510704968
;355004969;;;HILORAMA;;70;10;;;;;;;;7;;;;;;35510704969
;359004970;;;Proceso Unidad 1;;70;10;;;;;;;;7;;;;;;35910704970
;359004971;;;Test 1 Feeling and Emotions;;70;10;;;;;;;;7;;;;;;35910704971
;359004972;;;PROMEDIO UNIDAD 1;;70;10;;;;;;;;7;;;;;;35910704972
;359004973;;;Proceso Unidad 2;;70;10;;;;;;;;7;;;;;;35910704973
;359004974;;;Test 2 I like my life;;70;10;;;;;;;;7;;;;;;35910704974
;359004975;;;PROMEDIO UNIDAD 2;;70;10;;;;;;;;7;;;;;;35910704975
;359004976;;;Proceso Unidad 3;;70;10;;;;;;;;7;;;;;;35910704976
;359004977;;;Test 3;;70;10;;;;;;;;7;;;;;;35910704977
;359004978;;;PROMEDIO UNIDAD 3;;70;10;;;;;;;;7;;;;;;35910704978
;359004979;;;Trabajo Práctico;;70;10;;;;;;;;7;;;;;;35910704979
;360004980;;;Proceso Unidad 1;;70;10;;;;;;;;7;;;;;;36010704980
;360004981;;;Test 1 Feeling and Emotions;;70;10;;;;;;;;7;;;;;;36010704981
;360004982;;;PROMEDIO UNIDAD 1;;70;10;;;;;;;;7;;;;;;36010704982
;360004983;;;Proceso Unidad 2;;70;10;;;;;;;;7;;;;;;36010704983
;360004984;;;Test 2 I like my life;;70;10;;;;;;;;7;;;;;;36010704984
;360004985;;;PROMEDIO UNIDAD 2 ;;70;10;;;;;;;;7;;;;;;36010704985
;360004986;;;Proceso Unidad 3;;70;10;;;;;;;;7;;;;;;36010704986
;360004987;;;Test 3;;70;10;;;;;;;;7;;;;;;36010704987
;360004988;;;PROMEDIO UNIDAD 3 ;;70;10;;;;;;;;7;;;;;;36010704988
;360004989;;;Trabajo Práctico;;70;10;;;;;;;;7;;;;;;36010704989
;361004990;;;Proceso Unidad 1;;70;10;;;;;;;;7;;;;;;36110704990
;361004991;;;Test 1 Adverbs of Frequency;;70;10;;;;;;;;7;;;;;;36110704991
;361004992;;;PROMEDIO UNIDAD 1;;70;10;;;;;;;;7;;;;;;36110704992
;361004993;;;Proceso Unidad 2;;70;10;;;;;;;;7;;;;;;36110704993
;361004994;;;Test 2 Daily Routines;;70;10;;;;;;;;7;;;;;;36110704994
;361004995;;;PROMEDIO UNIDAD 2;;70;10;;;;;;;;7;;;;;;36110704995
;361004996;;;Proceso Unidad 3;;70;10;;;;;;;;7;;;;;;36110704996
;361004997;;;Test 3;;70;10;;;;;;;;7;;;;;;36110704997
;361004998;;;PROMEDIO UNIDAD 3;;70;10;;;;;;;;7;;;;;;36110704998
;361004999;;;Trabajo Práctico;;70;10;;;;;;;;7;;;;;;36110704999
;358005000;;;Unidad 1 ;;70;10;;;;;;;;7;;;;;;35810705000
;358005001;;;daily rutines: trabajo escrito ;;70;10;;;;;;;;7;;;;;;35810705001
;358005002;;;deletreo de alfabeto  y  nombres ;;70;10;;;;;;;;7;;;;;;35810705002
;358005003;;;Unidad 2 prueba escrita ;;70;10;;;;;;;;7;;;;;;35810705003
;349005004;;;Evaluacion cuaderno ;;70;10;;;;;;;;7;;;;;;34910705004
;349005005;;;Escritura Jacob;;70;10;;;;;;;;7;;;;;;34910705005
;351005006;;;Evaluación cuaderno;;70;10;;;;;;;;7;;;;;;35110705006
;351005007;;;Escritura Jacob;;70;10;;;;;;;;7;;;;;;35110705007
;353005008;;;Evaluación cuaderno;;70;10;;;;;;;;7;;;;;;35310705008
;353005009;;;Escritura Jacob;;70;10;;;;;;;;7;;;;;;35310705009
;355005010;;;Evaluación cuaderno;;70;10;;;;;;;;7;;;;;;35510705010
;355005011;;;Escritura Jacob;;70;10;;;;;;;;7;;;;;;35510705011
;357005012;;;Evaluación cuaderno;;70;10;;;;;;;;7;;;;;;35710705012
;357005013;;;Escritura;;70;10;;;;;;;;7;;;;;;35710705013
;358005014;;;Evaluación de cuaderno;;70;10;;;;;;;;7;;;;;;35810705014
;358005015;;;Escritura Jacob;;70;10;;;;;;;;7;;;;;;35810705015
;359005016;;;Evaluación cuaderno;;70;10;;;;;;;;7;;;;;;35910705016
;359005017;;;Escritura Jacob;;70;10;;;;;;;;7;;;;;;35910705017
;360005018;;;Evaluación cuaderno;;70;10;;;;;;;;7;;;;;;36010705018
;360005019;;;Escritura Jacob;;70;10;;;;;;;;7;;;;;;36010705019
;355005020;;;TEST ACUMULATIVO EJE NUMEROS AL 2.500;;70;10;;;;;;;;7;;;;;;35510705020
;355005021;;;TEST ACUMULATIVO EJE OPERACIONES DE ADICIONES Y SUSTRACCIONES ;;70;10;;;;;;;;7;;;;;;35510705021
;355005022;;;VERSICULO BIBLICO ORALIDAD ;;70;10;;;;;;;;7;;;;;;35510705022
;355005023;;;TRABAJO PRACTICO SERES VIVOS ;;70;10;;;;;;;;7;;;;;;35510705023
;360005024;;;Trabajo de investigación;;70;10;;;;;;;;7;;;;;;36010705024
;360005025;;;trabajo práctico en procesador word;;70;10;;;;;;;;7;;;;;;36010705025
;360005026;;;Elaboración de Power Point ;;70;10;;;;;;;;7;;;;;;36010705026
;360005027;;;Trabajo práctico en excell ;;70;10;;;;;;;;7;;;;;;36010705027
;351005028;;;Test geometría ;;70;10;;;;;;;;7;;;;;;35110705028
;353005029;;;"Unidad 2 ""My clothes"" (mi  ropa) prueba escrita ";;70;10;;;;;;;;7;;;;;;35310705029
;353005030;;;Álbum de modas (trabajo escrito ropa);;70;10;;;;;;;;7;;;;;;35310705030
;353005031;;;cuadernos  y tareas ;;70;10;;;;;;;;7;;;;;;35310705031
;361005032;;;Análisis del himno del colegio;;70;10;;;;;;;;7;;;;;;36110705032
;361005033;;;Interpretación del himno del colegio;;70;10;;;;;;;;7;;;;;;36110705033
;361005034;;;Investigación sobre herencia musical chilena;;70;10;;;;;;;;7;;;;;;36110705034
;357005035;;;Trabajo Práctico  diálogos ;;70;10;;;;;;;;7;;;;;;35710705035
;358005036;;;Diálogos;;70;10;;;;;;;;7;;;;;;35810705036
;361005037;;;Prueba N°3: OA 3;;70;10;;;;;;;;7;;;;;;36110705037
;361005038;;;Prueba Nº4: OA 5;;70;10;;;;;;;;7;;;;;;36110705038
;361005039;;;Versículo bíblico;;70;10;;;;;;;;7;;;;;;36110705039
;359005040;;;OA 4 Analizar e interpretar obras de arte y diseño en relación con la aplicación del lenguaje visual, contextos, materiales, estilos u otros. (Observar anualmente al menos 50 obras de arte y diseño chileno, latinoamericano y universal).;;70;10;;;;;;;;7;;;;;;35910705040
;359005041;;;OA 4 Analizar e interpretar obras de arte y diseño en relación con la aplicación del lenguaje visual, contextos, materiales, estilos u otros. (Observar anualmente al menos 50 obras de arte y diseño chileno, latinoamericano y universal).;;70;10;;;;;;;;7;;;;;;35910705041
;355005042;;;PAISAJE CULTURAL Y NATURAL TECNICA PLASTICINA;;70;10;;;;;;;;7;;;;;;35510705042
;355005043;;; MUSICA: DANZA DIOS ME AMA;;70;10;;;;;;;;7;;;;;;35510705043
;357005044;;;Tejido en telar de cartón;;70;10;;;;;;;;7;;;;;;35710705044
;357005045;;;Afiche: Efectos nocivos que produce el cigarrillo en los sistemas respiratorio y circulatorio;;70;10;;;;;;;;7;;;;;;35710705045
;361005046;;;Trabajo de escritura historia de Jacob;;70;10;;;;;;;;7;;;;;;36110705046
;361005047;;;Trabajo libros de la biblia;;70;10;;;;;;;;7;;;;;;36110705047
;355005048;;;COORDINACION EN DISTINTO TIPOS DE EJERCICIOS;;70;10;;;;;;;;7;;;;;;35510705048
;358005049;;;ESTRATEGIAS DE JUEGOS-OCUPAR ESPACIOS Y MARCAR AL RIVAL;;70;10;;;;;;;;7;;;;;;35810705049
;351005050;;;H.MB. COORDINACION EN DISTINTOS TIPOS DE EJERCICIOS;;70;10;;;;;;;;7;;;;;;35110705050
;357005051;;;ESTRATEGIAS DE JUEGO- MARCACION Y OCUPAR ESPACIOS;;70;10;;;;;;;;7;;;;;;35710705051
;359005052;;;ESTRATEGIAS DE JUEGO- MARCACION Y OCUPAR ESPACIOS;;70;10;;;;;;;;7;;;;;;35910705052
;353005053;;;Creación objeto material reciclado ;;70;10;;;;;;;;7;;;;;;35310705053
;353005054;;;Test Lineas imaginarias ;;70;10;;;;;;;;7;;;;;;35310705054
;353005055;;;Sumativa Lineas imaginarias ;;70;10;;;;;;;;7;;;;;;35310705055
;360005056;;;ESTRATEGIAS DE JUEGOS-OCUPAR ESPACIOS Y MARCAJE;;70;10;;;;;;;;7;;;;;;36010705056
;363005057;;;ESTRATEGIAS DE JUEGO. OCUPAR ESPACIOS Y MARCAR;;70;10;;;;;;;;7;;;;;;36310705057
;357005058;;;Evaluación Versículo;;70;10;;;;;;;;7;;;;;;35710705058
;357005059;;;Evaluación Versículo;;70;10;;;;;;;;7;;;;;;35710705059
;357005060;;;OA4 Demostrar que comprenden la división con dividendos de tres dígitos y divisores de un dígito:  • interpretando el resto  • resolviendo problemas rutinarios y no rutinarios que impliquen divisiones ;;70;10;;;;;;;;7;;;;;;35710705060
;357005061;;;OA4 Demostrar que comprenden la división con dividendos de tres dígitos y divisores de un dígito:  • interpretando el resto  • resolviendo problemas rutinarios y no rutinarios que impliquen divisiones ;;70;10;;;;;;;;7;;;;;;35710705061
;359005062;;;Evaluación versículo;;70;10;;;;;;;;7;;;;;;35910705062
;359005063;;;Evaluación versículo;;70;10;;;;;;;;7;;;;;;35910705063
;359005064;;;Evaluación números decimales;;70;10;;;;;;;;7;;;;;;35910705064
;359005065;;;Evaluación números decimales;;70;10;;;;;;;;7;;;;;;35910705065
;361005066;;;Evaluación versículo;;70;10;;;;;;;;7;;;;;;36110705066
;361005067;;;Evaluación versículo;;70;10;;;;;;;;7;;;;;;36110705067
;361005068;;;Evaluación multiplicación y división de números decimales;;70;10;;;;;;;;7;;;;;;36110705068
;361005069;;;Evaluación multiplicación y división de números decimales;;70;10;;;;;;;;7;;;;;;36110705069
;361005070;;;ESTRATEGIAS DE JUEGO, OCUPAR ESPACIOS Y MARCAR AL RIVAL.;;70;10;;;;;;;;7;;;;;;36110705070
;363005071;;;Escritura religión;;70;10;;;;;;;;7;;;;;;36310705071
;361005072;;;Escritura religión;;70;10;;;;;;;;7;;;;;;36110705072
;357005073;;;Prueba Nº2: OA 6;;70;10;;;;;;;;7;;;;;;35710705073
;357005074;;;Prueba Nº3: OA 7;;70;10;;;;;;;;7;;;;;;35710705074
;357005075;;;Versículo bíblico;;70;10;;;;;;;;7;;;;;;35710705075
;359005076;;;Test: Sistema reproductor humano femenino y masculino;;70;10;;;;;;;;7;;;;;;35910705076
;359005077;;;Prueba Nº2: OA 4- OA 6;;70;10;;;;;;;;7;;;;;;35910705077
;359005078;;;Test + Prueba Nº2;;70;10;;;;;;;;7;;;;;;35910705078
;359005079;;;Versículo bíblico;;70;10;;;;;;;;7;;;;;;35910705079
;358005080;;;Prueba Nº2: OA 6;;70;10;;;;;;;;7;;;;;;35810705080
;358005081;;;Prueba Nº3: OA 7;;70;10;;;;;;;;7;;;;;;35810705081
;358005082;;;Versículo bíblico;;70;10;;;;;;;;7;;;;;;35810705082
;360005083;;;Test: Sistema reproductor humano femenino y masculino;;70;10;;;;;;;;7;;;;;;36010705083
;360005084;;;Prueba Nº2: OA 4- OA 6;;70;10;;;;;;;;7;;;;;;36010705084
;360005085;;;Test + Prueba Nº2;;70;10;;;;;;;;7;;;;;;36010705085
;360005086;;;Versículo bíblico;;70;10;;;;;;;;7;;;;;;36010705086
;363005087;;;Modelo: Sistemas del cuerpo humano;;70;10;;;;;;;;7;;;;;;36310705087
;363005088;;;Prueba Nº2: OA 4- OA 5;;70;10;;;;;;;;7;;;;;;36310705088
;363005089;;;Modelo + Prueba Nº2;;70;10;;;;;;;;7;;;;;;36310705089
;363005090;;;Prueba Nº3: OA 7;;70;10;;;;;;;;7;;;;;;36310705090
;363005091;;;Versículo bíblico;;70;10;;;;;;;;7;;;;;;36310705091
;353005092;;;H.MB. COORDINACION EN DISTINTOS TIPOS DE EJERCICIOS;;70;10;;;;;;;;7;;;;;;35310705092
;353005093;;;Instrumento tecnológico (reducir, reutilizar y reciclar);;70;10;;;;;;;;7;;;;;;35310705093
;357005094;;;"Interpretación musical ""La casa de Dios""";;70;10;;;;;;;;7;;;;;;35710705094
;357005095;;;Ficha musical;;70;10;;;;;;;;7;;;;;;35710705095
;358005096;;;"Interpretación musical ""Hay libertad""";;70;10;;;;;;;;7;;;;;;35810705096
;358005097;;;Ficha musical;;70;10;;;;;;;;7;;;;;;35810705097
;351005098;;;Tablas 2 - 5 ;;70;10;;;;;;;;7;;;;;;35110705098
;355005099;;;EVALUACION MULTIPLICACIONES AL 6 ;;70;10;;;;;;;;7;;;;;;35510705099
;355005100;;;ENSAYO SIMCE N°1 ;;70;10;;;;;;;;7;;;;;;35510705100
;355005101;;;EVALUACIÓN  OA7 ($ EN CONTEXTOS RUTINARIOS);;70;10;;;;;;;;7;;;;;;35510705101
;355005102;;;TEST DE TABLAS ;;70;10;;;;;;;;7;;;;;;35510705102
;355005103;;;EJERRCICIO FISICO DE TIPO MODERADO Y VIGOROSO;;70;10;;;;;;;;7;;;;;;35510705103
;351005104;;;EJERCICIO FISICO DE TIPO MODERADO Y VIGOROSO;;70;10;;;;;;;;7;;;;;;35110705104
;358005105;;;REALIDAD DEL JUEGO(APLICAN LO APRENDIDO EN UNIDADES ANTERIORES EN PARTIDOS POR EQUIPO), DEMOSTRANDO COMPROMISO EN EL JUEGO Y HACIA SU EQIIPO;;70;10;;;;;;;;7;;;;;;35810705105
;358005106;;;PARTICIPACION EN CLASES;;70;10;;;;;;;;7;;;;;;35810705106
;359005107;;;REALIDAD DEL JUEGO(APLICAN LO APRENDIDO EN UNIDADES ANTERIORES EN PARTIDOS POR EQUIPO), DEMOSTRANDO COMPROMISO EN EL JUEGO Y HACIA SU EQIIPO;;70;10;;;;;;;;7;;;;;;35910705107
;359005108;;;PARTICIPACION EN CLASES;;70;10;;;;;;;;7;;;;;;35910705108
;357005109;;;REALIDAD DEL JUEGO(APLICAN LO APRENDIDO EN UNIDADES ANTERIORES EN PARTIDOS POR EQUIPO), DEMOSTRANDO COMPROMISO EN EL JUEGO Y HACIA SU EQIIPO;;70;10;;;;;;;;7;;;;;;35710705109
;357005110;;;PARTICIPACION EN CLASES;;70;10;;;;;;;;7;;;;;;35710705110
;355005111;;;ARTES: MES DEL MAR TECNICA DEL TRENZADO.;;70;10;;;;;;;;7;;;;;;35510705111
;349005112;;;"Evaluación OA 6 ""Los Sentidos""";;70;10;;;;;;;;7;;;;;;34910705112
;349005113;;;Versículo bíblico ;;70;10;;;;;;;;7;;;;;;34910705113
;349005114;;;"Evaluación OA2 ""Secuenciar acontecimientos""";;70;10;;;;;;;;7;;;;;;34910705114
;349005115;;;Practicos OA7 - OA4: Afiche personajes  y collage familia;;70;10;;;;;;;;7;;;;;;34910705115
;349005116;;;"Evaluación OA 6 ""Expresiones culturales""";;70;10;;;;;;;;7;;;;;;34910705116
;360005117;;;REALIDAD DEL JUEGO(APLICAN LO APRENDIDO EN UNIDADES ANTERIORES EN PARTIDOS POR EQUIPO), DEMOSTRANDO COMPROMISO EN EL JUEGO Y HACIA SU EQIIPO;;70;10;;;;;;;;7;;;;;;36010705117
;360005118;;;PARTICIPACION EN CLASES;;70;10;;;;;;;;7;;;;;;36010705118
;363005119;;;REALIDAD DEL JUEGO(APLICAN LO APRENDIDO EN UNIDADES ANTERIORES EN PARTIDOS POR EQUIPO), DEMOSTRANDO COMPROMISO EN EL JUEGO Y HACIA SU EQIIPO;;70;10;;;;;;;;7;;;;;;36310705119
;363005120;;;PARTICIPACION EN CLASES;;70;10;;;;;;;;7;;;;;;36310705120
;361005121;;;REALIDAD DEL JUEGO(APLICAN LO APRENDIDO EN UNIDADES ANTERIORES EN PARTIDOS POR EQUIPO), DEMOSTRANDO COMPROMISO EN EL JUEGO Y HACIA SU EQIIPO;;70;10;;;;;;;;7;;;;;;36110705121
;361005122;;;PARTICIPACION EN CLASES;;70;10;;;;;;;;7;;;;;;36110705122
;353005123;;;Sumativa Objetivo (OA9);;70;10;;;;;;;;7;;;;;;35310705123
;355005124;;;PARTICIPACION EN CLASES;;70;10;;;;;;;;7;;;;;;35510705124
;351005125;;;PARTICIPACION EN CLASES;;70;10;;;;;;;;7;;;;;;35110705125
;349005126;;;OA 3 Cubo consonantes;;70;10;;;;;;;;7;;;;;;34910705126
;349005127;;;OA 3 Elaboración objeto tecnológico;;70;10;;;;;;;;7;;;;;;34910705127
;353005128;;;Trabajo Práctico de fracciones;;70;10;;;;;;;;7;;;;;;35310705128
;353005129;;;Evaluación Acumulativa  (OA11);;70;10;;;;;;;;7;;;;;;35310705129
;353005130;;;Sumativa Objetivo (OA11);;70;10;;;;;;;;7;;;;;;35310705130
;355005131;;;PROMEDIO SERES VIVOS;;70;10;;;;;;;;7;;;;;;35510705131
;355005132;;;CADENAS ALIMENTARIAS ;;70;10;;;;;;;;7;;;;;;35510705132
;355005133;;;PRUEBA SISTEMA LOCOMOTOR ;;70;10;;;;;;;;7;;;;;;35510705133
;355005134;;;TRABAJO PRACTICO ESQUELETO ;;70;10;;;;;;;;7;;;;;;35510705134
