CalendarCode;CalendarYear;RecordEndDateTime;RecordStartDateTime;CalendarDescription;OrganizationCalendarId;OrganizationId
35216;2024;;;clase fecha: 2024-04-22;10035216;348
35217;2024;;;clase fecha: 2024-04-22;10035217;348
35218;2024;;;clase fecha: 2024-04-19;10035218;267
35219;2024;;;clase fecha: 2024-04-18;10035219;276
35220;2024;;;clase fecha: 2024-04-22;10035220;311
35221;2024;;;clase fecha: 2024-04-22;10035221;277
35222;2024;;;clase fecha: 2024-04-22;10035222;222
35223;2024;;;clase fecha: 2024-04-22;10035223;300
35224;2024;;;clase fecha: 2024-04-22;10035224;287
35225;2024;;;clase fecha: 2024-04-22;10035225;277
35226;2024;;;clase fecha: 2024-04-22;10035226;312
35227;2024;;;clase fecha: 2024-04-22;10035227;312
35228;2024;;;clase fecha: 2024-04-22;10035228;267
35229;2024;;;clase fecha: 2024-04-22;10035229;267
35230;2024;;;clase fecha: 2024-04-22;10035230;352
35231;2024;;;clase fecha: 2024-04-22;10035231;350
35232;2024;;;clase fecha: 2024-04-22;10035232;291
35233;2024;;;clase fecha: 2024-04-19;10035233;318
35234;2024;;;clase fecha: 2024-04-22;10035234;287
35235;2024;;;clase fecha: 2024-04-22;10035235;299
35236;2024;;;clase fecha: 2024-04-22;10035236;315
35237;2024;;;clase fecha: 2024-04-22;10035237;299
35238;2024;;;clase fecha: 2024-04-22;10035238;319
35239;2024;;;clase fecha: 2024-04-22;10035239;268
35240;2024;;;clase fecha: 2024-04-22;10035240;265
35241;2024;;;clase fecha: 2024-04-22;10035241;342
35242;2024;;;clase fecha: 2024-04-22;10035242;163
35243;2024;;;clase fecha: 2024-04-22;10035243;163
35244;2024;;;clase fecha: 2024-04-22;10035244;169
35245;2024;;;clase fecha: 2024-04-22;10035245;166
35246;2024;;;clase fecha: 2024-04-22;10035246;166
35247;2024;;;clase fecha: 2024-04-22;10035247;201
35248;2024;;;clase fecha: 2024-04-22;10035248;311
35249;2024;;;clase fecha: 2024-04-22;10035249;291
35250;2024;;;clase fecha: 2024-04-22;10035250;349
35251;2024;;;clase fecha: 2024-04-22;10035251;133
35252;2024;;;clase fecha: 2024-04-22;10035252;243
35253;2024;;;clase fecha: 2024-04-22;10035253;243
35254;2024;;;clase fecha: 2024-04-22;10035254;349
35255;2024;;;clase fecha: 2024-04-22;10035255;131
35256;2024;;;clase fecha: 2024-04-22;10035256;222
35257;2024;;;clase fecha: 2024-04-22;10035257;247
35258;2024;;;clase fecha: 2024-04-22;10035258;201
35259;2024;;;clase fecha: 2024-04-22;10035259;200
35260;2024;;;clase fecha: 2024-04-22;10035260;247
35261;2024;;;clase fecha: 2024-04-22;10035261;167
35262;2024;;;clase fecha: 2024-04-22;10035262;200
35263;2024;;;clase fecha: 2024-04-22;10035263;241
35264;2024;;;clase fecha: 2024-04-22;10035264;241
35265;2024;;;clase fecha: 2024-04-22;10035265;240
35266;2024;;;clase fecha: 2024-04-18;10035266;313
35267;2024;;;clase fecha: 2024-04-18;10035267;165
35268;2024;;;clase fecha: 2024-04-18;10035268;227
35269;2024;;;clase fecha: 2024-04-16;10035269;197
35270;2024;;;clase fecha: 2024-04-22;10035270;198
35271;2024;;;clase fecha: 2024-04-22;10035271;223
35272;2024;;;clase fecha: 2024-04-22;10035272;223
35273;2024;;;clase fecha: 2024-04-22;10035273;197
35274;2024;;;clase fecha: 2024-04-22;10035274;197
35275;2024;;;clase fecha: 2024-04-23;10035275;163
35276;2024;;;clase fecha: 2024-04-23;10035276;163
35277;2024;;;clase fecha: 2024-04-23;10035277;166
35278;2024;;;clase fecha: 2024-04-23;10035278;164
35279;2024;;;clase fecha: 2024-04-23;10035279;263
35280;2024;;;clase fecha: 2024-04-23;10035280;288
35281;2024;;;clase fecha: 2024-04-23;10035281;288
35282;2024;;;clase fecha: 2024-04-23;10035282;348
35283;2024;;;clase fecha: 2024-04-23;10035283;305
35284;2024;;;clase fecha: 2024-04-23;10035284;305
35285;2024;;;clase fecha: 2024-04-23;10035285;346
35286;2024;;;clase fecha: 2024-04-23;10035286;311
35287;2024;;;clase fecha: 2024-04-23;10035287;275
35288;2024;;;clase fecha: 2024-04-23;10035288;275
35289;2024;;;clase fecha: 2024-04-23;10035289;314
35290;2024;;;clase fecha: 2024-04-23;10035290;271
35291;2024;;;clase fecha: 2024-04-23;10035291;271
35292;2024;;;clase fecha: 2024-04-23;10035292;261
35293;2024;;;clase fecha: 2024-04-23;10035293;287
35294;2024;;;clase fecha: 2024-04-22;10035294;301
35295;2024;;;clase fecha: 2024-04-23;10035295;342
35296;2024;;;clase fecha: 2024-04-22;10035296;301
35297;2024;;;clase fecha: 2024-04-22;10035297;278
35298;2024;;;clase fecha: 2024-04-22;10035298;278
35299;2024;;;clase fecha: 2024-04-19;10035299;301
35300;2024;;;clase fecha: 2024-04-19;10035300;301
35301;2024;;;clase fecha: 2024-04-19;10035301;345
35302;2024;;;clase fecha: 2024-04-19;10035302;345
35303;2024;;;clase fecha: 2024-04-23;10035303;278
35304;2024;;;clase fecha: 2024-04-23;10035304;278
35305;2024;;;clase fecha: 2024-04-23;10035305;342
35306;2024;;;clase fecha: 2024-04-23;10035306;296
35307;2024;;;clase fecha: 2024-04-23;10035307;296
35308;2024;;;clase fecha: 2024-04-23;10035308;197
35309;2024;;;clase fecha: 2024-04-23;10035309;314
35310;2024;;;clase fecha: 2024-04-23;10035310;270
35311;2024;;;clase fecha: 2024-04-23;10035311;301
35312;2024;;;clase fecha: 2024-04-23;10035312;301
35313;2024;;;clase fecha: 2024-04-23;10035313;315
35314;2024;;;clase fecha: 2024-04-23;10035314;316
35315;2024;;;clase fecha: 2024-04-23;10035315;277
35316;2024;;;clase fecha: 2024-04-23;10035316;315
35317;2024;;;clase fecha: 2024-04-23;10035317;170
35318;2024;;;clase fecha: 2024-04-23;10035318;198
35319;2024;;;clase fecha: 2024-04-23;10035319;311
35320;2024;;;clase fecha: 2024-04-23;10035320;304
35321;2024;;;clase fecha: 2024-04-23;10035321;304
35322;2024;;;clase fecha: 2024-04-23;10035322;344
35323;2024;;;clase fecha: 2024-04-23;10035323;287
35324;2024;;;clase fecha: 2024-04-23;10035324;263
35325;2024;;;clase fecha: 2024-04-23;10035325;277
35326;2024;;;clase fecha: 2024-04-23;10035326;344
35327;2024;;;clase fecha: 2024-04-23;10035327;351
35328;2024;;;clase fecha: 2024-04-23;10035328;198
35329;2024;;;clase fecha: 2024-04-23;10035329;244
35330;2024;;;clase fecha: 2024-04-23;10035330;243
35331;2024;;;clase fecha: 2024-04-23;10035331;244
35332;2024;;;clase fecha: 2024-04-23;10035332;223
35333;2024;;;clase fecha: 2024-04-23;10035333;223
35334;2024;;;clase fecha: 2024-04-23;10035334;135
35335;2024;;;clase fecha: 2024-04-23;10035335;139
35336;2024;;;clase fecha: 2024-04-23;10035336;131
35337;2024;;;clase fecha: 2024-04-22;10035337;133
35338;2024;;;clase fecha: 2024-04-23;10035338;243
35339;2024;;;clase fecha: 2024-04-23;10035339;241
35340;2024;;;clase fecha: 2024-04-23;10035340;241
35341;2024;;;clase fecha: 2024-04-23;10035341;240
35342;2024;;;clase fecha: 2024-04-23;10035342;203
35343;2024;;;clase fecha: 2024-04-23;10035343;222
35344;2024;;;clase fecha: 2024-04-23;10035344;222
35345;2024;;;clase fecha: 2024-04-23;10035345;202
35346;2024;;;clase fecha: 2024-04-23;10035346;202
35347;2024;;;clase fecha: 2024-04-23;10035347;220
35348;2024;;;clase fecha: 2024-04-23;10035348;112
35349;2024;;;clase fecha: 2024-04-23;10035349;112
35350;2024;;;clase fecha: 2024-04-23;10035350;114
35351;2024;;;clase fecha: 2024-04-22;10035351;220
35352;2024;;;clase fecha: 2024-04-22;10035352;220
35353;2024;;;clase fecha: 2024-04-22;10035353;224
35354;2024;;;clase fecha: 2024-04-23;10035354;167
35355;2024;;;clase fecha: 2024-04-24;10035355;260
35356;2024;;;clase fecha: 2024-04-24;10035356;287
35357;2024;;;clase fecha: 2024-04-24;10035357;315
35358;2024;;;clase fecha: 2024-04-24;10035358;315
35359;2024;;;clase fecha: 2024-04-24;10035359;342
35360;2024;;;clase fecha: 2024-04-24;10035360;269
35361;2024;;;clase fecha: 2024-04-23;10035361;170
35362;2024;;;clase fecha: 2024-04-23;10035362;203
35363;2024;;;clase fecha: 2024-04-23;10035363;226
35364;2024;;;clase fecha: 2024-04-23;10035364;226
35365;2024;;;clase fecha: 2024-04-24;10035365;342
35366;2024;;;clase fecha: 2024-04-24;10035366;168
35367;2024;;;clase fecha: 2024-04-24;10035367;168
35368;2024;;;clase fecha: 2024-04-24;10035368;163
35369;2024;;;clase fecha: 2024-04-24;10035369;163
35370;2024;;;clase fecha: 2024-04-24;10035370;169
35371;2024;;;clase fecha: 2024-04-24;10035371;169
35372;2024;;;clase fecha: 2024-04-24;10035372;276
35373;2024;;;clase fecha: 2024-04-24;10035373;304
35374;2024;;;clase fecha: 2024-04-24;10035374;276
35375;2024;;;clase fecha: 2024-04-24;10035375;286
35376;2024;;;clase fecha: 2024-04-24;10035376;264
35377;2024;;;clase fecha: 2024-04-24;10035377;264
35378;2024;;;clase fecha: 2024-04-24;10035378;300
35379;2024;;;clase fecha: 2024-04-24;10035379;282
35380;2024;;;clase fecha: 2024-04-24;10035380;282
35381;2024;;;clase fecha: 2024-04-24;10035381;303
35382;2024;;;clase fecha: 2024-04-24;10035382;321
35383;2024;;;clase fecha: 2024-04-24;10035383;320
35384;2024;;;clase fecha: 2024-04-24;10035384;292
35385;2024;;;clase fecha: 2024-04-24;10035385;303
35386;2024;;;clase fecha: 2024-04-24;10035386;262
35387;2024;;;clase fecha: 2024-04-24;10035387;295
35388;2024;;;clase fecha: 2024-04-24;10035388;293
35389;2024;;;clase fecha: 2024-04-24;10035389;220
35390;2024;;;clase fecha: 2024-04-24;10035390;220
35391;2024;;;clase fecha: 2024-04-24;10035391;219
35392;2024;;;clase fecha: 2024-04-24;10035392;219
35393;2024;;;clase fecha: 2024-04-24;10035393;304
35394;2024;;;clase fecha: 2024-04-24;10035394;311
35395;2024;;;clase fecha: 2024-04-24;10035395;311
35396;2024;;;clase fecha: 2024-04-24;10035396;344
35397;2024;;;clase fecha: 2024-04-24;10035397;344
35398;2024;;;clase fecha: 2024-04-24;10035398;351
35399;2024;;;clase fecha: 2024-04-24;10035399;200
35400;2024;;;clase fecha: 2024-04-24;10035400;200
35401;2024;;;clase fecha: 2024-04-24;10035401;137
35402;2024;;;clase fecha: 2024-04-24;10035402;201
35403;2024;;;clase fecha: 2024-04-24;10035403;201
35404;2024;;;clase fecha: 2024-04-24;10035404;316
35405;2024;;;clase fecha: 2024-04-24;10035405;243
35406;2024;;;clase fecha: 2024-04-24;10035406;243
35407;2024;;;clase fecha: 2024-04-24;10035407;244
35408;2024;;;clase fecha: 2024-04-24;10035408;244
35409;2024;;;clase fecha: 2024-04-24;10035409;202
35410;2024;;;clase fecha: 2024-04-24;10035410;245
35411;2024;;;clase fecha: 2024-04-24;10035411;247
35412;2024;;;clase fecha: 2024-04-24;10035412;114
35413;2024;;;clase fecha: 2024-04-24;10035413;113
35414;2024;;;clase fecha: 2024-04-24;10035414;111
35415;2024;;;clase fecha: 2024-04-24;10035415;131
35416;2024;;;clase fecha: 2024-04-24;10035416;139
35417;2024;;;clase fecha: 2024-04-24;10035417;225
35418;2024;;;clase fecha: 2024-04-24;10035418;194
35419;2024;;;clase fecha: 2024-04-24;10035419;225
35420;2024;;;clase fecha: 2024-04-25;10035420;168
35421;2024;;;clase fecha: 2024-04-25;10035421;168
35422;2024;;;clase fecha: 2024-04-25;10035422;166
35423;2024;;;clase fecha: 2024-04-25;10035423;166
35424;2024;;;clase fecha: 2024-04-25;10035424;298
35425;2024;;;clase fecha: 2024-04-25;10035425;298
35426;2024;;;clase fecha: 2024-04-25;10035426;343
35427;2024;;;clase fecha: 2024-04-25;10035427;343
35428;2024;;;clase fecha: 2024-04-25;10035428;313
35429;2024;;;clase fecha: 2024-04-25;10035429;313
35430;2024;;;clase fecha: 2024-04-25;10035430;288
35431;2024;;;clase fecha: 2024-04-24;10035431;287
35432;2024;;;clase fecha: 2024-04-24;10035432;300
35433;2024;;;clase fecha: 2024-04-24;10035433;263
35434;2024;;;clase fecha: 2024-04-25;10035434;314
35435;2024;;;clase fecha: 2024-04-25;10035435;288
35436;2024;;;clase fecha: 2024-04-25;10035436;273
35437;2024;;;clase fecha: 2024-04-25;10035437;283
35438;2024;;;clase fecha: 2024-04-25;10035438;268
35439;2024;;;clase fecha: 2024-04-25;10035439;268
35440;2024;;;clase fecha: 2024-04-25;10035440;349
35441;2024;;;clase fecha: 2024-04-25;10035441;306
35442;2024;;;clase fecha: 2024-04-25;10035442;277
35443;2024;;;clase fecha: 2024-04-25;10035443;314
35444;2024;;;clase fecha: 2024-04-25;10035444;299
35445;2024;;;clase fecha: 2024-04-24;10035445;345
35446;2024;;;clase fecha: 2024-04-24;10035446;345
35447;2024;;;clase fecha: 2024-04-24;10035447;278
35448;2024;;;clase fecha: 2024-04-25;10035448;264
35449;2024;;;clase fecha: 2024-04-25;10035449;264
35450;2024;;;clase fecha: 2024-04-24;10035450;278
35451;2024;;;clase fecha: 2024-04-25;10035451;291
35452;2024;;;clase fecha: 2024-04-25;10035452;349
35453;2024;;;clase fecha: 2024-04-25;10035453;291
35454;2024;;;clase fecha: 2024-04-25;10035454;307
35455;2024;;;clase fecha: 2024-04-25;10035455;345
35456;2024;;;clase fecha: 2024-04-25;10035456;345
35457;2024;;;clase fecha: 2024-04-25;10035457;276
35458;2024;;;clase fecha: 2024-04-25;10035458;312
35459;2024;;;clase fecha: 2024-04-25;10035459;312
35460;2024;;;clase fecha: 2024-04-25;10035460;292
35461;2024;;;clase fecha: 2024-04-25;10035461;292
35462;2024;;;clase fecha: 2024-04-25;10035462;133
35463;2024;;;clase fecha: 2024-04-25;10035463;200
35464;2024;;;clase fecha: 2024-04-25;10035464;244
35465;2024;;;clase fecha: 2024-04-25;10035465;244
35466;2024;;;clase fecha: 2024-04-25;10035466;241
35467;2024;;;clase fecha: 2024-04-25;10035467;241
35468;2024;;;clase fecha: 2024-04-25;10035468;200
35469;2024;;;clase fecha: 2024-04-25;10035469;240
35470;2024;;;clase fecha: 2024-04-25;10035470;240
35471;2024;;;clase fecha: 2024-04-25;10035471;165
35472;2024;;;clase fecha: 2024-04-25;10035472;165
35473;2024;;;clase fecha: 2024-04-25;10035473;263
35474;2024;;;clase fecha: 2024-04-25;10035474;277
35475;2024;;;clase fecha: 2024-04-25;10035475;263
35476;2024;;;clase fecha: 2024-04-25;10035476;201
35477;2024;;;clase fecha: 2024-04-25;10035477;201
35478;2024;;;clase fecha: 2024-04-25;10035478;222
35479;2024;;;clase fecha: 2024-04-25;10035479;222
35480;2024;;;clase fecha: 2024-04-25;10035480;227
35481;2024;;;clase fecha: 2024-04-25;10035481;198
35482;2024;;;clase fecha: 2024-04-25;10035482;198
35483;2024;;;clase fecha: 2024-04-25;10035483;111
35484;2024;;;clase fecha: 2024-04-25;10035484;112
35485;2024;;;clase fecha: 2024-04-25;10035485;113
35486;2024;;;clase fecha: 2024-04-25;10035486;135
35487;2024;;;clase fecha: 2024-04-25;10035487;135
35488;2024;;;clase fecha: 2024-04-25;10035488;223
35489;2024;;;clase fecha: 2024-04-25;10035489;223
35490;2024;;;clase fecha: 2024-04-26;10035490;274
35491;2024;;;clase fecha: 2024-04-26;10035491;347
35492;2024;;;clase fecha: 2024-04-26;10035492;347
35493;2024;;;clase fecha: 2024-04-26;10035493;319
35494;2024;;;clase fecha: 2024-04-26;10035494;242
35495;2024;;;clase fecha: 2024-04-26;10035495;261
35496;2024;;;clase fecha: 2024-04-26;10035496;290
35497;2024;;;clase fecha: 2024-04-26;10035497;261
35498;2024;;;clase fecha: 2024-04-26;10035498;290
35499;2024;;;clase fecha: 2024-04-26;10035499;280
35500;2024;;;clase fecha: 2024-04-26;10035500;300
35501;2024;;;clase fecha: 2024-04-26;10035501;318
35502;2024;;;clase fecha: 2024-04-26;10035502;300
35503;2024;;;clase fecha: 2024-04-26;10035503;266
35504;2024;;;clase fecha: 2024-04-26;10035504;288
35505;2024;;;clase fecha: 2024-04-26;10035505;288
35506;2024;;;clase fecha: 2024-04-26;10035506;301
35507;2024;;;clase fecha: 2024-04-26;10035507;266
35508;2024;;;clase fecha: 2024-04-26;10035508;301
35509;2024;;;clase fecha: 2024-04-26;10035509;349
35510;2024;;;clase fecha: 2024-04-26;10035510;317
35511;2024;;;clase fecha: 2024-04-26;10035511;349
35512;2024;;;clase fecha: 2024-04-26;10035512;318
35513;2024;;;clase fecha: 2024-04-26;10035513;308
35514;2024;;;clase fecha: 2024-04-26;10035514;305
35515;2024;;;clase fecha: 2024-04-26;10035515;345
35516;2024;;;clase fecha: 2024-04-26;10035516;279
35517;2024;;;clase fecha: 2024-04-26;10035517;289
35518;2024;;;clase fecha: 2024-04-26;10035518;294
35519;2024;;;clase fecha: 2024-04-26;10035519;345
35520;2024;;;clase fecha: 2024-04-26;10035520;267
35521;2024;;;clase fecha: 2024-04-26;10035521;267
35522;2024;;;clase fecha: 2024-04-26;10035522;319
35523;2024;;;clase fecha: 2024-04-26;10035523;163
35524;2024;;;clase fecha: 2024-04-26;10035524;163
35525;2024;;;clase fecha: 2024-04-26;10035525;168
35526;2024;;;clase fecha: 2024-04-26;10035526;168
35527;2024;;;clase fecha: 2024-04-26;10035527;171
35528;2024;;;clase fecha: 2024-04-26;10035528;171
35529;2024;;;clase fecha: 2024-04-26;10035529;312
35530;2024;;;clase fecha: 2024-04-26;10035530;200
35531;2024;;;clase fecha: 2024-04-26;10035531;200
35532;2024;;;clase fecha: 2024-04-26;10035532;227
35533;2024;;;clase fecha: 2024-04-26;10035533;242
35534;2024;;;clase fecha: 2024-04-26;10035534;135
35535;2024;;;clase fecha: 2024-04-26;10035535;195
35536;2024;;;clase fecha: 2024-04-26;10035536;195
35537;2024;;;clase fecha: 2024-04-26;10035537;221
35538;2024;;;clase fecha: 2024-04-26;10035538;220
35539;2024;;;clase fecha: 2024-04-26;10035539;219
35540;2024;;;clase fecha: 2024-04-26;10035540;281
35541;2024;;;clase fecha: 2024-04-26;10035541;219
35542;2024;;;clase fecha: 2024-04-26;10035542;245
35543;2024;;;clase fecha: 2024-04-26;10035543;199
35544;2024;;;clase fecha: 2024-04-26;10035544;115
35545;2024;;;clase fecha: 2024-04-26;10035545;111
35546;2024;;;clase fecha: 2024-04-26;10035546;112
35547;2024;;;clase fecha: 2024-04-26;10035547;246
35548;2024;;;clase fecha: 2024-04-26;10035548;246
35549;2024;;;clase fecha: 2024-04-29;10035549;300
35550;2024;;;clase fecha: 2024-04-29;10035550;133
35551;2024;;;clase fecha: 2024-04-29;10035551;264
35552;2024;;;clase fecha: 2024-04-29;10035552;300
35553;2024;;;clase fecha: 2024-04-29;10035553;264
35554;2024;;;clase fecha: 2024-04-29;10035554;286
35555;2024;;;clase fecha: 2024-04-29;10035555;286
35556;2024;;;clase fecha: 2024-04-26;10035556;245
35557;2024;;;clase fecha: 2024-04-25;10035557;276
35558;2024;;;clase fecha: 2024-04-29;10035558;348
35559;2024;;;clase fecha: 2024-04-29;10035559;274
35560;2024;;;clase fecha: 2024-04-29;10035560;311
35561;2024;;;clase fecha: 2024-04-29;10035561;274
35562;2024;;;clase fecha: 2024-04-29;10035562;312
35563;2024;;;clase fecha: 2024-04-29;10035563;312
35564;2024;;;clase fecha: 2024-04-29;10035564;268
35565;2024;;;clase fecha: 2024-04-29;10035565;342
35566;2024;;;clase fecha: 2024-04-29;10035566;265
35567;2024;;;clase fecha: 2024-04-29;10035567;348
35568;2024;;;clase fecha: 2024-04-25;10035568;302
35569;2024;;;clase fecha: 2024-04-26;10035569;283
35570;2024;;;clase fecha: 2024-04-26;10035570;283
35571;2024;;;clase fecha: 2024-04-29;10035571;243
35572;2024;;;clase fecha: 2024-04-29;10035572;243
35573;2024;;;clase fecha: 2024-04-29;10035573;352
35574;2024;;;clase fecha: 2024-04-29;10035574;350
35575;2024;;;clase fecha: 2024-04-29;10035575;241
35576;2024;;;clase fecha: 2024-04-29;10035576;241
35577;2024;;;clase fecha: 2024-04-29;10035577;240
35578;2024;;;clase fecha: 2024-04-29;10035578;277
35579;2024;;;clase fecha: 2024-04-29;10035579;277
35580;2024;;;clase fecha: 2024-04-29;10035580;287
35581;2024;;;clase fecha: 2024-04-29;10035581;267
35582;2024;;;clase fecha: 2024-04-29;10035582;267
35583;2024;;;clase fecha: 2024-04-29;10035583;299
35584;2024;;;clase fecha: 2024-04-29;10035584;299
35585;2024;;;clase fecha: 2024-04-29;10035585;315
35586;2024;;;clase fecha: 2024-04-29;10035586;287
35587;2024;;;clase fecha: 2024-04-29;10035587;319
35588;2024;;;clase fecha: 2024-04-29;10035588;163
35589;2024;;;clase fecha: 2024-04-29;10035589;163
35590;2024;;;clase fecha: 2024-04-29;10035590;169
35591;2024;;;clase fecha: 2024-04-29;10035591;166
35592;2024;;;clase fecha: 2024-04-29;10035592;166
35593;2024;;;clase fecha: 2024-04-26;10035593;133
35594;2024;;;clase fecha: 2024-04-29;10035594;315
35595;2024;;;clase fecha: 2024-04-26;10035595;139
35596;2024;;;clase fecha: 2024-04-29;10035596;311
35597;2024;;;clase fecha: 2024-04-29;10035597;291
35598;2024;;;clase fecha: 2024-04-29;10035598;301
35599;2024;;;clase fecha: 2024-04-29;10035599;301
35600;2024;;;clase fecha: 2024-04-29;10035600;278
35601;2024;;;clase fecha: 2024-04-29;10035601;278
35602;2024;;;clase fecha: 2024-04-29;10035602;291
35603;2024;;;clase fecha: 2024-04-29;10035603;349
35604;2024;;;clase fecha: 2024-04-29;10035604;349
35605;2024;;;clase fecha: 2024-04-29;10035605;222
35606;2024;;;clase fecha: 2024-04-29;10035606;222
35607;2024;;;clase fecha: 2024-04-29;10035607;223
35608;2024;;;clase fecha: 2024-04-29;10035608;223
35609;2024;;;clase fecha: 2024-04-29;10035609;220
35610;2024;;;clase fecha: 2024-04-29;10035610;220
35611;2024;;;clase fecha: 2024-04-29;10035611;224
35612;2024;;;clase fecha: 2024-04-29;10035612;131
35613;2024;;;clase fecha: 2024-04-29;10035613;133
35614;2024;;;clase fecha: 2024-04-29;10035614;247
35615;2024;;;clase fecha: 2024-04-29;10035615;247
35616;2024;;;clase fecha: 2024-04-29;10035616;167
35617;2024;;;clase fecha: 2024-04-29;10035617;201
35618;2024;;;clase fecha: 2024-04-29;10035618;201
35619;2024;;;clase fecha: 2024-04-29;10035619;200
35620;2024;;;clase fecha: 2024-04-29;10035620;200
35621;2024;;;clase fecha: 2024-04-25;10035621;227
35622;2024;;;clase fecha: 2024-04-29;10035622;198
35623;2024;;;clase fecha: 2024-04-29;10035623;111
35624;2024;;;clase fecha: 2024-04-29;10035624;113
35625;2024;;;clase fecha: 2024-04-29;10035625;114
35626;2024;;;clase fecha: 2024-04-29;10035626;197
35627;2024;;;clase fecha: 2024-04-29;10035627;197
35628;2024;;;clase fecha: 2024-04-30;10035628;311
35629;2024;;;clase fecha: 2024-04-30;10035629;263
35630;2024;;;clase fecha: 2024-04-30;10035630;348
35631;2024;;;clase fecha: 2024-04-30;10035631;288
35632;2024;;;clase fecha: 2024-04-30;10035632;163
35633;2024;;;clase fecha: 2024-04-30;10035633;163
35634;2024;;;clase fecha: 2024-04-30;10035634;288
35635;2024;;;clase fecha: 2024-04-30;10035635;315
35636;2024;;;clase fecha: 2024-04-30;10035636;166
35637;2024;;;clase fecha: 2024-04-30;10035637;164
35638;2024;;;clase fecha: 2024-04-30;10035638;305
35639;2024;;;clase fecha: 2024-04-30;10035639;305
35640;2024;;;clase fecha: 2024-04-30;10035640;275
35641;2024;;;clase fecha: 2024-04-30;10035641;275
35642;2024;;;clase fecha: 2024-04-30;10035642;346
35643;2024;;;clase fecha: 2024-04-30;10035643;287
35644;2024;;;clase fecha: 2024-04-30;10035644;271
35645;2024;;;clase fecha: 2024-04-30;10035645;271
35646;2024;;;clase fecha: 2024-04-30;10035646;304
35647;2024;;;clase fecha: 2024-04-30;10035647;314
35648;2024;;;clase fecha: 2024-04-30;10035648;296
35649;2024;;;clase fecha: 2024-04-30;10035649;296
35650;2024;;;clase fecha: 2024-04-30;10035650;342
35651;2024;;;clase fecha: 2024-04-30;10035651;342
35652;2024;;;clase fecha: 2024-04-30;10035652;261
35653;2024;;;clase fecha: 2024-04-30;10035653;277
35654;2024;;;clase fecha: 2024-04-30;10035654;278
35655;2024;;;clase fecha: 2024-04-30;10035655;301
35656;2024;;;clase fecha: 2024-04-30;10035656;315
35657;2024;;;clase fecha: 2024-04-30;10035657;278
35658;2024;;;clase fecha: 2024-04-30;10035658;301
35659;2024;;;clase fecha: 2024-04-30;10035659;263
35660;2024;;;clase fecha: 2024-04-30;10035660;277
35661;2024;;;clase fecha: 2024-04-30;10035661;287
35662;2024;;;clase fecha: 2024-04-30;10035662;344
35663;2024;;;clase fecha: 2024-04-30;10035663;344
35664;2024;;;clase fecha: 2024-04-30;10035664;351
35665;2024;;;clase fecha: 2024-04-30;10035665;311
35666;2024;;;clase fecha: 2024-04-30;10035666;304
35667;2024;;;clase fecha: 2024-04-30;10035667;223
35668;2024;;;clase fecha: 2024-04-30;10035668;223
35669;2024;;;clase fecha: 2024-04-30;10035669;222
35670;2024;;;clase fecha: 2024-04-30;10035670;222
35671;2024;;;clase fecha: 2024-04-30;10035671;170
35672;2024;;;clase fecha: 2024-04-30;10035672;244
35673;2024;;;clase fecha: 2024-04-30;10035673;244
35674;2024;;;clase fecha: 2024-04-30;10035674;243
35675;2024;;;clase fecha: 2024-04-30;10035675;243
35676;2024;;;clase fecha: 2024-04-30;10035676;241
35677;2024;;;clase fecha: 2024-04-30;10035677;241
35678;2024;;;clase fecha: 2024-04-30;10035678;240
35679;2024;;;clase fecha: 2024-04-30;10035679;270
35680;2024;;;clase fecha: 2024-04-30;10035680;198
35681;2024;;;clase fecha: 2024-04-30;10035681;198
35682;2024;;;clase fecha: 2024-04-30;10035682;135
35683;2024;;;clase fecha: 2024-04-30;10035683;139
35684;2024;;;clase fecha: 2024-04-30;10035684;131
35685;2024;;;clase fecha: 2024-04-30;10035685;203
35686;2024;;;clase fecha: 2024-04-30;10035686;112
35687;2024;;;clase fecha: 2024-04-30;10035687;112
35688;2024;;;clase fecha: 2024-04-30;10035688;114
35689;2024;;;clase fecha: 2024-04-30;10035689;202
35690;2024;;;clase fecha: 2024-04-30;10035690;202
35691;2024;;;clase fecha: 2024-04-30;10035691;220
35692;2024;;;clase fecha: 2024-04-30;10035692;226
35693;2024;;;clase fecha: 2024-04-30;10035693;167
35694;2024;;;clase fecha: 2024-04-30;10035694;197
35695;2024;;;clase fecha: 2024-05-02;10035695;273
35696;2024;;;clase fecha: 2024-05-02;10035696;283
35697;2024;;;clase fecha: 2024-05-02;10035697;314
35698;2024;;;clase fecha: 2024-05-02;10035698;349
35699;2024;;;clase fecha: 2024-05-02;10035699;268
35700;2024;;;clase fecha: 2024-05-02;10035700;268
35701;2024;;;clase fecha: 2024-05-02;10035701;298
35702;2024;;;clase fecha: 2024-05-02;10035702;298
35703;2024;;;clase fecha: 2024-04-30;10035703;314
35704;2024;;;clase fecha: 2024-05-02;10035704;343
35705;2024;;;clase fecha: 2024-05-02;10035705;277
35706;2024;;;clase fecha: 2024-05-02;10035706;288
35707;2024;;;clase fecha: 2024-05-02;10035707;288
35708;2024;;;clase fecha: 2024-05-02;10035708;264
35709;2024;;;clase fecha: 2024-05-02;10035709;264
35710;2024;;;clase fecha: 2024-05-02;10035710;306
35711;2024;;;clase fecha: 2024-05-02;10035711;312
35712;2024;;;clase fecha: 2024-05-02;10035712;312
