IncidentCost;IncidentDate;IncidentDescription;IncidentIdentifier;IncidentReporterId;IncidentTime;OrganizationPersonRoleId;RecordEndDateTime;RecordStartDateTime;RefFirearmTypeId;RefIncidentBehaviorId;RefIncidentBehaviorSecondaryId;RefIncidentInjuryTypeId;RefIncidentLocationId;RefIncidentMultipleOffenseTypeId;RefIncidentPerpetratorInjuryTypeId;RefIncidentReporterTypeId;RefIncidentTimeDescriptionCodeId;RefWeaponTypeId;RegulationViolatedDescription;RelatedToDisabilityManifestationInd;OrganizationId;ReportedToLawEnforcementInd;IncidentId
;2024-04-26;"Agresión física a compañera. El día jueves 25 de abril apoderado de Valentina Sepulveda a eso de las 15:00 horas asiste al colegio a conversar sobre situaciones ocurridas en la clase de Eduacación física del mismo día jueves 25, donde explica que Carla Amenazó a Valentina, debido a que Valentina lanza un balón y Carla cree que fue intencionalmente lanzado a ella. Se le explica a la apoderada que se conversará la situación el viernes 26 para poder reunir información y saber si esto es cierto.<div>Hoy viernes 26 al comenzar la clase de lenguaje, se conversa con los estudiantes en general sobre las actividades que realizan en Educación física y se hace incapie en que si se está jugando a lanzar un balón o cualquier elemento que el profesor permita usar, nadie podría querer herir a alguien o&nbsp; hacerlo intencionadamente, ya que eso no es correcto. Entendiendo que sí pueden ocurrir casualidades donde hay balones que si pueden golpear a compañeros pero de manera casual.</div><div>En ese momeneto Carla interrumpe y menciona que Valentina si le lanza un balón y ella siente que fue intencinal, se le pregunta directamente a Valentina si lo dicho por Carla es cierto y Valentina menciona que no es verdad, ella quería lanzar el balón a Felipe Bascuñan que se encontraban ubicado cerca de Carla y quién estaba esperando el balón para seguir jugando. Durante esta conversación también interviene Tahiel Inostroza quien dice haber estaba al lado de Carla mientras esto sucedio y el estudiante menciona que el vió el balón cerca pero en ningún momento golpeó a la compañera.</div><div>Aquí debido a que Carla se veía muy molesta e incomoda por la situación que se estaba conversando, se le sugiere que salga de la sala y que se tome un tiempo y luego vuelva. Se levanta de su puesto muy molesta y al pasar por el lado de Valentina, pone su mano en la espalda de la estudiante y le dice algo al oido. Rapidamente Carla&nbsp; tira al suelo a Valentina y comienza a golpearla muy fuerte, con puños y patadas, a lo cual Valentina en ningún momento responde, Se le comienza a gritar a Carla para que se detenga, pero sigue golpeando a su compañera, hasta que tuve que posicionarme entremedio de ella y afirmarla en la muralla para que dejara de golpear a Valentina. Todo esto fue visto y escuchado por los estudiantes que estaban presentes y la tía Catalina Zuñiga, Educadora diferencial quién habia asistido a apoyar al curso en esa clase.</div><div>Finalmente, debido a los gritos y golpes de mesas y sillas por el momento llegan a la sala Miriam Gutierrez y Lorena Espinoza quienes salen con la Alumna Carla mientras Valentina espera un momento hasta que tambien la vienen a buscar para entregarle contención y ser derivado el caso a orientación.</div><div>Dirección luego que ambas alumnas salen de la sala, conversa con los estudiantes presentes para recopilar información de lo sucedido y situaciones ocurridas anteriormente, muchos estudiantes de manera voluntaria y respetuosa le hablaron sobre lo ocurrido recien, lo que vieron en clase de Educación Física el día jueves y algunos hechos anteriores.</div><div>Dirección tomó el caso directamente y realizará resolución.</div>";;;10:20 AM;;;;;29;;;1;;;7;;;;;349;;11113380
;2024-04-26;"No mantiene una actitud de respeto hacia los
profesores, no cautela el lenguaje y los
modales hacia su profesor y compañeros
presentes. Dice groserías de grueso calibre
para referirse a su profesor luego que este le llamara la atención por molestar a su compañero Tahiel Inostroza. Se llama a
inspectoría para que se haga presente y
contenga al estudiante ya que es imposible
continuar la clase. Cuando inspectoría se
hace presente en sala (asiste el inspector
Alejandro al llamado) el estudiante sigue con
los improperios, arroja la silla contra su mesa
y sigue en la negativa de asumir su falta,
incluso victimizándose. ";;;12:20 PM;;;;;29;;;1;;;7;;;;;345;;11113382
;2024-04-26;Sin cuaderno de la asignatura de lenguaje.;;;2:30 PM;;;;;29;;;1;;;7;;;;;163;;11113383
;2024-04-26;No presenta interés en la clase ni en la materia. Estudiante que a pesar de los reiterados llamados de atención no trabaja en clases, molesta a sus compañeros Paloma y Luis, les quita las cosas, no trabaja en su guía y a pesar de saber que está siendo registrado no le da importancia.;;;4:40 PM;;;;;29;;;1;;;7;;;;;221;;11113385
;2024-04-26;No presenta interés en la clase ni en la materia. No presenta interés en la clase ni en la materia. Estudiante que a pesar de los reiterados llamados de atención no trabaja en clases, se para, baila, hace gestos molestos a sus compañeros, baila en el piso y aunque se le dice que no lo haga continúa con la misma conducta. Se le ha advertido en muchas ocasiones que su conducta será registrada en el libro pero aún así no existe un cambio en su actitud.;;;4:50 PM;;;;;29;;;1;;;7;;;;;221;;11113386
;2024-04-26;Alumno que hace broma a compañero, sin intención, tratando de hacer cosquilla con aguja de lana en el cuello, el compañero se asusta, pero no dice nada, los compañeros avisan., sin embargo, no hay rastro de pinchazo, ni de herida en el cuello, tampoco tiene colorado. Se le llama la atención y se le anota.;;;5:00 PM;;;;;29;;;1;;;7;;;;;245;;11113387
;2024-04-29;"Conducta disruptiva. Durante el desarrollo de la clase, se paran&nbsp; y corren por la sala, desobedeciendo las indicaciones dadas por la profesora&nbsp; e interrumpiendo la actividad de la clase.";;;9:00 AM;;;;;29;;;1;;;7;;;;;348;;11113388
;2024-04-29;"Conducta disruptiva. Durante el desarrollo de la clase, se paran&nbsp; y corren por la sala, desobedeciendo las indicaciones dadas por la profesora&nbsp; e interrumpiendo la actividad de la clase.";;;9:00 AM;;;;;29;;;1;;;7;;;;;348;;11113389
;2024-04-29;Conducta disruptiva<div>Alumno que interrumpe constantemente la clase, conversando, haciendo ruidos, silbando, se para sin autorización, no pone atención a las instrucciones. Lo que provoca detener la clase en varias ocasiones. Se le habla , pero su comportamiento sigue.</div>;;;12:00 PM;;;;;29;;;1;;;7;;;;;277;;11113390
;2024-04-29;Conducta disruptiva<div>Alumna que interrumpe constantemente la clase, conversa, se ríe, se maquilla, no pone atención a las instrucciones, lo que provoca que se detenga la clase en reiteradas ocasiones.</div>;;;12:00 PM;;;;;29;;;1;;;7;;;;;277;;11113391
;2024-04-29;Alumno que le mete el dedo o un llavero que andaba trayendo en el trasero a compañero, este no tiene claro cual de los dos fue, pero lo cierto, es que éste se sintió avergonzado y con ganas de llorar al informar lo que le había hecho su compañero, porque en alguna medida traspasó los límites, dejándolo vulnerado. Esto ocurren en el contexto de cambio de bloque en la septima hora, mientras el profesor deja la sala y entra el siguiente.;;;12:50 PM;;;;;29;;;1;;;7;;;;;319;;11113392
;2024-04-30;"Conducta disruptiva.&nbsp; No realiza la actividad de la clase; se para de su puesto, lanza&nbsp; plasticina a los demás;&nbsp; no obedece instrucciones y come en clases, pasando por alto toda&nbsp; la normativa de conducta en clases.";;;8:20 AM;;;;;29;;;1;;;7;;;;;348;;11113393
;2024-04-29;Conducta disruptiva, molesta a su compañera Valentina Jara, a lo cual ella le responde con groserías.;;;;;;;;29;;;1;;;7;;;;;315;;11113396
;2024-04-30;Conducta disruptiva. Estudiante que interrumple constantemente la clase haciendo ruidos molestos aún cuando se le llama la atención en varias ocasiones. Este es un comportamiento que se ha repetido en clases anteriores.;;;4:50 PM;;;;;29;;;1;;;7;;;;;203;;11113397
;2024-04-30;Conducta disruptiva;;;5:40 PM;;;;;29;;;1;;;7;;;;;202;;11113398
;2024-05-02;Estudiante que interrumpe constantemente la clase conversando y riendo, provocando la distracción de sus pares.<div>La profesora conversa con el estudiante en reiteradas ocasiones, pero no se observa un cambio de actitud.</div>;;;10:30 AM;;;;;29;;;1;;;7;;;;;312;;11113400
;2024-05-03;Conducta disruptiva<div>Alumno que se para de su puesto en reiteradas ocasiones , conversa, habla en tono fuerte, le quita el cinturón a su compañero y se pone a jugar con el.</div><div>No atiende a los llamados de atención, su comportamiento persiste. Se le pide que salga de la sala y se molesta.</div>;;;11:30 AM;;;;;29;;;1;;;7;;;;;318;;11113403
;2024-05-03;"No mantiene una actitud de respeto hacia los profesores, personal administrativo, auxiliares y compañeros; cautelando el lenguaje y los modales con todos los integrantes de la comunidad educativa dentro o fuera del establecimiento<div>Alumno que al salir de la sala en presencia de la profesora e Inspector Alejandro Riquelme se refiere con reiteradas groserías, faltando el respeto y diciendo que no le importan las consecuencias. Luego el alumno es llevado por el Inspector para conversar del asunto.</div>";;;11:40 AM;;;;;29;;;1;;;7;;;;;318;;11113404
;2024-04-29;Conducta disruptiva<div>Alumna que no pone atención en clases, interrumpe constantemente, se ríe fuerte, conversa demasiado. Lo que provoca que se le tenga que llamar la atención en reiteradas ocasiones pero su comportamiento persiste.</div>;;;1:00 PM;;;;;29;;;1;;;7;;;;;277;;11113405
;2024-05-02;"No presenta interés en la clase ni en la materia<div>Alumna que no saca el cuaderno por si misma, aun cuando sus compañeros ya están escribiendo. No pone atención a la clase ni&nbsp; a la lectura, conversa, se distrae con papelitos , dibujos. No termina la actividad realizada. Esto ya a ocurrido en varias clases anteriores y se le han dado oportunidades, pero no ha hecho caso.</div>";;;1:00 PM;;;;;29;;;1;;;7;;;;;277;;11113407
;2024-05-03;"Conducta disruptiva. En el laboratorio de computación abre juego on line y se dedica a jugar en lugar de realizar su trabajo cuypo plazo de entrega es hoy&nbsp;";;;12:00 PM;;;;;29;;;1;;;7;;;;;317;;11113408
;2024-05-06;Conducta disruptiva, En reiteradas clases conversa e interrumpe la clase;;;;;;;;29;;;1;;;7;;;;;315;;11113411
;2024-05-07;"Falta de respeto en reiteradas ocasiones.&nbsp; Desde el devocional, interrumpe, se cambia de puesto constantemente, lanza papeles en la sala,&nbsp; no realiza la actividad de la clase y frente a los llamado de atención, se burla y persiste en su actitud;&nbsp; luego en el laboratorio de computación se dedica a jugar video juegos, ignorando la indicación de hacer su trabajo, y las norma de trabajar en el laboratorio.&nbsp;<div>Frente a la situación, se niega a trabajar ,&nbsp; inculpaldome de su conducta y respondiendo de mala&nbsp; manera.&nbsp;</div>";;;9:10 AM;;;;;29;;;1;;;7;;;;;346;;11113412
;2024-05-07;"SE ACTIVA PROTOCOLO FALTA GRAVE. Suspensión por un día de clases, por reiteradas faltas de respeto en clases. Se&nbsp; notifica al apoderado telefónicamente&nbsp; y vía correo electrónico";;;10:30 AM;;;;;34;;;1;;;7;;;;;346;;11113413
;2024-05-07;SE ACTIVA PROTOCOLO FALTA GRAVE, Alumno se suspende por 3 días.;;;10:00 AM;;;;;34;;;1;;;7;;;;;319;;11113414
;2024-05-06;Alumna que en el momento de la formación para salir de clases, enciende un encendedor, jugando (prohibido en el colegio), lo que podría haber provocado un grave accidente si hubiese logrado alcanzar a un alumno(a) Se le pide el encendedor 3 veces y no lo entrega. Se suspende por 3 días;;;12:50 PM;;;;;29;;;1;;;7;;;;;299;;11113415
;2024-05-07;SE ACTIVA PROTOCOLO FALTA GRAVE. SE SUSPENDE POR 3 DÍAS;;;12:00 PM;;;;;34;;;1;;;7;;;;;299;;11113416
;2024-05-03;SE ACTIVA PROTOCOLO FALTA GRAVE<div>Se procede a suspender por dos días al alumno y se cita al apoderado para dar cuenta de la situación.</div>;;;1:00 PM;;;;;34;;;1;;;7;;;;;318;;11113418
;2024-05-08;"Buena conducta<div>Alumna que se destaca por su buen comportamiento, atención y participación en clases. Sigue instrucciones y trabaja siempre de forma silenciosa y ordenada, además siempre termina&nbsp; sus actividades. Felicitaciones</div>";;;9:40 AM;;;;;34;;;1;;;7;;;;;287;;11113419
;2024-05-08;"Buena conducta<div>Alumna que se destaca por su buen comportamiento, atención y participación en clases. Sigue instrucciones y trabaja siempre de forma silenciosa y ordenada, además siempre termina&nbsp; sus actividades. Felicitaciones</div>";;;9:40 AM;;;;;34;;;1;;;7;;;;;287;;11113420
;2024-05-08;"Buena conducta<div>Alumna que se destaca por su buen comportamiento, atención y participación en clases. Sigue instrucciones y trabaja siempre de forma silenciosa y ordenada, además siempre termina&nbsp; sus actividades. Felicitaciones</div>";;;9:40 AM;;;;;34;;;1;;;7;;;;;287;;11113421
;2024-05-08;"Buena conducta<div>Alumna que se destaca por su buen comportamiento, atención y participación en clases. Sigue instrucciones y trabaja siempre de forma silenciosa y ordenada, además siempre termina&nbsp; sus actividades. Felicitaciones</div>";;;9:40 AM;;;;;34;;;1;;;7;;;;;287;;11113422
;2024-05-03;"Alumna que envía captura de pantalla (video-llamada)&nbsp; foto de compañera con la polera arriba, mostrando el sostén, a otra compañera Karin Muñoz para que la comparta al grupo curso, Esto habría pasado semanas antes, fuera del Colegio,&nbsp; y salió a la luz,&nbsp; a raíz de una conducta disrruptiva de su compañero Jeico Salazar, en medio de una evaluación, del porqué miraba continuamente atrás y no ponía atención, porque estaría amenazando a la compañera de foto (Monserrat Cerda) para que no hablara o mostraría la foto. La alumna se suspende por 3 días, por la gravedad de la situación.";;;12:20 PM;;;;;29;;;1;;;7;;;;;267;;11113423
;2024-05-03;"Alumna que reenvía captura de pantalla (video-llamada)&nbsp; foto de compañera con la polera arriba, mostrando el sostén, por orden de Antonia Rovedy a al grupo curso, Esto habría pasado semanas antes, fuera del Colegio,&nbsp; y salió a la luz,&nbsp; a raíz de una conducta disrruptiva de su compañero Jeico Salazar, en medio de una evaluación, del porqué miraba continuamente atrás y no ponía atención, porque estaría amenazando a la compañera de foto (Monserrat Cerda) para que no hablara o mostraría la foto. La alumna se suspende por 2 días, por la gravedad de la situación.";;;12:20 PM;;;;;29;;;1;;;7;;;;;267;;11113424
;2024-05-03;"Alumno que amenaza a compañera Monserrat Cerda,de no acusarlo si hace o dice algo malo, en el contexto de una evaluación de Historia,&nbsp; porque o si no comparte captura de pantalla (video-llamada) de&nbsp; foto de compañera con la polera arriba, mostrando el sostén, que otras compañeros enviaron al whatsapp. Se suspende por 2 días.";;;12:20 PM;;;;;29;;;1;;;7;;;;;267;;11113425
;2024-05-03;"<span lang=""ES-TRAD"" style=""font-size: 10pt; font-family: Helvetica, &quot;sans-serif&quot;; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;"">Alumno que reenvía captura de pantalla
(video-llamada)&nbsp; foto de compañera con la polera arriba, mostrando el
sostén, a al grupo de futbol. &nbsp;Esto
habría pasado semanas antes, fuera del Colegio,&nbsp; y salió a la luz,&nbsp; a
raíz de una conducta disrruptiva de su compañero Jeico Salazar, en medio de una
evaluación</span>";;;12:20 PM;;;;;29;;;1;;;7;;;;;267;;11113426
;2024-05-08;"Conducta disruptiva. Pide&nbsp; permiso para&nbsp; ir al baño y no regresa en toda la clase";;;12:40 PM;;;;;29;;;1;;;7;;;;;320;;11113427
;2024-05-08;"Honradez. Falta a la verdad, engaña o miente, entrega falso testimonio. Estudiante que al pedir permiso para salir al baño, no vuelve pronto&nbsp; a la sala y se le debe llamar a inspector (Alejandro Riquelme), para que pueda revisar el baño y saber si el alumno tuvo algún problema.<div>Inpector llega con el estudiante a la sala encontrandolo en horario de clases, en la cancha del colegio, jugando a la pelota. En esta clase él debía presetar su disertación oral, que explica que no la realizará, ya que no la realizó.</div>";;;1:00 PM;;;;;29;;;1;;;7;;;;;344;;11113428
;2024-05-08;Se destaca por su participación en clases;;;;;;;;34;;;1;;;7;;;;;264;;11113429
;2024-04-17;Activación protocolo conductas disruptivas. Se deja registro que el estudiante fue suspendido y se aplicó suspensión de 1 día por acumulación de anotaciones. Además es derivado a orientación para seguir protocolo de actuación frente a acciones disruptivas.;;;2:30 PM;;;;;34;;;1;;;7;;;;;344;;11113430
;2024-05-08;Activación protocolo conductas disruptivas. Se deja registro que el estudiante se suspende por 1 día (Jueves 09/05) por acumulación de anotaciones leves y se realiza derivación a orientación para aplicar protocolo por conductas disruptivas.;;;6:30 PM;;;;;34;;;1;;;7;;;;;351;;11113431
;2024-05-08;SE ACTIVA PROTOCOLO FALTA GRAVÍSIMA. se suspende por 1 día (jueves 09/05), por faltar a la verdad, quedandose fuera del aula, mientras le correspondía presenta de manera oral en la asignatura.;;;6:40 PM;;;;;34;;;1;;;7;;;;;344;;11113432
;2024-05-09;Responsable con sus materiales<div>Alumno responsable en traer todos los materiales solicitados para trabajar en clases.<br><div><br></div></div>;;;11:10 AM;;;;;34;;;1;;;7;;;;;277;;11113433
;2024-05-09;Responsable con sus materiales<div>Alumno responsable en traer todos los materiales solicitados para trabajar en clases.<br><div><br></div></div>;;;11:10 AM;;;;;34;;;1;;;7;;;;;277;;11113434
;2024-05-09;Responsable con sus materiales<div>Alumno responsable en traer todos los materiales solicitados para trabajar en clases.<br><div><br></div></div>;;;11:10 AM;;;;;34;;;1;;;7;;;;;277;;11113435
;2024-05-09;Responsable con sus materiales<div>Alumno responsable en traer todos los materiales solicitados para trabajar en clases.<br><div><br></div></div>;;;11:10 AM;;;;;34;;;1;;;7;;;;;277;;11113436
;2024-05-09;Responsable con sus materiales<div>Alumno responsable en traer todos los materiales solicitados para trabajar en clases.<br><div><br></div></div>;;;11:10 AM;;;;;34;;;1;;;7;;;;;277;;11113437
;2024-05-09;Responsable con sus materiales<div>Alumno responsable en traer todos los materiales solicitados para trabajar en clases.<br><div><br></div></div>;;;11:10 AM;;;;;34;;;1;;;7;;;;;277;;11113438
;2024-05-09;Responsable con sus materiales<div>Alumno responsable en traer todos los materiales solicitados para trabajar en clases.<br><div><br></div></div>;;;11:10 AM;;;;;34;;;1;;;7;;;;;277;;11113439
;2024-05-09;Responsable con sus materiales<div>Alumno responsable en traer todos los materiales solicitados para trabajar en clases.<br><div><br></div></div>;;;11:10 AM;;;;;34;;;1;;;7;;;;;277;;11113440
;2024-05-09;Responsable con sus materiales<div>Alumno responsable en traer todos los materiales solicitados para trabajar en clases.<br><div><br></div></div>;;;11:10 AM;;;;;34;;;1;;;7;;;;;277;;11113441
;2024-05-09;Responsable con sus materiales<div>Alumno responsable en traer todos los materiales solicitados para trabajar en clases.<br><div><br></div></div>;;;11:10 AM;;;;;34;;;1;;;7;;;;;277;;11113442
;2024-05-09;Responsable con sus materiales<div>Alumno responsable en traer todos los materiales solicitados para trabajar en clases.<br><div><br></div></div>;;;11:10 AM;;;;;34;;;1;;;7;;;;;277;;11113443
;2024-05-09;Responsable con sus materiales<div>Alumna responsable en traer todos los materiales para trabajar en la clase.</div>;;;11:10 AM;;;;;34;;;1;;;7;;;;;277;;11113444
;2024-05-09;Responsable con sus materiales<div>Alumna responsable en traer todos los materiales para trabajar en la clase.</div>;;;11:10 AM;;;;;34;;;1;;;7;;;;;277;;11113445
;2024-05-09;Responsable con sus materiales<div>Alumna responsable en traer todos los materiales para trabajar en la clase.</div>;;;11:10 AM;;;;;34;;;1;;;7;;;;;277;;11113446
;2024-05-09;Responsable con sus materiales<div>Alumna responsable en traer todos los materiales para trabajar en la clase.</div>;;;11:10 AM;;;;;34;;;1;;;7;;;;;277;;11113447
;2024-05-09;Responsable con sus materiales<div>Alumna responsable en traer todos los materiales para trabajar en la clase.</div>;;;11:10 AM;;;;;34;;;1;;;7;;;;;277;;11113448
;2024-05-09;Responsable con sus materiales<div>Alumna responsable en traer todos los materiales para trabajar en la clase.</div>;;;11:10 AM;;;;;34;;;1;;;7;;;;;277;;11113449
;2024-05-09;Responsable con sus materiales<div>Alumna responsable en traer todos los materiales para trabajar en la clase.</div>;;;11:10 AM;;;;;34;;;1;;;7;;;;;277;;11113450
;2024-05-09;Responsable con sus materiales<div>Alumna responsable en traer todos los materiales para trabajar en la clase.</div>;;;11:10 AM;;;;;34;;;1;;;7;;;;;277;;11113451
;2024-05-08;Se activa protocolo por falta Gravísima, pero no se aplica cancelación de matrícula, por la siguientes atenuantes: debido a que el/la alumno/a no tienen problemas de disciplina previos, ni anotaciones graves anteriores, además son alumnos que rinden dentro de la sala. Todo esto acordado por Dirección en conjunto con los apoderados involucrados, además de la docente que registro caso y anotaciones, en una reunión (citación);;;3:00 PM;;;;;34;;;1;;;7;;;;;267;;11113453
;2024-05-08;Se activa protocolo por falta Gravísima, pero no se aplica cancelación de matrícula, por la siguientes atenuantes: debido a que el/la alumno/a no tienen problemas de disciplina previos, ni anotaciones graves anteriores, además son alumnos que rinden dentro de la sala. Todo esto acordado por Dirección en conjunto con los apoderados involucrados, además de la docente que registro caso y anotaciones, en una reunión (citación);;;3:00 PM;;;;;34;;;1;;;7;;;;;267;;11113454
;2024-05-08;Se activa protocolo por falta Gravísima, pero no se aplica cancelación de matrícula, por la siguientes atenuantes: debido a que el/la alumno/a no tienen problemas de disciplina previos, ni anotaciones graves anteriores, además son alumnos que rinden dentro de la sala. Todo esto acordado por Dirección en conjunto con los apoderados involucrados, además de la docente que registro caso y anotaciones, en una reunión (citación);;;3:00 PM;;;;;34;;;1;;;7;;;;;267;;11113455
;2024-05-08;Se activa protocolo por falta Gravísima, pero no se aplica cancelación de matrícula, por la siguientes atenuantes: debido a que el/la alumno/a no tienen problemas de disciplina previos, ni anotaciones graves anteriores, además son alumnos que rinden dentro de la sala. Todo esto acordado por Dirección en conjunto con los apoderados involucrados, además de la docente que registro caso y anotaciones, en una reunión (citación);;;3:00 PM;;;;;34;;;1;;;7;;;;;267;;11113456
;2024-05-14;Apoderado no asiste a Reunión ni entrevista en 3 ocasiones, considerándose falta a sus obligaciones. Se activa protocolo con Convivencia Escolar;;;;;;;;34;;;1;;;7;;;;;130;;11113458
;2024-05-14;Apoderado no asiste a Reunión ni entrevista en 3 ocasiones, considerándose falta a sus obligaciones. Se activa protocolo con Convivencia Escolar;;;;;;;;34;;;1;;;7;;;;;130;;11113459
;2024-05-14;Apoderado no asiste a Reunión ni entrevista en 3 ocasiones, considerándose falta a sus obligaciones. Se activa protocolo con Convivencia Escolar;;;;;;;;34;;;1;;;7;;;;;130;;11113460
;2024-05-14;Apoderado no asiste a Reunión ni entrevista en 3 ocasiones, considerándose falta a sus obligaciones. Se activa protocolo con Convivencia Escolar;;;;;;;;34;;;1;;;7;;;;;130;;11113461
;2024-05-14;Apoderado no asiste a Reunión ni entrevista en 3 ocasiones, considerándose falta a sus obligaciones. Se activa protocolo con Convivencia Escolar;;;;;;;;34;;;1;;;7;;;;;130;;11113462
;2024-05-13;Conducta disruptiva;;;4:50 PM;;;;;29;;;1;;;7;;;;;200;;11113463
;2024-05-13;Conducta disruptiva;;;5:00 PM;;;;;29;;;1;;;7;;;;;200;;11113464
;2024-05-13;Se expresa con vocabulario grosero de forma verbal, física o por escrito;;;4:30 PM;;;;;29;;;1;;;7;;;;;223;;11113465
;2024-05-15;"Amenaza, ataca o injuria a integrante de la comunidad educativa. Falta de respeto en reiteradas ocasiones.&nbsp; Se&nbsp; niega a trabajar en clases, pese&nbsp; a&nbsp; mostrarle un video&nbsp; con ejemplos, explicarle la actividad. Se para de su puesto, no trabaja, dice groserías muy fuertes refiriéndose a mi persona . Me levanta la voz exigiéndome que&nbsp; le escuche, gritándome :<i><b>&nbsp;oye,&nbsp; tai&nbsp; sorda,&nbsp; y&nbsp; cómo queirih que&nbsp; haga&nbsp; la we...&nbsp; si no me de pescai""</b></i>,&nbsp; y&nbsp; me amenaza&nbsp; señalando:&nbsp;&nbsp;<i>""<b>Me estoy conteniendo pa' no sacarte la&nbsp; conc......de&nbsp; tu m.</b></i><b>.....</b>""&nbsp; Frente a esto, solicito a un estudiante ir&nbsp; por&nbsp; el&nbsp; inspector.&nbsp; Al llegar&nbsp; a la sala y explicarle la situación,&nbsp; Víctor&nbsp; vuelve a insultarme y también al&nbsp; inspector , delante de todos los compañeros.&nbsp; El inspector lo saca de la sala y lo lleva inspectoría.&nbsp;";;;12:20 PM;;;;;29;;;1;;;7;;;;;321;;11113468
;2024-05-15;"SE ACTIVA PROTOCOLO FALTA GRAVISIMA. tres días de suspensión.&nbsp;";;;12:50 PM;;;;;34;;;1;;;7;;;;;321;;11113469
;2024-05-14;Pinta la cara a su compañero Damián Flores;;;;;;;;29;;;1;;;7;;;;;315;;11113478
;2024-05-14;Pinta la cara a su compañero Damián Flores;;;;;;;;29;;;1;;;7;;;;;315;;11113479
;2024-05-16;Se expresa con vocabulario grosero hacia su compañero Rodrigo Concha.;;;10:30 AM;;;;;29;;;1;;;7;;;;;312;;11113480
;2024-05-16;Se expresa con vocabulario grosero de forma verbal hacia su compañero Benjamín Martínez. Esta conducta es reiterada en clases anteriores, no solo con Benjamín.;;;10:30 AM;;;;;29;;;1;;;7;;;;;312;;11113481
;2024-05-16;Conducta disruptiva. Estudiante que en conjunto con su compañera Maite Valenzuela se molestan durante la clase.;;;6:20 PM;;;;;29;;;1;;;7;;;;;166;;11113482
;2024-05-16;Conducta disruptiva;;;6:20 PM;;;;;29;;;1;;;7;;;;;166;;11113483
;2024-05-16;"Alumno que al comienzo de a asignatura artes visuales me solicitó hacer cambio de puesto (como otros compañeros).<div>Según como están ordenados, el estudiante Agustin Palacios pertenece a la fila (C) pero al momento de que el solicito el cambio el estudiante quedó en la fila (B) cuando los estudiante a la hora de terminó de clases comenzaron a salir, la primera fila fue la A y luego fue la Fila C, donde el estudiante Agustin Palacios me dice ""Profesora&nbsp; pero si yo soy de la fila B"", donde yo le contesto que él debe respetar en la fila que se encuentra, el levanta las manos diciendo&nbsp; ""AAAH VIEJA CONCHETUMARE"", luego lo llamé y esperé que todos salieran de la sala y converse con él,&nbsp; y él estudiante&nbsp; me dijo primero que me había dicho ""AAA VIEJA CONCHALALORA"", pero luego aceptó la grosería que está escrita anteriormente.&nbsp;</div><div>De todas maneras igual se conversó enseguida con su apoderado.&nbsp;&nbsp;</div>";;;6:40 PM;;;;;29;;;1;;;7;;;;;240;;11113484
;2024-05-17;"Incumplimiento de presentación de tareas , trabajos o evaluaciones.&nbsp; No presenta su cuaderno y no realiza la actividad de la clase; se dedica a dibujar, en lugar de escribir&nbsp; y desarrollar su guía de aprendizaje.";;;10:30 AM;;;;;29;;;1;;;7;;;;;283;;11113486
;2024-05-14;"Alumno que es sorprendido con un cartonero raya la mesa, cuando se estaban preparando para la formación de salida de clase,&nbsp;";;;12:30 PM;;;;;29;;;1;;;7;;;;;316;;11113487
;2024-05-14;Alumno que es sorprendido pasando un cartonero a otro (Benjamín Martínez) y este raya la mesa en la cual estaban, en el momento de la formación para salir de clases.Además este al formarse hace una maniobra que pudo haber tenido mal resultado, al llamarle la atención,a la salida no entregan el cartonero.;;;1:30 PM;;;;;29;;;1;;;7;;;;;316;;11113495
;2024-05-16;"SE ACTIVA PROTOCOLO FALTA GRAVÍSIMA,&nbsp; Docente y Dirección toman el caso y se conversa con tutor del alumno (su abuelo) y firma compromiso de revisar mochila del alumno antes y después de clase. No se cancela matrícula por ser alumno nuevo con solo días en el establecimiento, se le da una última oportunidad";;;10:00 AM;;;;;34;;;1;;;7;;;;;316;;11113496
;2024-05-17;"Incumplimiento de presentación de tareas , trabajos o evaluaciones.&nbsp; No presenta su cuadernos de inglés, ni de ninguna asignatura.&nbsp; Esta conducta es reiterativa&nbsp;";;;5:40 PM;;;;;29;;;1;;;7;;;;;199;;11113497
;2024-05-22;Conducta disruptiva, golpea fuertemente la mesa mientras se realiza actividad.;;;5:00 PM;;;;;29;;;1;;;7;;;;;219;;11113498
;2024-05-22;No presenta interés en la clase ni en la materia;;;3:00 PM;;;;;29;;;1;;;7;;;;;220;;11113499
;2024-05-22;Conducta disruptiva;;;5:50 PM;;;;;29;;;1;;;7;;;;;202;;11113500
;2024-05-23;"Estudiante que empuja a compañero Bruno Padilla al momento de formarse . Como consecuencia de esta agresión, Bruno se pega en la cabeza al tener contacto con la punta de la pared.&nbsp;";;;6:30 PM;;;;;29;;;1;;;7;;;;;166;;11113501
;2024-05-29;"Conducta disruptiva<div>Alumno que interrumpe constantemente la clase,&nbsp; se para sin permiso,molesta a sus compañeros, tira papeles, habla fuerte, grita y distrae a todos. Se le llama la atención y no hace caso, su comportamiento continua.</div>";;;11:10 AM;;;;;29;;;1;;;7;;;;;300;;11113502
