AssessmentAdministrationPeriodDescription;AssessmentId;AssessmentSecureIndicator;Code;FinishDate;FinishTime;Name;RecordEndDateTime;RecordStartDateTime;RefAssessmentReportingMethodId;StartDate;StartTime;AssessmentAdministrationId
;101;;7;;;nota #7: Matemática;;;;;;3555518
;101;;8;;;nota #8: Matemática;;;;;;3555749
;101;;1;;;nota #1: Tecnología;;;;;;3554967
;101;;1;;;nota #1: Tecnología;;;;;;3555446
;101;;2;;;nota #2: Tecnología;;;;;;3554968
;101;;2;;;nota #2: Tecnología;;;;;;3555447
;101;;3;;;nota #3: Tecnología;;;;;;3554969
;101;;3;;;nota #3: Tecnología;;;;;;3555448
;101;;4;;;nota #4: Tecnología;;;;;;3555449
;101;;1;;;nota #1: Religión;;;;;;3555010
;101;;1;;;nota #1: Religión;;;;;;3555643
;101;;2;;;nota #2: Religión;;;;;;3555011
;101;;2;;;nota #2: Religión;;;;;;3555644
;101;;3;;;nota #3: Religión;;;;;;3555645
;101;;1;;;nota #1: Educación Artística;;;;;;3554653
;101;;1;;;nota #1: Educación Artística;;;;;;3555519
;101;;2;;;nota #2: Educación Artística;;;;;;3554654
;101;;2;;;nota #2: Educación Artística;;;;;;3555520
;101;;3;;;nota #3: Educación Artística;;;;;;3554655
;101;;3;;;nota #3: Educación Artística;;;;;;3555521
;101;;4;;;nota #4: Educación Artística;;;;;;3555042
;101;;4;;;nota #4: Educación Artística;;;;;;3555522
;101;;5;;;nota #5: Educación Artística;;;;;;3555043
;101;;5;;;nota #5: Educación Artística;;;;;;3555672
;101;;6;;;nota #6: Educación Artística;;;;;;3555111
;101;;6;;;nota #6: Educación Artística;;;;;;3555673
;101;;1;;;nota #1: Estudio Y Comprensión Del Medio Natural, Social Y Cultural;;;;;;3554813
;101;;1;;;nota #1: Estudio Y Comprensión Del Medio Natural, Social Y Cultural;;;;;;3555500
;101;;2;;;nota #2: Estudio Y Comprensión Del Medio Natural, Social Y Cultural;;;;;;3554814
;101;;2;;;nota #2: Estudio Y Comprensión Del Medio Natural, Social Y Cultural;;;;;;3555501
;101;;3;;;nota #3: Estudio Y Comprensión Del Medio Natural, Social Y Cultural;;;;;;3554815
;101;;3;;;nota #3: Estudio Y Comprensión Del Medio Natural, Social Y Cultural;;;;;;3555502
;101;;4;;;nota #4: Estudio Y Comprensión Del Medio Natural, Social Y Cultural;;;;;;3554816
;101;;4;;;nota #4: Estudio Y Comprensión Del Medio Natural, Social Y Cultural;;;;;;3555503
;100;;5;;;nota #5: Estudio Y Comprensión Del Medio Natural, Social Y Cultural;;;;;;3554817
;101;;5;;;nota #5: Estudio Y Comprensión Del Medio Natural, Social Y Cultural;;;;;;3555504
;100;;6;;;nota #6: Estudio Y Comprensión Del Medio Natural, Social Y Cultural;;;;;;3555023
;101;;6;;;nota #6: Estudio Y Comprensión Del Medio Natural, Social Y Cultural;;;;;;3555505
;101;;7;;;nota #7: Estudio Y Comprensión Del Medio Natural, Social Y Cultural;;;;;;3555131
;101;;7;;;nota #7: Estudio Y Comprensión Del Medio Natural, Social Y Cultural;;;;;;3555506
;101;;8;;;nota #8: Estudio Y Comprensión Del Medio Natural, Social Y Cultural;;;;;;3555132
;101;;8;;;nota #8: Estudio Y Comprensión Del Medio Natural, Social Y Cultural;;;;;;3555507
;100;;9;;;nota #9: Estudio Y Comprensión Del Medio Natural, Social Y Cultural;;;;;;3555133
;100;;9;;;nota #9: Estudio Y Comprensión Del Medio Natural, Social Y Cultural;;;;;;3555508
;100;;10;;;nota #10: Estudio Y Comprensión Del Medio Natural, Social Y Cultural;;;;;;3555134
;100;;10;;;nota #10: Estudio Y Comprensión Del Medio Natural, Social Y Cultural;;;;;;3555509
;101;;11;;;nota #11: Estudio Y Comprensión Del Medio Natural, Social Y Cultural;;;;;;3555135
;100;;11;;;nota #11: Estudio Y Comprensión Del Medio Natural, Social Y Cultural;;;;;;3555510
;101;;12;;;nota #12: Estudio Y Comprensión Del Medio Natural, Social Y Cultural;;;;;;3555136
;101;;12;;;nota #12: Estudio Y Comprensión Del Medio Natural, Social Y Cultural;;;;;;3555511
;101;;1;;;nota #1: Artes Visuales;;;;;;3574672
;101;;1;;;nota #1: Artes Visuales;;;;;;3575584
;101;;2;;;nota #2: Artes Visuales;;;;;;3574673
;101;;2;;;nota #2: Artes Visuales;;;;;;3575585
;101;;3;;;nota #3: Artes Visuales;;;;;;3574674
;101;;3;;;nota #3: Artes Visuales;;;;;;3575586
;101;;4;;;nota #4: Artes Visuales;;;;;;3574675
;101;;4;;;nota #4: Artes Visuales;;;;;;3575587
;101;;5;;;nota #5: Artes Visuales;;;;;;3575588
;100;;1;;;nota #1: Ciencias Naturales;;;;;;3574709
;101;;1;;;nota #1: Ciencias Naturales;;;;;;3575348
;100;;2;;;nota #2: Ciencias Naturales;;;;;;3574710
;101;;2;;;nota #2: Ciencias Naturales;;;;;;3575543
;101;;3;;;nota #3: Ciencias Naturales;;;;;;3574711
;100;;3;;;nota #3: Ciencias Naturales;;;;;;3575544
;101;;4;;;nota #4: Ciencias Naturales;;;;;;3575073
;100;;4;;;nota #4: Ciencias Naturales;;;;;;3575545
;101;;5;;;nota #5: Ciencias Naturales;;;;;;3575074
;101;;5;;;nota #5: Ciencias Naturales;;;;;;3575546
;101;;6;;;nota #6: Ciencias Naturales;;;;;;3575075
;101;;1;;;nota #1: Educación Física y Salud;;;;;;3574758
;101;;1;;;nota #1: Educación Física y Salud;;;;;;3575234
;101;;2;;;nota #2: Educación Física y Salud;;;;;;3575051
;101;;2;;;nota #2: Educación Física y Salud;;;;;;3575293
;101;;3;;;nota #3: Educación Física y Salud;;;;;;3575109
;101;;3;;;nota #3: Educación Física y Salud;;;;;;3575667
;101;;4;;;nota #4: Educación Física y Salud;;;;;;3575110
;101;;4;;;nota #4: Educación Física y Salud;;;;;;3575668
;101;;5;;;nota #5: Educación Física y Salud;;;;;;3575741
;100;;1;;;nota #1: Historia, Geografía y Ciencias Sociales;;;;;;3574947
;101;;1;;;nota #1: Historia, Geografía y Ciencias Sociales;;;;;;3575450
;100;;2;;;nota #2: Historia, Geografía y Ciencias Sociales;;;;;;3574948
;101;;2;;;nota #2: Historia, Geografía y Ciencias Sociales;;;;;;3575488
;101;;3;;;nota #3: Historia, Geografía y Ciencias Sociales;;;;;;3574949
;101;;3;;;nota #3: Historia, Geografía y Ciencias Sociales;;;;;;3575714
;100;;4;;;nota #4: Historia, Geografía y Ciencias Sociales;;;;;;3574950
;101;;4;;;nota #4: Historia, Geografía y Ciencias Sociales;;;;;;3575715
;100;;5;;;nota #5: Historia, Geografía y Ciencias Sociales;;;;;;3574951
;101;;5;;;nota #5: Historia, Geografía y Ciencias Sociales;;;;;;3575716
;101;;6;;;nota #6: Historia, Geografía y Ciencias Sociales;;;;;;3574952
;100;;7;;;nota #7: Historia, Geografía y Ciencias Sociales;;;;;;3574953
;100;;8;;;nota #8: Historia, Geografía y Ciencias Sociales;;;;;;3574954
;101;;9;;;nota #9: Historia, Geografía y Ciencias Sociales;;;;;;3574955
;101;;10;;;nota #10: Historia, Geografía y Ciencias Sociales;;;;;;3574956
;100;;1;;;nota #1: Lenguaje y Comunicación;;;;;;3574586
;100;;1;;;nota #1: Lenguaje y Comunicación;;;;;;3575189
;100;;2;;;nota #2: Lenguaje y Comunicación;;;;;;3574587
;100;;2;;;nota #2: Lenguaje y Comunicación;;;;;;3575190
;101;;3;;;nota #3: Lenguaje y Comunicación;;;;;;3574588
;100;;3;;;nota #3: Lenguaje y Comunicación;;;;;;3575191
;101;;4;;;nota #4: Lenguaje y Comunicación;;;;;;3574589
;101;;4;;;nota #4: Lenguaje y Comunicación;;;;;;3575192
;101;;5;;;nota #5: Lenguaje y Comunicación;;;;;;3574590
;101;;5;;;nota #5: Lenguaje y Comunicación;;;;;;3575193
;100;;6;;;nota #6: Lenguaje y Comunicación;;;;;;3574591
;101;;6;;;nota #6: Lenguaje y Comunicación;;;;;;3575194
;100;;7;;;nota #7: Lenguaje y Comunicación;;;;;;3574592
;101;;7;;;nota #7: Lenguaje y Comunicación;;;;;;3575195
;101;;8;;;nota #8: Lenguaje y Comunicación;;;;;;3574593
;101;;8;;;nota #8: Lenguaje y Comunicación;;;;;;3575196
;101;;9;;;nota #9: Lenguaje y Comunicación;;;;;;3574594
;101;;9;;;nota #9: Lenguaje y Comunicación;;;;;;3575197
;101;;10;;;nota #10: Lenguaje y Comunicación;;;;;;3574646
;101;;10;;;nota #10: Lenguaje y Comunicación;;;;;;3575723
;101;;11;;;nota #11: Lenguaje y Comunicación;;;;;;3575726
;100;;1;;;nota #1: Matemática;;;;;;3574825
;101;;1;;;nota #1: Matemática;;;;;;3575328
;101;;2;;;nota #2: Matemática;;;;;;3574826
;101;;2;;;nota #2: Matemática;;;;;;3575329
;100;;3;;;nota #3: Matemática;;;;;;3574827
;101;;3;;;nota #3: Matemática;;;;;;3575330
;101;;4;;;nota #4: Matemática;;;;;;3574828
;101;;4;;;nota #4: Matemática;;;;;;3575331
;100;;5;;;nota #5: Matemática;;;;;;3574829
;101;;5;;;nota #5: Matemática;;;;;;3575332
;101;;6;;;nota #6: Matemática;;;;;;3574830
;101;;6;;;nota #6: Matemática;;;;;;3575333
;100;;7;;;nota #7: Matemática;;;;;;3575058
;101;;8;;;nota #8: Matemática;;;;;;3575059
;100;;9;;;nota #9: Matemática;;;;;;3575060
;101;;10;;;nota #10: Matemática;;;;;;3575061
;101;;1;;;nota #1: Música;;;;;;3575094
;101;;1;;;nota #1: Música;;;;;;3575661
;101;;2;;;nota #2: Música;;;;;;3575095
;101;;2;;;nota #2: Música;;;;;;3575662
;101;;1;;;nota #1: Orientación;;;;;;3575743
;101;;1;;;nota #1: Orientación;;;;;;3575744
;101;;1;;;nota #1: Tecnología;;;;;;3574895
;101;;1;;;nota #1: Tecnología;;;;;;3575573
;101;;2;;;nota #2: Tecnología;;;;;;3575044
;101;;2;;;nota #2: Tecnología;;;;;;3575574
;101;;3;;;nota #3: Tecnología;;;;;;3575045
;101;;3;;;nota #3: Tecnología;;;;;;3575575
;101;;4;;;nota #4: Tecnología;;;;;;3575665
;101;;1;;;nota #1: Religión;;;;;;3575012
;101;;1;;;nota #1: Religión;;;;;;3575632
;101;;2;;;nota #2: Religión;;;;;;3575013
;101;;2;;;nota #2: Religión;;;;;;3575633
;101;;3;;;nota #3: Religión;;;;;;3575634
;101;;1;;;nota #1: Idioma Extranjero: Inglés;;;;;;3574680
;101;;1;;;nota #1: Idioma Extranjero: Inglés;;;;;;3575623
;101;;2;;;nota #2: Idioma Extranjero: Inglés;;;;;;3574681
;101;;2;;;nota #2: Idioma Extranjero: Inglés;;;;;;3575624
;101;;3;;;nota #3: Idioma Extranjero: Inglés;;;;;;3574682
;101;;3;;;nota #3: Idioma Extranjero: Inglés;;;;;;3575625
;101;;4;;;nota #4: Idioma Extranjero: Inglés;;;;;;3574683
;101;;4;;;nota #4: Idioma Extranjero: Inglés;;;;;;3575626
;101;;5;;;nota #5: Idioma Extranjero: Inglés;;;;;;3575035
;101;;5;;;nota #5: Idioma Extranjero: Inglés;;;;;;3575627
;101;;1;;;nota #1: Artes Visuales;;;;;;3584676
;101;;1;;;nota #1: Artes Visuales;;;;;;3585589
;101;;2;;;nota #2: Artes Visuales;;;;;;3584677
;101;;2;;;nota #2: Artes Visuales;;;;;;3585590
;101;;3;;;nota #3: Artes Visuales;;;;;;3584678
;101;;3;;;nota #3: Artes Visuales;;;;;;3585591
;101;;4;;;nota #4: Artes Visuales;;;;;;3584679
;101;;4;;;nota #4: Artes Visuales;;;;;;3585592
;101;;5;;;nota #5: Artes Visuales;;;;;;3585593
;100;;1;;;nota #1: Ciencias Naturales;;;;;;3584712
;101;;1;;;nota #1: Ciencias Naturales;;;;;;3585349
;100;;2;;;nota #2: Ciencias Naturales;;;;;;3584713
;101;;2;;;nota #2: Ciencias Naturales;;;;;;3585547
;101;;3;;;nota #3: Ciencias Naturales;;;;;;3584714
;100;;3;;;nota #3: Ciencias Naturales;;;;;;3585548
;101;;4;;;nota #4: Ciencias Naturales;;;;;;3585080
;100;;4;;;nota #4: Ciencias Naturales;;;;;;3585549
;101;;5;;;nota #5: Ciencias Naturales;;;;;;3585081
;101;;5;;;nota #5: Ciencias Naturales;;;;;;3585550
;101;;6;;;nota #6: Ciencias Naturales;;;;;;3585082
;101;;1;;;nota #1: Educación Física y Salud;;;;;;3584757
;101;;1;;;nota #1: Educación Física y Salud;;;;;;3585229
;101;;2;;;nota #2: Educación Física y Salud;;;;;;3585049
;101;;2;;;nota #2: Educación Física y Salud;;;;;;3585292
;101;;3;;;nota #3: Educación Física y Salud;;;;;;3585105
;101;;3;;;nota #3: Educación Física y Salud;;;;;;3585738
;101;;4;;;nota #4: Educación Física y Salud;;;;;;3585106
;101;;4;;;nota #4: Educación Física y Salud;;;;;;3585739
;101;;5;;;nota #5: Educación Física y Salud;;;;;;3585740
;100;;1;;;nota #1: Historia, Geografía y Ciencias Sociales;;;;;;3584957
;101;;1;;;nota #1: Historia, Geografía y Ciencias Sociales;;;;;;3585453
;100;;2;;;nota #2: Historia, Geografía y Ciencias Sociales;;;;;;3584958
;101;;2;;;nota #2: Historia, Geografía y Ciencias Sociales;;;;;;3585454
;101;;3;;;nota #3: Historia, Geografía y Ciencias Sociales;;;;;;3584959
;101;;3;;;nota #3: Historia, Geografía y Ciencias Sociales;;;;;;3585717
;100;;4;;;nota #4: Historia, Geografía y Ciencias Sociales;;;;;;3584960
;101;;4;;;nota #4: Historia, Geografía y Ciencias Sociales;;;;;;3585718
;100;;5;;;nota #5: Historia, Geografía y Ciencias Sociales;;;;;;3584961
;101;;5;;;nota #5: Historia, Geografía y Ciencias Sociales;;;;;;3585719
;101;;6;;;nota #6: Historia, Geografía y Ciencias Sociales;;;;;;3584962
;100;;7;;;nota #7: Historia, Geografía y Ciencias Sociales;;;;;;3584963
;100;;8;;;nota #8: Historia, Geografía y Ciencias Sociales;;;;;;3584964
;101;;9;;;nota #9: Historia, Geografía y Ciencias Sociales;;;;;;3584965
;101;;10;;;nota #10: Historia, Geografía y Ciencias Sociales;;;;;;3584966
;100;;1;;;nota #1: Lenguaje y Comunicación;;;;;;3584595
;100;;1;;;nota #1: Lenguaje y Comunicación;;;;;;3585218
;100;;2;;;nota #2: Lenguaje y Comunicación;;;;;;3584596
;100;;2;;;nota #2: Lenguaje y Comunicación;;;;;;3585219
;101;;3;;;nota #3: Lenguaje y Comunicación;;;;;;3584597
;100;;3;;;nota #3: Lenguaje y Comunicación;;;;;;3585220
;101;;4;;;nota #4: Lenguaje y Comunicación;;;;;;3584598
;101;;4;;;nota #4: Lenguaje y Comunicación;;;;;;3585221
;101;;5;;;nota #5: Lenguaje y Comunicación;;;;;;3584599
;101;;5;;;nota #5: Lenguaje y Comunicación;;;;;;3585222
;100;;6;;;nota #6: Lenguaje y Comunicación;;;;;;3584600
;101;;6;;;nota #6: Lenguaje y Comunicación;;;;;;3585223
;100;;7;;;nota #7: Lenguaje y Comunicación;;;;;;3584601
;101;;7;;;nota #7: Lenguaje y Comunicación;;;;;;3585224
;101;;8;;;nota #8: Lenguaje y Comunicación;;;;;;3584602
;101;;8;;;nota #8: Lenguaje y Comunicación;;;;;;3585225
;101;;9;;;nota #9: Lenguaje y Comunicación;;;;;;3584603
;101;;9;;;nota #9: Lenguaje y Comunicación;;;;;;3585226
;101;;10;;;nota #10: Lenguaje y Comunicación;;;;;;3584647
;101;;10;;;nota #10: Lenguaje y Comunicación;;;;;;3585724
;101;;11;;;nota #11: Lenguaje y Comunicación;;;;;;3585725
;100;;1;;;nota #1: Matemática;;;;;;3584785
;101;;1;;;nota #1: Matemática;;;;;;3585576
;100;;2;;;nota #2: Matemática;;;;;;3584786
;101;;2;;;nota #2: Matemática;;;;;;3585705
;100;;3;;;nota #3: Matemática;;;;;;3584787
;101;;3;;;nota #3: Matemática;;;;;;3585706
;101;;4;;;nota #4: Matemática;;;;;;3584788
;101;;4;;;nota #4: Matemática;;;;;;3585734
;101;;5;;;nota #5: Matemática;;;;;;3584789
;101;;5;;;nota #5: Matemática;;;;;;3585763
;101;;6;;;nota #6: Matemática;;;;;;3585159
;101;;7;;;nota #7: Matemática;;;;;;3585160
;101;;8;;;nota #8: Matemática;;;;;;3585161
;101;;1;;;nota #1: Música;;;;;;3585096
;101;;1;;;nota #1: Música;;;;;;3585663
;101;;2;;;nota #2: Música;;;;;;3585097
;101;;2;;;nota #2: Música;;;;;;3585664
;101;;1;;;nota #1: Orientación;;;;;;3585753
;101;;1;;;nota #1: Orientación;;;;;;3585761
;101;;1;;;nota #1: Tecnología;;;;;;3584925
;100;;1;;;nota #1: Tecnología;;;;;;3585531
;100;;2;;;nota #2: Tecnología;;;;;;3584926
;100;;2;;;nota #2: Tecnología;;;;;;3585532
;100;;3;;;nota #3: Tecnología;;;;;;3584927
;101;;3;;;nota #3: Tecnología;;;;;;3585533
;101;;4;;;nota #4: Tecnología;;;;;;3584928
;101;;4;;;nota #4: Tecnología;;;;;;3585534
;101;;5;;;nota #5: Tecnología;;;;;;3584929
;101;;5;;;nota #5: Tecnología;;;;;;3585535
;101;;1;;;nota #1: Religión;;;;;;3585014
;101;;1;;;nota #1: Religión;;;;;;3585655
;101;;2;;;nota #2: Religión;;;;;;3585015
;101;;2;;;nota #2: Religión;;;;;;3585656
;101;;3;;;nota #3: Religión;;;;;;3585657
;101;;1;;;nota #1: Idioma Extranjero: Inglés;;;;;;3585000
;101;;1;;;nota #1: Idioma Extranjero: Inglés;;;;;;3585722
;101;;2;;;nota #2: Idioma Extranjero: Inglés;;;;;;3585001
;101;;2;;;nota #2: Idioma Extranjero: Inglés;;;;;;3585628
;101;;3;;;nota #3: Idioma Extranjero: Inglés;;;;;;3585002
;101;;3;;;nota #3: Idioma Extranjero: Inglés;;;;;;3585629
;101;;4;;;nota #4: Idioma Extranjero: Inglés;;;;;;3585003
;101;;4;;;nota #4: Idioma Extranjero: Inglés;;;;;;3585630
;101;;5;;;nota #5: Idioma Extranjero: Inglés;;;;;;3585036
;101;;5;;;nota #5: Idioma Extranjero: Inglés;;;;;;3585631
;100;;1;;;nota #1: Artes Visuales;;;;;;3594851
;101;;1;;;nota #1: Artes Visuales;;;;;;3595390
;101;;2;;;nota #2: Artes Visuales;;;;;;3594852
;101;;2;;;nota #2: Artes Visuales;;;;;;3595391
;100;;3;;;nota #3: Artes Visuales;;;;;;3594853
;101;;3;;;nota #3: Artes Visuales;;;;;;3595392
;101;;4;;;nota #4: Artes Visuales;;;;;;3594854
;100;;5;;;nota #5: Artes Visuales;;;;;;3595040
;101;;6;;;nota #6: Artes Visuales;;;;;;3595041
;100;;7;;;nota #7: Artes Visuales;;;;;;3595148
;101;;8;;;nota #8: Artes Visuales;;;;;;3595149
;100;;1;;;nota #1: Ciencias Naturales;;;;;;3594715
;101;;1;;;nota #1: Ciencias Naturales;;;;;;3595350
;100;;2;;;nota #2: Ciencias Naturales;;;;;;3594716
;101;;2;;;nota #2: Ciencias Naturales;;;;;;3595551
;101;;3;;;nota #3: Ciencias Naturales;;;;;;3594717
;101;;3;;;nota #3: Ciencias Naturales;;;;;;3595552
;100;;4;;;nota #4: Ciencias Naturales;;;;;;3595076
;101;;4;;;nota #4: Ciencias Naturales;;;;;;3595720
;100;;5;;;nota #5: Ciencias Naturales;;;;;;3595077
;101;;6;;;nota #6: Ciencias Naturales;;;;;;3595078
;101;;7;;;nota #7: Ciencias Naturales;;;;;;3595079
;101;;1;;;nota #1: Educación Física y Salud;;;;;;3594775
;101;;1;;;nota #1: Educación Física y Salud;;;;;;3595235
;101;;2;;;nota #2: Educación Física y Salud;;;;;;3595052
;101;;2;;;nota #2: Educación Física y Salud;;;;;;3595294
;101;;3;;;nota #3: Educación Física y Salud;;;;;;3595107
;101;;3;;;nota #3: Educación Física y Salud;;;;;;3595669
;101;;4;;;nota #4: Educación Física y Salud;;;;;;3595108
;101;;4;;;nota #4: Educación Física y Salud;;;;;;3595670
;101;;5;;;nota #5: Educación Física y Salud;;;;;;3595671
;101;;1;;;nota #1: Historia, Geografía y Ciencias Sociales;;;;;;3594879
;101;;1;;;nota #1: Historia, Geografía y Ciencias Sociales;;;;;;3595274
;101;;2;;;nota #2: Historia, Geografía y Ciencias Sociales;;;;;;3594880
;101;;2;;;nota #2: Historia, Geografía y Ciencias Sociales;;;;;;3595275
;101;;3;;;nota #3: Historia, Geografía y Ciencias Sociales;;;;;;3594881
;101;;3;;;nota #3: Historia, Geografía y Ciencias Sociales;;;;;;3595276
;100;;4;;;nota #4: Historia, Geografía y Ciencias Sociales;;;;;;3594882
;100;;4;;;nota #4: Historia, Geografía y Ciencias Sociales;;;;;;3595277
;100;;5;;;nota #5: Historia, Geografía y Ciencias Sociales;;;;;;3594883
;100;;5;;;nota #5: Historia, Geografía y Ciencias Sociales;;;;;;3595278
;100;;6;;;nota #6: Historia, Geografía y Ciencias Sociales;;;;;;3594884
;100;;6;;;nota #6: Historia, Geografía y Ciencias Sociales;;;;;;3595279
;100;;7;;;nota #7: Historia, Geografía y Ciencias Sociales;;;;;;3594885
;101;;7;;;nota #7: Historia, Geografía y Ciencias Sociales;;;;;;3595280
;101;;8;;;nota #8: Historia, Geografía y Ciencias Sociales;;;;;;3594886
;100;;1;;;nota #1: Lenguaje y Comunicación;;;;;;3594604
;100;;1;;;nota #1: Lenguaje y Comunicación;;;;;;3595198
;100;;2;;;nota #2: Lenguaje y Comunicación;;;;;;3594605
;100;;2;;;nota #2: Lenguaje y Comunicación;;;;;;3595199
;101;;3;;;nota #3: Lenguaje y Comunicación;;;;;;3594606
;100;;3;;;nota #3: Lenguaje y Comunicación;;;;;;3595200
;101;;4;;;nota #4: Lenguaje y Comunicación;;;;;;3594607
;101;;4;;;nota #4: Lenguaje y Comunicación;;;;;;3595201
;101;;5;;;nota #5: Lenguaje y Comunicación;;;;;;3594608
;101;;5;;;nota #5: Lenguaje y Comunicación;;;;;;3595202
;100;;6;;;nota #6: Lenguaje y Comunicación;;;;;;3594609
;101;;6;;;nota #6: Lenguaje y Comunicación;;;;;;3595203
;100;;7;;;nota #7: Lenguaje y Comunicación;;;;;;3594610
;101;;7;;;nota #7: Lenguaje y Comunicación;;;;;;3595204
;101;;8;;;nota #8: Lenguaje y Comunicación;;;;;;3594611
;101;;8;;;nota #8: Lenguaje y Comunicación;;;;;;3595205
;101;;9;;;nota #9: Lenguaje y Comunicación;;;;;;3594612
;101;;9;;;nota #9: Lenguaje y Comunicación;;;;;;3595206
;101;;10;;;nota #10: Lenguaje y Comunicación;;;;;;3594648
;101;;10;;;nota #10: Lenguaje y Comunicación;;;;;;3595207
;101;;11;;;nota #11: Lenguaje y Comunicación;;;;;;3595727
;100;;1;;;nota #1: Matemática;;;;;;3594831
;101;;1;;;nota #1: Matemática;;;;;;3595338
;101;;2;;;nota #2: Matemática;;;;;;3594832
;101;;2;;;nota #2: Matemática;;;;;;3595339
;100;;3;;;nota #3: Matemática;;;;;;3594833
;101;;3;;;nota #3: Matemática;;;;;;3595340
;101;;4;;;nota #4: Matemática;;;;;;3594834
;101;;4;;;nota #4: Matemática;;;;;;3595341
;100;;5;;;nota #5: Matemática;;;;;;3594835
;101;;5;;;nota #5: Matemática;;;;;;3595342
;101;;6;;;nota #6: Matemática;;;;;;3594836
;100;;7;;;nota #7: Matemática;;;;;;3595062
;101;;8;;;nota #8: Matemática;;;;;;3595063
;100;;9;;;nota #9: Matemática;;;;;;3595064
;101;;10;;;nota #10: Matemática;;;;;;3595065
;100;;1;;;nota #1: Música;;;;;;3594843
;101;;1;;;nota #1: Música;;;;;;3595386
;101;;2;;;nota #2: Música;;;;;;3594844
;101;;2;;;nota #2: Música;;;;;;3595387
;100;;3;;;nota #3: Música;;;;;;3594845
;101;;4;;;nota #4: Música;;;;;;3594846
;100;;5;;;nota #5: Música;;;;;;3595144
;101;;6;;;nota #6: Música;;;;;;3595145
;101;;1;;;nota #1: Orientación;;;;;;3595754
;101;;1;;;nota #1: Orientación;;;;;;3595771
;101;;1;;;nota #1: Tecnología;;;;;;3594684
;101;;1;;;nota #1: Tecnología;;;;;;3595613
;101;;2;;;nota #2: Tecnología;;;;;;3594685
;101;;2;;;nota #2: Tecnología;;;;;;3595614
;101;;3;;;nota #3: Tecnología;;;;;;3594686
;101;;3;;;nota #3: Tecnología;;;;;;3595615
;101;;4;;;nota #4: Tecnología;;;;;;3594687
;101;;4;;;nota #4: Tecnología;;;;;;3595616
;101;;5;;;nota #5: Tecnología;;;;;;3595617
;101;;1;;;nota #1: Religión;;;;;;3595016
;101;;1;;;nota #1: Religión;;;;;;3595635
;101;;2;;;nota #2: Religión;;;;;;3595017
;101;;2;;;nota #2: Religión;;;;;;3595636
;101;;3;;;nota #3: Religión;;;;;;3595637
;100;;1;;;nota #1: Idioma Extranjero: Inglés;;;;;;3594970
;100;;1;;;nota #1: Idioma Extranjero: Inglés;;;;;;3595456
;100;;2;;;nota #2: Idioma Extranjero: Inglés;;;;;;3594971
;100;;2;;;nota #2: Idioma Extranjero: Inglés;;;;;;3595457
;101;;3;;;nota #3: Idioma Extranjero: Inglés;;;;;;3594972
;101;;3;;;nota #3: Idioma Extranjero: Inglés;;;;;;3595458
;100;;4;;;nota #4: Idioma Extranjero: Inglés;;;;;;3594973
;100;;4;;;nota #4: Idioma Extranjero: Inglés;;;;;;3595459
;100;;5;;;nota #5: Idioma Extranjero: Inglés;;;;;;3594974
;100;;5;;;nota #5: Idioma Extranjero: Inglés;;;;;;3595460
;101;;6;;;nota #6: Idioma Extranjero: Inglés;;;;;;3594975
;101;;6;;;nota #6: Idioma Extranjero: Inglés;;;;;;3595461
;100;;7;;;nota #7: Idioma Extranjero: Inglés;;;;;;3594976
;100;;7;;;nota #7: Idioma Extranjero: Inglés;;;;;;3595462
;100;;8;;;nota #8: Idioma Extranjero: Inglés;;;;;;3594977
;100;;8;;;nota #8: Idioma Extranjero: Inglés;;;;;;3595463
;101;;9;;;nota #9: Idioma Extranjero: Inglés;;;;;;3594978
;101;;9;;;nota #9: Idioma Extranjero: Inglés;;;;;;3595464
;101;;10;;;nota #10: Idioma Extranjero: Inglés;;;;;;3594979
;100;;10;;;nota #10: Idioma Extranjero: Inglés;;;;;;3595465
;101;;11;;;nota #11: Idioma Extranjero: Inglés;;;;;;3595466
;101;;1;;;nota #1: Artes Visuales;;;;;;3604688
;101;;1;;;nota #1: Artes Visuales;;;;;;3605594
;101;;2;;;nota #2: Artes Visuales;;;;;;3604689
;101;;2;;;nota #2: Artes Visuales;;;;;;3605595
;101;;3;;;nota #3: Artes Visuales;;;;;;3604690
;101;;3;;;nota #3: Artes Visuales;;;;;;3605596
;101;;4;;;nota #4: Artes Visuales;;;;;;3604691
;101;;4;;;nota #4: Artes Visuales;;;;;;3605597
;101;;5;;;nota #5: Artes Visuales;;;;;;3605598
;100;;1;;;nota #1: Ciencias Naturales;;;;;;3604721
;101;;1;;;nota #1: Ciencias Naturales;;;;;;3605351
;100;;2;;;nota #2: Ciencias Naturales;;;;;;3604722
;101;;2;;;nota #2: Ciencias Naturales;;;;;;3605556
;101;;3;;;nota #3: Ciencias Naturales;;;;;;3604723
;101;;3;;;nota #3: Ciencias Naturales;;;;;;3605557
;100;;4;;;nota #4: Ciencias Naturales;;;;;;3605083
;101;;4;;;nota #4: Ciencias Naturales;;;;;;3605558
;100;;5;;;nota #5: Ciencias Naturales;;;;;;3605084
;101;;6;;;nota #6: Ciencias Naturales;;;;;;3605085
;101;;7;;;nota #7: Ciencias Naturales;;;;;;3605086
;101;;1;;;nota #1: Educación Física y Salud;;;;;;3604708
;101;;1;;;nota #1: Educación Física y Salud;;;;;;3605236
