AssessmentAdministrationId;AssessmentRegistrationCompletionStatusDateTime;AssignedByPersonId;CourseSectionOrganizationId;CreationDate;DaysOfInstructionPriorToAssessment;LEAFullAcademicYear;LeaOrganizationId;OrganizationId;RecordEndDateTime;RecordStartDateTime;RefAssessmentParticipationIndicatorId;RefAssessmentPurposeId;RefAssessmentReasonNotCompletingId;RefAssessmentReasonNotTestedId;RefAssessmentRegistrationCompletionStatusId;RefGradeLevelToBeAssessedId;RefGradeLevelWhenAssessedId;RetestIndicator;SchoolFullAcademicYear;SchoolOrganizationId;ScorePublishDate;StateFullAcademicYear;TestAttemptIdentifier;TestingIndicator;AssessmentFormId;AssessmentRegistrationId;PersonId
3535687;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005687;197056871059;24524234
3535687;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005687;197256871059;25011815
3535687;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005687;197956871059;25178623
3535687;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005687;199356871059;24815108
3535687;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005687;199456871059;25248985
3535687;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005687;202456871059;25000790
3535687;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005687;204856871059;25178147
3535687;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005687;206356871059;24998312
3535687;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005687;206656871059;24584949
3535687;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005687;209556871059;25139015
3535687;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005687;210156871059;25105939
3535687;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005687;210956871059;25133471
3535687;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005687;211356871059;25077399
3535687;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005687;212256871059;25007374
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;162556881059;25225832
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;162656881059;24961448
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;162756881059;24994569
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;162856881059;25177603
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;162956881059;25125294
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;163056881059;25132743
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;163156881059;25131743
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;163256881059;25187671
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;163356881059;25018557
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;163556881059;24965992
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;163656881059;25247553
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;163756881059;25194079
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;163856881059;25067157
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;163956881059;24967529
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;164056881059;25186346
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;164156881059;25299305
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;164256881059;25278944
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;164356881059;25218050
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;164456881059;25280301
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;164556881059;25053765
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;164656881059;25087438
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;164756881059;25271175
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;164956881059;25081543
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;165256881059;24670937
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;185756881059;25115186
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;185856881059;25027458
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;186256881059;25129834
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;187956881059;25103223
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;188256881059;25206852
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;190656881059;24599559
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;191956881059;24952028
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;192356881059;25106587
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;194456881059;24769208
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;194556881059;25071579
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;195656881059;25066611
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;196056881059;25170893
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;197056881059;24524234
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;197256881059;25011815
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;197956881059;25178623
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;199356881059;24815108
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;199456881059;25248985
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;202456881059;25000790
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;204856881059;25178147
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;206356881059;24998312
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;206656881059;24584949
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;209556881059;25139015
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;210156881059;25105939
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;210956881059;25133471
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;211356881059;25077399
3535688;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005688;212256881059;25007374
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;162556891059;25225832
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;162656891059;24961448
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;162756891059;24994569
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;162856891059;25177603
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;162956891059;25125294
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;163056891059;25132743
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;163156891059;25131743
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;163256891059;25187671
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;163356891059;25018557
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;163556891059;24965992
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;163656891059;25247553
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;163756891059;25194079
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;163856891059;25067157
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;163956891059;24967529
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;164056891059;25186346
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;164156891059;25299305
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;164256891059;25278944
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;164356891059;25218050
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;164456891059;25280301
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;164556891059;25053765
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;164656891059;25087438
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;164756891059;25271175
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;164956891059;25081543
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;165256891059;24670937
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;185756891059;25115186
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;185856891059;25027458
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;186256891059;25129834
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;187956891059;25103223
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;188256891059;25206852
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;190656891059;24599559
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;191956891059;24952028
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;192356891059;25106587
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;194456891059;24769208
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;194556891059;25071579
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;195656891059;25066611
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;196056891059;25170893
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;197056891059;24524234
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;197256891059;25011815
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;197956891059;25178623
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;199356891059;24815108
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;199456891059;25248985
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;202456891059;25000790
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;204856891059;25178147
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;206356891059;24998312
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;206656891059;24584949
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;209556891059;25139015
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;210156891059;25105939
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;210956891059;25133471
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;211356891059;25077399
3535689;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005689;212256891059;25007374
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;162556901059;25225832
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;162656901059;24961448
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;162756901059;24994569
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;162856901059;25177603
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;162956901059;25125294
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;163056901059;25132743
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;163156901059;25131743
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;163256901059;25187671
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;163356901059;25018557
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;163556901059;24965992
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;163656901059;25247553
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;163756901059;25194079
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;163856901059;25067157
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;163956901059;24967529
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;164056901059;25186346
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;164156901059;25299305
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;164256901059;25278944
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;164356901059;25218050
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;164456901059;25280301
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;164556901059;25053765
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;164656901059;25087438
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;164756901059;25271175
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;164956901059;25081543
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;165256901059;24670937
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;185756901059;25115186
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;185856901059;25027458
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;186256901059;25129834
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;187956901059;25103223
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;188256901059;25206852
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;190656901059;24599559
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;191956901059;24952028
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;192356901059;25106587
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;194456901059;24769208
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;194556901059;25071579
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;195656901059;25066611
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;196056901059;25170893
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;197056901059;24524234
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;197256901059;25011815
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;197956901059;25178623
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;199356901059;24815108
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;199456901059;25248985
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;202456901059;25000790
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;204856901059;25178147
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;206356901059;24998312
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;206656901059;24584949
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;209556901059;25139015
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;210156901059;25105939
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;210956901059;25133471
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;211356901059;25077399
3535690;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005690;212256901059;25007374
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;162556911059;25225832
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;162656911059;24961448
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;162756911059;24994569
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;162856911059;25177603
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;162956911059;25125294
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;163056911059;25132743
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;163156911059;25131743
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;163256911059;25187671
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;163356911059;25018557
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;163556911059;24965992
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;163656911059;25247553
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;163756911059;25194079
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;163856911059;25067157
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;163956911059;24967529
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;164056911059;25186346
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;164156911059;25299305
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;164256911059;25278944
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;164356911059;25218050
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;164456911059;25280301
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;164556911059;25053765
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;164656911059;25087438
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;164756911059;25271175
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;164956911059;25081543
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;165256911059;24670937
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;185756911059;25115186
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;185856911059;25027458
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;186256911059;25129834
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;187956911059;25103223
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;188256911059;25206852
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;190656911059;24599559
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;191956911059;24952028
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;192356911059;25106587
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;194456911059;24769208
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;194556911059;25071579
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;195656911059;25066611
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;196056911059;25170893
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;197056911059;24524234
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;197256911059;25011815
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;197956911059;25178623
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;199356911059;24815108
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;199456911059;25248985
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;202456911059;25000790
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;204856911059;25178147
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;206356911059;24998312
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;206656911059;24584949
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;209556911059;25139015
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;210156911059;25105939
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;210956911059;25133471
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;211356911059;25077399
3535691;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005691;212256911059;25007374
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;162557501059;25225832
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;162657501059;24961448
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;162757501059;24994569
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;162857501059;25177603
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;162957501059;25125294
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;163057501059;25132743
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;163157501059;25131743
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;163257501059;25187671
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;163357501059;25018557
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;163557501059;24965992
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;163657501059;25247553
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;163757501059;25194079
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;163857501059;25067157
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;163957501059;24967529
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;164057501059;25186346
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;164157501059;25299305
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;164257501059;25278944
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;164357501059;25218050
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;164457501059;25280301
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;164557501059;25053765
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;164657501059;25087438
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;164757501059;25271175
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;164957501059;25081543
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;165257501059;24670937
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;185757501059;25115186
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;185857501059;25027458
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;186257501059;25129834
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;187957501059;25103223
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;188257501059;25206852
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;190657501059;24599559
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;191957501059;24952028
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;192357501059;25106587
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;194457501059;24769208
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;194557501059;25071579
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;195657501059;25066611
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;196057501059;25170893
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;197057501059;24524234
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;197257501059;25011815
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;197957501059;25178623
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;199357501059;24815108
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;199457501059;25248985
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;202457501059;25000790
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;204857501059;25178147
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;206357501059;24998312
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;206657501059;24584949
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;209557501059;25139015
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;210157501059;25105939
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;210957501059;25133471
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;211357501059;25077399
3535750;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005750;212257501059;25007374
3535751;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005751;162557511059;25225832
3535751;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005751;162657511059;24961448
3535751;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005751;162757511059;24994569
3535751;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005751;162857511059;25177603
3535751;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005751;162957511059;25125294
3535751;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005751;163057511059;25132743
3535751;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005751;163157511059;25131743
3535751;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005751;163257511059;25187671
3535751;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005751;163357511059;25018557
3535751;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005751;163557511059;24965992
3535751;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005751;163657511059;25247553
3535751;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005751;163757511059;25194079
3535751;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005751;163857511059;25067157
3535751;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005751;163957511059;24967529
3535751;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005751;164057511059;25186346
3535751;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005751;164157511059;25299305
3535751;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005751;164257511059;25278944
3535751;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005751;164357511059;25218050
3535751;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005751;164457511059;25280301
3535751;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005751;164557511059;25053765
3535751;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005751;164657511059;25087438
3535751;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005751;164757511059;25271175
3535751;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005751;164957511059;25081543
3535751;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005751;165257511059;24670937
3535751;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005751;185757511059;25115186
3535751;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005751;185857511059;25027458
3535751;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005751;186257511059;25129834
3535751;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005751;187957511059;25103223
3535751;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005751;188257511059;25206852
3535751;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005751;190657511059;24599559
3535751;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005751;191957511059;24952028
3535751;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005751;192357511059;25106587
3535751;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005751;194457511059;24769208
3535751;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005751;194557511059;25071579
3535751;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005751;195657511059;25066611
3535751;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005751;196057511059;25170893
3535751;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005751;197057511059;24524234
3535751;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005751;197257511059;25011815
3535751;;13798028;223;;;;;;;;;;;;;;;;;;;;;;353005751;197957511059;25178623
