AssessmentParticipantSessionId;AssessmentSessionId;RecordEndDateTime;RecordStartDateTime;RefAssessmentSessionStaffRoleTypeId;AssessmentSessionStaffRoleId;PersonId
;351554777;;;6;;25496134
;351554777;;;6;;25552131
;351554777;;;6;;25670386
;351554777;;;6;;25508819
;351554777;;;6;;25355314
;351554777;;;6;;25418387
;351554777;;;6;;25661088
;351554777;;;6;;25661111
;351554777;;;6;;25654639
;351554777;;;6;;25418009
;351554777;;;6;;25536791
;351554777;;;6;;25392479
;351554777;;;6;;25659970
;351554777;;;6;;25369135
;351554777;;;6;;25547970
;351554777;;;6;;25699988
;351554777;;;6;;25494397
;351554777;;;6;;25544105
;351554777;;;6;;25294931
;351554777;;;6;;25662639
;351554777;;;6;;25594380
;351554777;;;6;;25438992
;351554777;;;6;;25590893
;351554777;;;6;;25577878
;351554777;;;6;;25471136
;351554777;;;6;;25529448
;351554777;;;6;;25757023
;351554777;;;6;;25433297
;351554777;;;6;;25663835
;351554777;;;6;;25429576
;351554777;;;6;;25357608
;351554777;;;6;;25430962
;351554777;;;6;;25468162
;351554777;;;6;;25493495
;351554777;;;6;;25571377
;351554777;;;6;;25379994
;351554777;;;6;;25392333
;351554777;;;6;;25343287
;351554777;;;6;;100703115
;351554777;;;6;;25725381
;351554777;;;6;;25251844
;351554778;;;6;;25412556
;351554778;;;6;;25522203
;351554778;;;6;;25449730
;351554778;;;6;;25396380
;351554778;;;6;;25496134
;351554778;;;6;;25552131
;351554778;;;6;;25670386
;351554778;;;6;;25508819
;351554778;;;6;;25355314
;351554778;;;6;;25418387
;351554778;;;6;;25661088
;351554778;;;6;;25661111
;351554778;;;6;;25654639
;351554778;;;6;;25418009
;351554778;;;6;;25536791
;351554778;;;6;;25392479
;351554778;;;6;;25659970
;351554778;;;6;;25369135
;351554778;;;6;;25547970
;351554778;;;6;;25699988
;351554778;;;6;;25494397
;351554778;;;6;;25544105
;351554778;;;6;;25294931
;351554778;;;6;;25662639
;351554778;;;6;;25594380
;351554778;;;6;;25438992
;351554778;;;6;;25590893
;351554778;;;6;;25577878
;351554778;;;6;;25471136
;351554778;;;6;;25529448
;351554778;;;6;;25757023
;351554778;;;6;;25433297
;351554778;;;6;;25663835
;351554778;;;6;;25429576
;351554778;;;6;;25357608
;351554778;;;6;;25430962
;351554778;;;6;;25468162
;351554778;;;6;;25493495
;351554778;;;6;;25571377
;351554778;;;6;;25379994
;351554778;;;6;;25392333
;351554778;;;6;;25343287
;351554778;;;6;;100703115
;351554778;;;6;;25725381
;351554778;;;6;;25251844
;351554779;;;6;;25412556
;351554779;;;6;;25522203
;351554779;;;6;;25449730
;351554779;;;6;;25396380
;351554779;;;6;;25496134
;351554779;;;6;;25552131
;351554779;;;6;;25670386
;351554779;;;6;;25508819
;351554779;;;6;;25355314
;351554779;;;6;;25418387
;351554779;;;6;;25661088
;351554779;;;6;;25661111
;351554779;;;6;;25654639
;351554779;;;6;;25418009
;351554779;;;6;;25536791
;351554779;;;6;;25392479
;351554779;;;6;;25659970
;351554779;;;6;;25369135
;351554779;;;6;;25547970
;351554779;;;6;;25699988
;351554779;;;6;;25494397
;351554779;;;6;;25544105
;351554779;;;6;;25294931
;351554779;;;6;;25662639
;351554779;;;6;;25594380
;351554779;;;6;;25438992
;351554779;;;6;;25590893
;351554779;;;6;;25577878
;351554779;;;6;;25471136
;351554779;;;6;;25529448
;351554779;;;6;;25757023
;351554779;;;6;;25433297
;351554779;;;6;;25663835
;351554779;;;6;;25429576
;351554779;;;6;;25357608
;351554779;;;6;;25430962
;351554779;;;6;;25468162
;351554779;;;6;;25493495
;351554779;;;6;;25571377
;351554779;;;6;;25379994
;351554779;;;6;;25392333
;351554779;;;6;;25343287
;351554779;;;6;;100703115
;351554779;;;6;;25725381
;351554779;;;6;;25251844
;351554780;;;6;;25412556
;351554780;;;6;;25522203
;351554780;;;6;;25449730
;351554780;;;6;;25396380
;351554780;;;6;;25496134
;351554780;;;6;;25552131
;351554780;;;6;;25670386
;351554780;;;6;;25508819
;351554780;;;6;;25355314
;351554780;;;6;;25418387
;351554780;;;6;;25661088
;351554780;;;6;;25661111
;351554780;;;6;;25654639
;351554780;;;6;;25418009
;351554780;;;6;;25536791
;351554780;;;6;;25392479
;351554780;;;6;;25659970
;351554780;;;6;;25369135
;351554780;;;6;;25547970
;351554780;;;6;;25699988
;351554780;;;6;;25494397
;351554780;;;6;;25544105
;351554780;;;6;;25294931
;351554780;;;6;;25662639
;351554780;;;6;;25594380
;351554780;;;6;;25438992
;351554780;;;6;;25590893
;351554780;;;6;;25577878
;351554780;;;6;;25471136
;351554780;;;6;;25529448
;351554780;;;6;;25757023
;351554780;;;6;;25433297
;351554780;;;6;;25663835
;351554780;;;6;;25429576
;351554780;;;6;;25357608
;351554780;;;6;;25430962
;351554780;;;6;;25468162
;351554780;;;6;;25493495
;351554780;;;6;;25571377
;351554780;;;6;;25379994
;351554780;;;6;;25392333
;351554780;;;6;;25343287
;351554780;;;6;;100703115
;351554780;;;6;;25725381
;351554780;;;6;;25251844
;351554781;;;6;;25412556
;351554781;;;6;;25522203
;351554781;;;6;;25449730
;351554781;;;6;;25396380
;351554781;;;6;;25496134
;351554781;;;6;;25552131
;351554781;;;6;;25670386
;351554781;;;6;;25508819
;351554781;;;6;;25355314
;351554781;;;6;;25418387
;351554781;;;6;;25661088
;351554781;;;6;;25661111
;351554781;;;6;;25654639
;351554781;;;6;;25418009
;351554781;;;6;;25536791
;351554781;;;6;;25392479
;351554781;;;6;;25659970
;351554781;;;6;;25369135
;351554781;;;6;;25547970
;351554781;;;6;;25699988
;351554781;;;6;;25494397
;351554781;;;6;;25544105
;351554781;;;6;;25294931
;351554781;;;6;;25662639
;351554781;;;6;;25594380
;351554781;;;6;;25438992
;351554781;;;6;;25590893
;351554781;;;6;;25577878
;351554781;;;6;;25471136
;351554781;;;6;;25529448
;351554781;;;6;;25757023
;351554781;;;6;;25433297
;351554781;;;6;;25663835
;351554781;;;6;;25429576
;351554781;;;6;;25357608
;351554781;;;6;;25430962
;351554781;;;6;;25468162
;351554781;;;6;;25493495
;351554781;;;6;;25571377
;351554781;;;6;;25379994
;351554781;;;6;;25392333
;351554781;;;6;;25343287
;351554781;;;6;;100703115
;351554781;;;6;;25725381
;351554781;;;6;;25251844
;351554782;;;6;;25412556
;351554782;;;6;;25522203
;351554782;;;6;;25449730
;351554782;;;6;;25396380
;351554782;;;6;;25496134
;351554782;;;6;;25552131
;351554782;;;6;;25670386
;351554782;;;6;;25508819
;351554782;;;6;;25355314
;351554782;;;6;;25418387
;351554782;;;6;;25661088
;351554782;;;6;;25661111
;351554782;;;6;;25654639
;351554782;;;6;;25418009
;351554782;;;6;;25536791
;351554782;;;6;;25392479
;351554782;;;6;;25659970
;351554782;;;6;;25369135
;351554782;;;6;;25547970
;351554782;;;6;;25699988
;351554782;;;6;;25494397
;351554782;;;6;;25544105
;351554782;;;6;;25294931
;351554782;;;6;;25662639
;351554782;;;6;;25594380
;351554782;;;6;;25438992
;351554782;;;6;;25590893
;351554782;;;6;;25577878
;351554782;;;6;;25471136
;351554782;;;6;;25529448
;351554782;;;6;;25757023
;351554782;;;6;;25433297
;351554782;;;6;;25663835
;351554782;;;6;;25429576
;351554782;;;6;;25357608
;351554782;;;6;;25430962
;351554782;;;6;;25468162
;351554782;;;6;;25493495
;351554782;;;6;;25571377
;351554782;;;6;;25379994
;351554782;;;6;;25392333
;351554782;;;6;;25343287
;351554782;;;6;;100703115
;351554782;;;6;;25725381
;351554782;;;6;;25251844
;351554783;;;6;;25412556
;351554783;;;6;;25522203
;351554783;;;6;;25449730
;351554783;;;6;;25396380
;351554783;;;6;;25496134
;351554783;;;6;;25552131
;351554783;;;6;;25670386
;351554783;;;6;;25508819
;351554783;;;6;;25355314
;351554783;;;6;;25418387
;351554783;;;6;;25661088
;351554783;;;6;;25661111
;351554783;;;6;;25654639
;351554783;;;6;;25418009
;351554783;;;6;;25536791
;351554783;;;6;;25392479
;351554783;;;6;;25659970
;351554783;;;6;;25369135
;351554783;;;6;;25547970
;351554783;;;6;;25699988
;351554783;;;6;;25494397
;351554783;;;6;;25544105
;351554783;;;6;;25294931
;351554783;;;6;;25662639
;351554783;;;6;;25594380
;351554783;;;6;;25438992
;351554783;;;6;;25590893
;351554783;;;6;;25577878
;351554783;;;6;;25471136
;351554783;;;6;;25529448
;351554783;;;6;;25757023
;351554783;;;6;;25433297
;351554783;;;6;;25663835
;351554783;;;6;;25429576
;351554783;;;6;;25357608
;351554783;;;6;;25430962
;351554783;;;6;;25468162
;351554783;;;6;;25493495
;351554783;;;6;;25571377
;351554783;;;6;;25379994
;351554783;;;6;;25392333
;351554783;;;6;;25343287
;351554783;;;6;;100703115
;351554783;;;6;;25725381
;351554783;;;6;;25251844
;351554784;;;6;;25412556
;351554784;;;6;;25522203
;351554784;;;6;;25449730
;351554784;;;6;;25396380
;351554784;;;6;;25496134
;351554784;;;6;;25552131
;351554784;;;6;;25670386
;351554784;;;6;;25508819
;351554784;;;6;;25355314
;351554784;;;6;;25418387
;351554784;;;6;;25661088
;351554784;;;6;;25661111
;351554784;;;6;;25654639
;351554784;;;6;;25418009
;351554784;;;6;;25536791
;351554784;;;6;;25392479
;351554784;;;6;;25659970
;351554784;;;6;;25369135
;351554784;;;6;;25547970
;351554784;;;6;;25699988
;351554784;;;6;;25494397
;351554784;;;6;;25544105
;351554784;;;6;;25294931
;351554784;;;6;;25662639
;351554784;;;6;;25594380
;351554784;;;6;;25438992
;351554784;;;6;;25590893
;351554784;;;6;;25577878
;351554784;;;6;;25471136
;351554784;;;6;;25529448
;351554784;;;6;;25757023
;351554784;;;6;;25433297
;351554784;;;6;;25663835
;351554784;;;6;;25429576
;351554784;;;6;;25357608
;351554784;;;6;;25430962
;351554784;;;6;;25468162
;351554784;;;6;;25493495
;351554784;;;6;;25571377
;351554784;;;6;;25379994
;351554784;;;6;;25392333
;351554784;;;6;;25343287
;351554784;;;6;;100703115
;351554784;;;6;;25725381
;351554784;;;6;;25251844
;351555404;;;6;;25412556
;351555404;;;6;;25522203
;351555404;;;6;;25449730
;351555404;;;6;;25396380
;351555404;;;6;;25496134
;351555404;;;6;;25552131
;351555404;;;6;;25670386
;351555404;;;6;;25508819
;351555404;;;6;;25355314
;351555404;;;6;;25418387
;351555404;;;6;;25661088
;351555404;;;6;;25661111
;351555404;;;6;;25654639
;351555404;;;6;;25418009
;351555404;;;6;;25536791
;351555404;;;6;;25392479
;351555404;;;6;;25659970
;351555404;;;6;;25369135
;351555404;;;6;;25547970
;351555404;;;6;;25699988
;351555404;;;6;;25494397
;351555404;;;6;;25544105
;351555404;;;6;;25294931
;351555404;;;6;;25662639
;351555404;;;6;;25594380
;351555404;;;6;;25438992
;351555404;;;6;;25590893
;351555404;;;6;;25577878
;351555404;;;6;;25471136
;351555404;;;6;;25529448
;351555404;;;6;;25757023
;351555404;;;6;;25433297
;351555404;;;6;;25663835
;351555404;;;6;;25429576
;351555404;;;6;;25357608
;351555404;;;6;;25430962
;351555404;;;6;;25468162
;351555404;;;6;;25493495
;351555404;;;6;;25571377
;351555404;;;6;;25379994
;351555404;;;6;;25392333
;351555404;;;6;;25343287
;351555404;;;6;;100703115
;351555404;;;6;;25725381
;351555404;;;6;;25251844
;351555405;;;6;;25412556
;351555405;;;6;;25522203
;351555405;;;6;;25449730
;351555405;;;6;;25396380
;351555405;;;6;;25496134
;351555405;;;6;;25552131
;351555405;;;6;;25670386
;351555405;;;6;;25508819
;351555405;;;6;;25355314
;351555405;;;6;;25418387
;351555405;;;6;;25661088
;351555405;;;6;;25661111
;351555405;;;6;;25654639
;351555405;;;6;;25418009
;351555405;;;6;;25536791
;351555405;;;6;;25392479
;351555405;;;6;;25659970
;351555405;;;6;;25369135
;351555405;;;6;;25547970
;351555405;;;6;;25699988
;351555405;;;6;;25494397
;351555405;;;6;;25544105
;351555405;;;6;;25294931
;351555405;;;6;;25662639
;351555405;;;6;;25594380
;351555405;;;6;;25438992
;351555405;;;6;;25590893
;351555405;;;6;;25577878
;351555405;;;6;;25471136
;351555405;;;6;;25529448
;351555405;;;6;;25757023
;351555405;;;6;;25433297
;351555405;;;6;;25663835
;351555405;;;6;;25429576
;351555405;;;6;;25357608
;351555405;;;6;;25430962
;351555405;;;6;;25468162
;351555405;;;6;;25493495
;351555405;;;6;;25571377
;351555405;;;6;;25379994
;351555405;;;6;;25392333
;351555405;;;6;;25343287
;351555405;;;6;;100703115
;351555405;;;6;;25725381
;351555405;;;6;;25251844
;351555406;;;6;;25412556
;351555406;;;6;;25522203
;351555406;;;6;;25449730
;351555406;;;6;;25396380
;351555406;;;6;;25496134
;351555406;;;6;;25552131
;351555406;;;6;;25670386
;351555406;;;6;;25508819
;351555406;;;6;;25355314
;351555406;;;6;;25418387
;351555406;;;6;;25661088
;351555406;;;6;;25661111
;351555406;;;6;;25654639
;351555406;;;6;;25418009
;351555406;;;6;;25536791
;351555406;;;6;;25392479
;351555406;;;6;;25659970
;351555406;;;6;;25369135
;351555406;;;6;;25547970
;351555406;;;6;;25699988
;351555406;;;6;;25494397
;351555406;;;6;;25544105
;351555406;;;6;;25294931
;351555406;;;6;;25662639
;351555406;;;6;;25594380
;351555406;;;6;;25438992
;351555406;;;6;;25590893
;351555406;;;6;;25577878
;351555406;;;6;;25471136
;351555406;;;6;;25529448
;351555406;;;6;;25757023
;351555406;;;6;;25433297
;351555406;;;6;;25663835
;351555406;;;6;;25429576
;351555406;;;6;;25357608
;351555406;;;6;;25430962
;351555406;;;6;;25468162
;351555406;;;6;;25493495
;351555406;;;6;;25571377
;351555406;;;6;;25379994
;351555406;;;6;;25392333
;351555406;;;6;;25343287
;351555406;;;6;;100703115
;351555406;;;6;;25725381
;351555406;;;6;;25251844
;351555407;;;6;;25412556
;351555407;;;6;;25522203
;351555407;;;6;;25449730
;351555407;;;6;;25396380
;351555407;;;6;;25496134
;351555407;;;6;;25552131
;351555407;;;6;;25670386
;351555407;;;6;;25508819
;351555407;;;6;;25355314
;351555407;;;6;;25418387
;351555407;;;6;;25661088
;351555407;;;6;;25661111
;351555407;;;6;;25654639
;351555407;;;6;;25418009
;351555407;;;6;;25536791
;351555407;;;6;;25392479
;351555407;;;6;;25659970
;351555407;;;6;;25369135
;351555407;;;6;;25547970
;351555407;;;6;;25699988
;351555407;;;6;;25494397
;351555407;;;6;;25544105
;351555407;;;6;;25294931
;351555407;;;6;;25662639
;351555407;;;6;;25594380
;351555407;;;6;;25438992
;351555407;;;6;;25590893
;351555407;;;6;;25577878
;351555407;;;6;;25471136
;351555407;;;6;;25529448
;351555407;;;6;;25757023
;351555407;;;6;;25433297
;351555407;;;6;;25663835
;351555407;;;6;;25429576
;351555407;;;6;;25357608
;351555407;;;6;;25430962
;351555407;;;6;;25468162
;351555407;;;6;;25493495
;351555407;;;6;;25571377
;351555407;;;6;;25379994
;351555407;;;6;;25392333
;351555407;;;6;;25343287
;351555407;;;6;;100703115
;351555407;;;6;;25725381
;351555407;;;6;;25251844
;351555408;;;6;;25412556
;351555408;;;6;;25522203
;351555408;;;6;;25449730
;351555408;;;6;;25396380
;351555408;;;6;;25496134
;351555408;;;6;;25552131
;351555408;;;6;;25670386
;351555408;;;6;;25508819
;351555408;;;6;;25355314
;351555408;;;6;;25418387
;351555408;;;6;;25661088
;351555408;;;6;;25661111
;351555408;;;6;;25654639
;351555408;;;6;;25418009
;351555408;;;6;;25536791
;351555408;;;6;;25392479
;351555408;;;6;;25659970
;351555408;;;6;;25369135
;351555408;;;6;;25547970
;351555408;;;6;;25699988
;351555408;;;6;;25494397
;351555408;;;6;;25544105
;351555408;;;6;;25294931
;351555408;;;6;;25662639
;351555408;;;6;;25594380
;351555408;;;6;;25438992
;351555408;;;6;;25590893
;351555408;;;6;;25577878
;351555408;;;6;;25471136
;351555408;;;6;;25529448
;351555408;;;6;;25757023
;351555408;;;6;;25433297
;351555408;;;6;;25663835
;351555408;;;6;;25429576
;351555408;;;6;;25357608
;351555408;;;6;;25430962
;351555408;;;6;;25468162
;351555408;;;6;;25493495
;351555408;;;6;;25571377
;351555408;;;6;;25379994
;351555408;;;6;;25392333
;351555408;;;6;;25343287
;351555408;;;6;;100703115
;351555408;;;6;;25725381
;351555408;;;6;;25251844
;351555409;;;6;;25412556
;351555409;;;6;;25522203
;351555409;;;6;;25449730
;351555409;;;6;;25396380
;351555409;;;6;;25496134
;351555409;;;6;;25552131
;351555409;;;6;;25670386
;351555409;;;6;;25508819
;351555409;;;6;;25355314
;351555409;;;6;;25418387
;351555409;;;6;;25661088
;351555409;;;6;;25661111
;351555409;;;6;;25654639
;351555409;;;6;;25418009
;351555409;;;6;;25536791
;351555409;;;6;;25392479
;351555409;;;6;;25659970
;351555409;;;6;;25369135
;351555409;;;6;;25547970
;351555409;;;6;;25699988
;351555409;;;6;;25494397
;351555409;;;6;;25544105
;351555409;;;6;;25294931
;351555409;;;6;;25662639
;351555409;;;6;;25594380
;351555409;;;6;;25438992
;351555409;;;6;;25590893
;351555409;;;6;;25577878
;351555409;;;6;;25471136
;351555409;;;6;;25529448
;351555409;;;6;;25757023
;351555409;;;6;;25433297
;351555409;;;6;;25663835
;351555409;;;6;;25429576
;351555409;;;6;;25357608
;351555409;;;6;;25430962
;351555409;;;6;;25468162
;351555409;;;6;;25493495
;351555409;;;6;;25571377
;351555409;;;6;;25379994
;351555409;;;6;;25392333
;351555409;;;6;;25343287
;351555409;;;6;;100703115
;351555409;;;6;;25725381
;351555409;;;6;;25251844
;351555439;;;6;;25412556
;351555439;;;6;;25522203
;351555439;;;6;;25449730
;351555439;;;6;;25396380
;351555439;;;6;;25496134
;351555439;;;6;;25552131
;351555439;;;6;;25670386
;351555439;;;6;;25508819
;351555439;;;6;;25355314
;351555439;;;6;;25418387
;351555439;;;6;;25661088
;351555439;;;6;;25661111
;351555439;;;6;;25654639
;351555439;;;6;;25418009
;351555439;;;6;;25536791
;351555439;;;6;;25392479
;351555439;;;6;;25659970
;351555439;;;6;;25369135
;351555439;;;6;;25547970
;351555439;;;6;;25699988
;351555439;;;6;;25494397
;351555439;;;6;;25544105
;351555439;;;6;;25294931
;351555439;;;6;;25662639
;351555439;;;6;;25594380
;351555439;;;6;;25438992
;351555439;;;6;;25590893
;351555439;;;6;;25577878
;351555439;;;6;;25471136
;351555439;;;6;;25529448
;351555439;;;6;;25757023
;351555439;;;6;;25433297
;351555439;;;6;;25663835
;351555439;;;6;;25429576
;351555439;;;6;;25357608
;351555439;;;6;;25430962
;351555439;;;6;;25468162
;351555439;;;6;;25493495
;351555439;;;6;;25571377
;351555439;;;6;;25379994
;351555439;;;6;;25392333
;351555439;;;6;;25343287
;351555439;;;6;;100703115
;351555439;;;6;;25725381
;351555439;;;6;;25251844
;351555440;;;6;;25412556
;351555440;;;6;;25522203
;351555440;;;6;;25449730
;351555440;;;6;;25396380
;351555440;;;6;;25496134
;351555440;;;6;;25552131
;351555440;;;6;;25670386
;351555440;;;6;;25508819
;351555440;;;6;;25355314
;351555440;;;6;;25418387
;351555440;;;6;;25661088
;351555440;;;6;;25661111
;351555440;;;6;;25654639
;351555440;;;6;;25418009
;351555440;;;6;;25536791
;351555440;;;6;;25392479
;351555440;;;6;;25659970
;351555440;;;6;;25369135
;351555440;;;6;;25547970
;351555440;;;6;;25699988
;351555440;;;6;;25494397
;351555440;;;6;;25544105
;351555440;;;6;;25294931
;351555440;;;6;;25662639
;351555440;;;6;;25594380
;351555440;;;6;;25438992
;351555440;;;6;;25590893
;351555440;;;6;;25577878
;351555440;;;6;;25471136
;351555440;;;6;;25529448
;351555440;;;6;;25757023
;351555440;;;6;;25433297
;351555440;;;6;;25663835
;351555440;;;6;;25429576
;351555440;;;6;;25357608
;351555440;;;6;;25430962
;351555440;;;6;;25468162
;351555440;;;6;;25493495
;351555440;;;6;;25571377
;351555440;;;6;;25379994
;351555440;;;6;;25392333
;351555440;;;6;;25343287
;351555440;;;6;;100703115
;351555440;;;6;;25725381
;351555440;;;6;;25251844
;351555441;;;6;;25412556
;351555441;;;6;;25522203
;351555441;;;6;;25449730
;351555441;;;6;;25396380
;351555441;;;6;;25496134
;351555441;;;6;;25552131
;351555441;;;6;;25670386
;351555441;;;6;;25508819
;351555441;;;6;;25355314
;351555441;;;6;;25418387
;351555441;;;6;;25661088
;351555441;;;6;;25661111
;351555441;;;6;;25654639
;351555441;;;6;;25418009
;351555441;;;6;;25536791
;351555441;;;6;;25392479
;351555441;;;6;;25659970
;351555441;;;6;;25369135
;351555441;;;6;;25547970
;351555441;;;6;;25699988
;351555441;;;6;;25494397
;351555441;;;6;;25544105
;351555441;;;6;;25294931
;351555441;;;6;;25662639
;351555441;;;6;;25594380
;351555441;;;6;;25438992
;351555441;;;6;;25590893
;351555441;;;6;;25577878
;351555441;;;6;;25471136
;351555441;;;6;;25529448
;351555441;;;6;;25757023
;351555441;;;6;;25433297
;351555441;;;6;;25663835
;351555441;;;6;;25429576
;351555441;;;6;;25357608
;351555441;;;6;;25430962
;351555441;;;6;;25468162
;351555441;;;6;;25493495
;351555441;;;6;;25571377
;351555441;;;6;;25379994
;351555441;;;6;;25392333
;351555441;;;6;;25343287
;351555441;;;6;;100703115
;351555441;;;6;;25725381
;351555441;;;6;;25251844
;351555442;;;6;;25412556
;351555442;;;6;;25522203
;351555442;;;6;;25449730
;351555442;;;6;;25396380
;351555442;;;6;;25496134
;351555442;;;6;;25552131
;351555442;;;6;;25670386
;351555442;;;6;;25508819
;351555442;;;6;;25355314
;351555442;;;6;;25418387
;351555442;;;6;;25661088
;351555442;;;6;;25661111
;351555442;;;6;;25654639
;351555442;;;6;;25418009
;351555442;;;6;;25536791
;351555442;;;6;;25392479
;351555442;;;6;;25659970
;351555442;;;6;;25369135
;351555442;;;6;;25547970
;351555442;;;6;;25699988
;351555442;;;6;;25494397
;351555442;;;6;;25544105
;351555442;;;6;;25294931
;351555442;;;6;;25662639
;351555442;;;6;;25594380
;351555442;;;6;;25438992
;351555442;;;6;;25590893
;351555442;;;6;;25577878
;351555442;;;6;;25471136
;351555442;;;6;;25529448
;351555442;;;6;;25757023
;351555442;;;6;;25433297
;351555442;;;6;;25663835
;351555442;;;6;;25429576
;351555442;;;6;;25357608
;351555442;;;6;;25430962
;351555442;;;6;;25468162
;351555442;;;6;;25493495
;351555442;;;6;;25571377
;351555442;;;6;;25379994
;351555442;;;6;;25392333
;351555442;;;6;;25343287
;351555442;;;6;;100703115
;351555442;;;6;;25725381
;351555442;;;6;;25251844
;351555443;;;6;;25412556
;351555443;;;6;;25522203
;351555443;;;6;;25449730
;351555443;;;6;;25396380
;351555443;;;6;;25496134
;351555443;;;6;;25552131
;351555443;;;6;;25670386
;351555443;;;6;;25508819
;351555443;;;6;;25355314
;351555443;;;6;;25418387
;351555443;;;6;;25661088
;351555443;;;6;;25661111
;351555443;;;6;;25654639
;351555443;;;6;;25418009
;351555443;;;6;;25536791
;351555443;;;6;;25392479
;351555443;;;6;;25659970
;351555443;;;6;;25369135
;351555443;;;6;;25547970
;351555443;;;6;;25699988
;351555443;;;6;;25494397
;351555443;;;6;;25544105
;351555443;;;6;;25294931
;351555443;;;6;;25662639
;351555443;;;6;;25594380
;351555443;;;6;;25438992
;351555443;;;6;;25590893
;351555443;;;6;;25577878
;351555443;;;6;;25471136
;351555443;;;6;;25529448
;351555443;;;6;;25757023
;351555443;;;6;;25433297
;351555443;;;6;;25663835
;351555443;;;6;;25429576
;351555443;;;6;;25357608
;351555443;;;6;;25430962
;351555443;;;6;;25468162
;351555443;;;6;;25493495
;351555443;;;6;;25571377
;351555443;;;6;;25379994
;351555443;;;6;;25392333
;351555443;;;6;;25343287
;351555443;;;6;;100703115
;351555443;;;6;;25725381
;351555443;;;6;;25251844
;351555444;;;6;;25412556
;351555444;;;6;;25522203
;351555444;;;6;;25449730
;351555444;;;6;;25396380
;351555444;;;6;;25496134
;351555444;;;6;;25552131
;351555444;;;6;;25670386
;351555444;;;6;;25508819
;351555444;;;6;;25355314
;351555444;;;6;;25418387
;351555444;;;6;;25661088
;351555444;;;6;;25661111
;351555444;;;6;;25654639
;351555444;;;6;;25418009
;351555444;;;6;;25536791
;351555444;;;6;;25392479
;351555444;;;6;;25659970
;351555444;;;6;;25369135
;351555444;;;6;;25547970
;351555444;;;6;;25699988
;351555444;;;6;;25494397
;351555444;;;6;;25544105
;351555444;;;6;;25294931
;351555444;;;6;;25662639
;351555444;;;6;;25594380
;351555444;;;6;;25438992
;351555444;;;6;;25590893
;351555444;;;6;;25577878
;351555444;;;6;;25471136
;351555444;;;6;;25529448
;351555444;;;6;;25757023
;351555444;;;6;;25433297
;351555444;;;6;;25663835
;351555444;;;6;;25429576
;351555444;;;6;;25357608
;351555444;;;6;;25430962
;351555444;;;6;;25468162
;351555444;;;6;;25493495
;351555444;;;6;;25571377
;351555444;;;6;;25379994
;351555444;;;6;;25392333
;351555444;;;6;;25343287
;351555444;;;6;;100703115
;351555444;;;6;;25725381
;351555444;;;6;;25251844
;351555445;;;6;;25412556
;351555445;;;6;;25522203
;351555445;;;6;;25449730
;351555445;;;6;;25396380
;351555445;;;6;;25496134
;351555445;;;6;;25552131
;351555445;;;6;;25670386
;351555445;;;6;;25508819
;351555445;;;6;;25355314
;351555445;;;6;;25418387
;351555445;;;6;;25661088
;351555445;;;6;;25661111
;351555445;;;6;;25654639
;351555445;;;6;;25418009
;351555445;;;6;;25536791
;351555445;;;6;;25392479
;351555445;;;6;;25659970
;351555445;;;6;;25369135
;351555445;;;6;;25547970
;351555445;;;6;;25699988
;351555445;;;6;;25494397
;351555445;;;6;;25544105
;351555445;;;6;;25294931
;351555445;;;6;;25662639
;351555445;;;6;;25594380
;351555445;;;6;;25438992
;351555445;;;6;;25590893
;351555445;;;6;;25577878
;351555445;;;6;;25471136
;351555445;;;6;;25529448
;351555445;;;6;;25757023
;351555445;;;6;;25433297
;351555445;;;6;;25663835
;351555445;;;6;;25429576
;351555445;;;6;;25357608
;351555445;;;6;;25430962
;351555445;;;6;;25468162
;351555445;;;6;;25493495
;351555445;;;6;;25571377
;351555445;;;6;;25379994
;351555445;;;6;;25392333
;351555445;;;6;;25343287
;351555445;;;6;;100703115
;351555445;;;6;;25725381
;351555445;;;6;;25251844
;353554756;;;6;;25225832
;353554756;;;6;;24961448
;353554756;;;6;;24994569
;353554756;;;6;;25177603
;353554756;;;6;;25125294
;353554756;;;6;;25132743
;353554756;;;6;;25131743
;353554756;;;6;;25187671
;353554756;;;6;;25018557
;353554756;;;6;;24965992
;353554756;;;6;;25247553
;353554756;;;6;;25194079
;353554756;;;6;;25067157
;353554756;;;6;;24967529
;353554756;;;6;;25186346
;353554756;;;6;;25299305
;353554756;;;6;;25278944
;353554756;;;6;;25218050
;353554756;;;6;;25280301
;353554756;;;6;;25053765
;353554756;;;6;;25087438
;353554756;;;6;;25271175
;353554756;;;6;;25081543
;353554756;;;6;;24670937
;353554756;;;6;;25115186
;353554756;;;6;;25027458
;353554756;;;6;;25129834
;353554756;;;6;;25103223
;353554756;;;6;;25206852
;353554756;;;6;;24599559
;353554756;;;6;;24952028
;353554756;;;6;;25106587
;353554756;;;6;;24769208
;353554756;;;6;;25071579
;353554756;;;6;;25066611
;353554756;;;6;;25170893
;353554756;;;6;;24524234
;353554756;;;6;;25011815
;353554756;;;6;;25178623
;353554756;;;6;;24815108
;353554756;;;6;;25248985
;353554756;;;6;;25000790
;353554756;;;6;;25178147
;353554756;;;6;;24998312
;353554756;;;6;;24584949
;353554756;;;6;;25139015
;353554756;;;6;;25105939
;353554756;;;6;;25133471
;353554756;;;6;;25077399
;353554756;;;6;;25007374
;353555092;;;6;;25225832
;353555092;;;6;;24961448
