AccommodationList;AssessmentFormAdaptiveIndicator;AssessmentFormAlgorithmIdentifier;AssessmentFormAlgorithmVersion;AssessmentFormGUID;AssessmentItemBankIdentifier;AssessmentItemBankName;AssessmentSecureIndicator;FormNumber;IntendedAdministrationEndDate;IntendedAdministrationStartDate;LearningResourceId;Name;PlatformsSupported;PublishedDate;RecordEndDateTime;RecordStartDateTime;RefAssessmentLanguageId;Version;AssessmentFormId;AssessmentId
;;;;;;;;;;;;;;;;;;;2810011811;101
;;;;;;;;;;;;;;;;;;;2810011812;101
;;;;;;;;;;;;;;;;;;;2810011813;101
;;;;;;;;;;;;;;;;;;;2810011814;101
;;;;;;;;;;;;;;;;;;;2810011815;101
;;;;;;;;;;;;;;;;;;;2810011816;101
;;;;;;;;;;;;;;;;;;;2810011817;101
;;;;;;;;;;;;;;;;;;;2810011818;101
;;;;;;;;;;;;;;;;;;;2810011819;101
;;;;;;;;;;;;;;;;;;;2810011820;101
;;;;;;;;;2024-04-01;2024-04-01;;;;;;;;;2830011821;101
;;;;;;;;;2024-04-29;2024-04-29;;;;;;;;;2830011822;101
;;;;;;;;;2024-06-03;2024-06-03;;;;;;;;;2830011823;101
;;;;;;;;;;;;;;;;;;;2830011824;101
;;;;;;;;;;;;;;;;;;;2830011825;101
;;;;;;;;;;;;;;;;;;;2830011826;101
;;;;;;;;;;;;;;;;;;;2830011827;101
;;;;;;;;;;;;;;;;;;;2830011828;101
;;;;;;;;;;;;;;;;;;;2830011829;101
;;;;;;;;;;;;;;;;;;;2830011830;101
;;;;;;;;;;;;;;;;;;;2830011831;101
;;;;;;;;;;;;;;;;;;;2830011832;101
;;;;;;;;;;;;;;;;;;;2830011833;101
;;;;;;;;;;;;;;;;;;;2830011834;101
;;;;;;;;;;;;;;;;;;;2830011835;101
;;;;;;;;;2024-04-03;2024-04-03;;;;;;;;;2860011836;101
;;;;;;;;;2024-05-01;2024-05-01;;;;;;;;;2860011837;101
;;;;;;;;;2024-06-03;2024-06-03;;;;;;;;;2860011838;101
;;;;;;;;;;;;;;;;;;;2860011839;101
;;;;;;;;;;;;;;;;;;;2860011840;101
;;;;;;;;;;;;;;;;;;;2860011841;101
;;;;;;;;;;;;;;;;;;;2860011842;101
;;;;;;;;;;;;;;;;;;;2860011843;101
;;;;;;;;;;;;;;;;;;;2860011844;101
;;;;;;;;;;;;;;;;;;;2860011845;101
;;;;;;;;;;;;;;;;;;;2860011846;101
;;;;;;;;;;;;;;;;;;;2860011847;101
;;;;;;;;;;;;;;;;;;;2860011848;101
;;;;;;;;;;;;;;;;;;;2860011849;101
;;;;;;;;;;;;;;;;;;;2860011850;101
;;;;;;;;;2024-04-05;2024-04-05;;;;;;;;;2880011851;101
;;;;;;;;;2024-05-03;2024-05-03;;;;;;;;;2880011852;101
;;;;;;;;;2024-06-07;2024-06-07;;;;;;;;;2880011853;101
;;;;;;;;;;;;;;;;;;;2880011854;101
;;;;;;;;;;;;;;;;;;;2880011855;101
;;;;;;;;;;;;;;;;;;;2880011856;101
;;;;;;;;;;;;;;;;;;;2880011857;101
;;;;;;;;;;;;;;;;;;;2880011858;101
;;;;;;;;;;;;;;;;;;;2880011859;101
;;;;;;;;;;;;;;;;;;;2880011860;101
;;;;;;;;;;;;;;;;;;;2880011861;101
;;;;;;;;;;;;;;;;;;;2880011862;101
;;;;;;;;;;;;;;;;;;;2880011863;101
;;;;;;;;;;;;;;;;;;;2880011864;101
;;;;;;;;;;;;;;;;;;;2880011865;101
;;;;;;;;;2024-04-01;2024-04-01;;;;;;;;;2900011866;101
;;;;;;;;;2024-05-06;2024-05-06;;;;;;;;;2900011867;101
;;;;;;;;;2024-06-03;2024-06-03;;;;;;;;;2900011868;101
;;;;;;;;;;;;;;;;;;;2900011869;101
;;;;;;;;;;;;;;;;;;;2900011870;101
;;;;;;;;;;;;;;;;;;;2900011871;101
;;;;;;;;;;;;;;;;;;;2900011872;101
;;;;;;;;;;;;;;;;;;;2900011873;101
;;;;;;;;;;;;;;;;;;;2900011874;101
;;;;;;;;;;;;;;;;;;;2900011875;101
;;;;;;;;;;;;;;;;;;;2900011876;101
;;;;;;;;;;;;;;;;;;;2900011877;101
;;;;;;;;;;;;;;;;;;;2900011878;101
;;;;;;;;;;;;;;;;;;;2900011879;101
;;;;;;;;;;;;;;;;;;;2900011880;101
;;;;;;;;;2024-04-03;2024-04-03;;;;;;;;;2910011881;101
;;;;;;;;;2024-05-01;2024-05-01;;;;;;;;;2910011882;101
;;;;;;;;;2024-06-05;2024-06-05;;;;;;;;;2910011883;101
;;;;;;;;;;;;;;;;;;;2910011884;101
;;;;;;;;;;;;;;;;;;;2910011885;101
;;;;;;;;;;;;;;;;;;;2910011886;101
;;;;;;;;;;;;;;;;;;;2910011887;101
;;;;;;;;;;;;;;;;;;;2910011888;101
;;;;;;;;;;;;;;;;;;;2910011889;101
;;;;;;;;;;;;;;;;;;;2910011890;101
;;;;;;;;;;;;;;;;;;;2910011891;101
;;;;;;;;;;;;;;;;;;;2910011892;101
;;;;;;;;;;;;;;;;;;;2910011893;101
;;;;;;;;;;;;;;;;;;;2910011894;101
;;;;;;;;;;;;;;;;;;;2910011895;101
;;;;;;;;;2024-04-05;2024-04-05;;;;;;;;;2920011896;101
;;;;;;;;;2024-05-03;2024-05-03;;;;;;;;;2920011897;101
;;;;;;;;;2024-06-07;2024-06-07;;;;;;;;;2920011898;101
;;;;;;;;;;;;;;;;;;;2920011899;101
;;;;;;;;;;;;;;;;;;;2920011900;101
;;;;;;;;;;;;;;;;;;;2920011901;101
;;;;;;;;;;;;;;;;;;;2920011902;101
;;;;;;;;;;;;;;;;;;;2920011903;101
;;;;;;;;;;;;;;;;;;;2920011904;101
;;;;;;;;;;;;;;;;;;;2920011905;101
;;;;;;;;;;;;;;;;;;;2920011906;101
;;;;;;;;;;;;;;;;;;;2920011907;101
;;;;;;;;;;;;;;;;;;;2920011908;101
;;;;;;;;;;;;;;;;;;;2920011909;101
;;;;;;;;;;;;;;;;;;;2920011910;101
;;;;;;;;;2024-04-05;2024-04-05;;;;;;;;;2930011911;101
;;;;;;;;;2024-05-03;2024-05-03;;;;;;;;;2930011912;101
;;;;;;;;;2024-06-07;2024-06-07;;;;;;;;;2930011913;101
;;;;;;;;;;;;;;;;;;;2930011914;101
;;;;;;;;;;;;;;;;;;;2930011915;101
;;;;;;;;;;;;;;;;;;;2930011916;101
;;;;;;;;;;;;;;;;;;;2930011917;101
;;;;;;;;;;;;;;;;;;;2930011918;101
;;;;;;;;;;;;;;;;;;;2930011919;101
;;;;;;;;;;;;;;;;;;;2930011920;101
;;;;;;;;;;;;;;;;;;;2930011921;101
;;;;;;;;;;;;;;;;;;;2930011922;101
;;;;;;;;;;;;;;;;;;;2930011923;101
;;;;;;;;;;;;;;;;;;;2930011924;101
;;;;;;;;;;;;;;;;;;;2930011925;101
;;;;;;;;;2024-04-12;2024-04-12;;;;;;;;;2840011926;101
;;;;;;;;;2024-05-06;2024-05-06;;;;;;;;;2840011927;101
;;;;;;;;;2024-05-24;2024-05-24;;;;;;;;;2840011928;101
;;;;;;;;;2024-06-07;2024-06-07;;;;;;;;;2840011929;101
;;;;;;;;;2024-06-07;2024-06-07;;;;;;;;;2840011930;101
;;;;;;;;;;;;;;;;;;;2840011931;101
;;;;;;;;;;;;;;;;;;;2840011932;101
;;;;;;;;;;;;;;;;;;;2840011933;101
;;;;;;;;;;;;;;;;;;;2840011934;101
;;;;;;;;;;;;;;;;;;;2840011935;101
;;;;;;;;;;;;;;;;;;;2840011936;101
;;;;;;;;;;;;;;;;;;;2840011937;101
;;;;;;;;;;;;;;;;;;;2840011938;101
;;;;;;;;;;;;;;;;;;;2840011939;101
;;;;;;;;;;;;;;;;;;;2840011940;101
;;;;;;;;;2024-04-10;2024-04-10;;;;;;;;;2830011941;101
;;;;;;;;;2024-05-08;2024-05-08;;;;;;;;;2830011942;101
;;;;;;;;;2024-05-22;2024-05-22;;;;;;;;;2830011943;101
;;;;;;;;;2024-06-07;2024-06-07;;;;;;;;;2830011944;101
;;;;;;;;;2024-06-07;2024-06-07;;;;;;;;;2830011945;101
;;;;;;;;;;;;;;;;;;;2830011946;101
;;;;;;;;;;;;;;;;;;;2830011947;101
;;;;;;;;;;;;;;;;;;;2830011948;101
;;;;;;;;;;;;;;;;;;;2830011949;101
;;;;;;;;;;;;;;;;;;;2830011950;101
;;;;;;;;;;;;;;;;;;;2830011951;101
;;;;;;;;;;;;;;;;;;;2830011952;101
;;;;;;;;;;;;;;;;;;;2830011953;101
;;;;;;;;;;;;;;;;;;;2830011954;101
;;;;;;;;;;;;;;;;;;;2830011955;101
;;;;;;;;;2024-04-11;2024-04-11;;;;;;;;;2750011956;101
;;;;;;;;;2024-05-09;2024-05-09;;;;;;;;;2750011957;101
;;;;;;;;;2024-05-30;2024-05-30;;;;;;;;;2750011958;101
;;;;;;;;;2024-06-06;2024-06-06;;;;;;;;;2750011959;101
;;;;;;;;;2024-06-06;2024-06-06;;;;;;;;;2750011960;101
;;;;;;;;;;;;;;;;;;;2750011961;101
;;;;;;;;;;;;;;;;;;;2750011962;101
;;;;;;;;;;;;;;;;;;;2750011963;101
;;;;;;;;;;;;;;;;;;;2750011964;101
;;;;;;;;;;;;;;;;;;;2750011965;101
;;;;;;;;;;;;;;;;;;;2750011966;101
;;;;;;;;;;;;;;;;;;;2750011967;101
;;;;;;;;;;;;;;;;;;;2750011968;101
;;;;;;;;;;;;;;;;;;;2750011969;101
;;;;;;;;;;;;;;;;;;;2750011970;101
;;;;;;;;;2024-04-15;2024-04-15;;;;;;;;;2990011971;101
;;;;;;;;;2024-05-27;2024-05-27;;;;;;;;;2990011972;101
;;;;;;;;;2024-06-11;2024-06-11;;;;;;;;;2990011973;101
;;;;;;;;;2024-06-11;2024-06-11;;;;;;;;;2990011974;101
;;;;;;;;;;;;;;;;;;;2990011975;101
;;;;;;;;;;;;;;;;;;;2990011976;101
;;;;;;;;;;;;;;;;;;;2990011977;101
;;;;;;;;;;;;;;;;;;;2990011978;101
;;;;;;;;;;;;;;;;;;;2990011979;101
;;;;;;;;;;;;;;;;;;;2990011980;101
;;;;;;;;;;;;;;;;;;;2990011981;101
;;;;;;;;;;;;;;;;;;;2990011982;101
;;;;;;;;;;;;;;;;;;;2990011983;101
;;;;;;;;;;;;;;;;;;;2990011984;101
;;;;;;;;;;;;;;;;;;;2990011985;101
;;;;;;;;;2024-04-10;2024-04-10;;;;;;;;;2810011986;101
;;;;;;;;;2024-05-15;2024-05-15;;;;;;;;;2810011987;101
;;;;;;;;;2024-05-08;2024-05-08;;;;;;;;;2810011988;101
;;;;;;;;;2024-06-05;2024-06-05;;;;;;;;;2810011989;101
;;;;;;;;;2024-06-05;2024-06-05;;;;;;;;;2810011990;101
;;;;;;;;;;;;;;;;;;;2810011991;101
;;;;;;;;;;;;;;;;;;;2810011992;101
;;;;;;;;;;;;;;;;;;;2810011993;101
;;;;;;;;;;;;;;;;;;;2810011994;101
;;;;;;;;;;;;;;;;;;;2810011995;101
;;;;;;;;;;;;;;;;;;;2810011996;101
;;;;;;;;;;;;;;;;;;;2810011997;101
;;;;;;;;;;;;;;;;;;;2810011998;101
;;;;;;;;;;;;;;;;;;;2810011999;101
;;;;;;;;;;;;;;;;;;;2810012000;101
;;;;;;;;;2024-04-03;2024-04-03;;;;;;;;;2810012001;101
;;;;;;;;;2024-05-08;2024-05-08;;;;;;;;;2810012002;101
;;;;;;;;;2024-05-29;2024-05-29;;;;;;;;;2810012003;101
;;;;;;;;;2024-05-29;2024-05-29;;;;;;;;;2810012004;101
;;;;;;;;;;;;;;;;;;;2810012005;101
;;;;;;;;;;;;;;;;;;;2810012006;101
;;;;;;;;;;;;;;;;;;;2810012007;101
;;;;;;;;;;;;;;;;;;;2810012008;101
;;;;;;;;;;;;;;;;;;;2810012009;101
;;;;;;;;;;;;;;;;;;;2810012010;101
;;;;;;;;;;;;;;;;;;;2810012011;101
;;;;;;;;;;;;;;;;;;;2810012012;101
;;;;;;;;;;;;;;;;;;;2810012013;101
;;;;;;;;;;;;;;;;;;;2810012014;101
;;;;;;;;;;;;;;;;;;;2810012015;101
;;;;;;;;;2024-04-11;2024-04-11;;;;;;;;;2830012016;101
;;;;;;;;;2024-05-02;2024-05-02;;;;;;;;;2830012017;101
;;;;;;;;;2024-05-30;2024-05-30;;;;;;;;;2830012018;101
;;;;;;;;;;;;;;;;;;;2830012019;101
;;;;;;;;;;;;;;;;;;;2830012020;101
;;;;;;;;;;;;;;;;;;;2830012021;101
;;;;;;;;;;;;;;;;;;;2830012022;101
;;;;;;;;;;;;;;;;;;;2830012023;101
;;;;;;;;;;;;;;;;;;;2830012024;101
;;;;;;;;;;;;;;;;;;;2830012025;101
;;;;;;;;;;;;;;;;;;;2830012026;101
;;;;;;;;;;;;;;;;;;;2830012027;101
;;;;;;;;;;;;;;;;;;;2830012028;101
;;;;;;;;;;;;;;;;;;;2830012029;101
;;;;;;;;;;;;;;;;;;;2830012030;101
;;;;;;;;;2024-04-08;2024-04-08;;;;;;;;;2770012031;101
;;;;;;;;;2024-05-07;2024-05-07;;;;;;;;;2770012032;101
;;;;;;;;;2024-05-28;2024-05-28;;;;;;;;;2770012033;101
;;;;;;;;;2024-05-31;2024-05-31;;;;;;;;;2770012034;101
;;;;;;;;;2024-06-14;2024-06-14;;;;;;;;;2770012035;101
;;;;;;;;;2024-06-11;2024-06-11;;;;;;;;;2770012036;101
;;;;;;;;;2024-06-11;2024-06-11;;;;;;;;;2770012037;101
;;;;;;;;;;;;;;;;;;;2770012038;101
;;;;;;;;;;;;;;;;;;;2770012039;101
;;;;;;;;;;;;;;;;;;;2770012040;101
;;;;;;;;;;;;;;;;;;;2770012041;101
;;;;;;;;;;;;;;;;;;;2770012042;101
;;;;;;;;;;;;;;;;;;;2770012043;101
;;;;;;;;;;;;;;;;;;;2770012044;101
;;;;;;;;;;;;;;;;;;;2770012045;101
;;;;;;;;;2024-04-04;2024-04-04;;;;;;;;;2770012046;101
;;;;;;;;;2024-05-09;2024-05-09;;;;;;;;;2770012047;101
;;;;;;;;;2024-05-31;2024-05-31;;;;;;;;;2770012048;101
;;;;;;;;;2024-06-11;2024-06-11;;;;;;;;;2770012049;101
;;;;;;;;;2024-06-11;2024-06-11;;;;;;;;;2770012050;101
;;;;;;;;;;;;;;;;;;;2770012051;101
;;;;;;;;;;;;;;;;;;;2770012052;101
;;;;;;;;;;;;;;;;;;;2770012053;101
;;;;;;;;;;;;;;;;;;;2770012054;101
;;;;;;;;;;;;;;;;;;;2770012055;101
;;;;;;;;;;;;;;;;;;;2770012056;101
;;;;;;;;;;;;;;;;;;;2770012057;101
;;;;;;;;;;;;;;;;;;;2770012058;101
;;;;;;;;;;;;;;;;;;;2770012059;101
;;;;;;;;;;;;;;;;;;;2770012060;101
;;;;;;;;;2024-04-03;2024-04-03;;;;;;;;;2770012061;101
;;;;;;;;;2024-05-08;2024-05-08;;;;;;;;;2770012062;101
;;;;;;;;;2024-06-07;2024-06-07;;;;;;;;;2770012063;101
;;;;;;;;;2024-06-07;2024-06-07;;;;;;;;;2770012064;101
;;;;;;;;;;;;;;;;;;;2770012065;101
;;;;;;;;;;;;;;;;;;;2770012066;101
;;;;;;;;;;;;;;;;;;;2770012067;101
;;;;;;;;;;;;;;;;;;;2770012068;101
;;;;;;;;;;;;;;;;;;;2770012069;101
;;;;;;;;;;;;;;;;;;;2770012070;101
;;;;;;;;;;;;;;;;;;;2770012071;101
;;;;;;;;;;;;;;;;;;;2770012072;101
;;;;;;;;;;;;;;;;;;;2770012073;101
;;;;;;;;;;;;;;;;;;;2770012074;101
;;;;;;;;;;;;;;;;;;;2770012075;101
;;;;;;;;;2024-04-12;2024-04-12;;;;;;;;;2770012076;101
;;;;;;;;;2024-05-03;2024-05-03;;;;;;;;;2770012077;101
;;;;;;;;;2024-06-14;2024-06-14;;;;;;;;;2770012078;101
;;;;;;;;;2024-06-14;2024-06-14;;;;;;;;;2770012079;101
;;;;;;;;;;;;;;;;;;;2770012080;101
;;;;;;;;;;;;;;;;;;;2770012081;101
;;;;;;;;;;;;;;;;;;;2770012082;101
;;;;;;;;;;;;;;;;;;;2770012083;101
;;;;;;;;;;;;;;;;;;;2770012084;101
;;;;;;;;;;;;;;;;;;;2770012085;101
;;;;;;;;;;;;;;;;;;;2770012086;101
;;;;;;;;;;;;;;;;;;;2770012087;101
;;;;;;;;;;;;;;;;;;;2770012088;101
;;;;;;;;;;;;;;;;;;;2770012089;101
;;;;;;;;;;;;;;;;;;;2770012090;101
;;;;;;;;;2024-04-09;2024-04-09;;;;;;;;;2770012091;101
;;;;;;;;;2024-04-29;2024-04-29;;;;;;;;;2770012092;101
;;;;;;;;;2024-06-14;2024-06-14;;;;;;;;;2770012093;101
;;;;;;;;;2024-06-14;2024-06-14;;;;;;;;;2770012094;101
;;;;;;;;;;;;;;;;;;;2770012095;101
;;;;;;;;;;;;;;;;;;;2770012096;101
;;;;;;;;;;;;;;;;;;;2770012097;101
;;;;;;;;;;;;;;;;;;;2770012098;101
;;;;;;;;;;;;;;;;;;;2770012099;101
;;;;;;;;;;;;;;;;;;;2770012100;101
;;;;;;;;;;;;;;;;;;;2770012101;101
;;;;;;;;;;;;;;;;;;;2770012102;101
;;;;;;;;;;;;;;;;;;;2770012103;101
;;;;;;;;;;;;;;;;;;;2770012104;101
;;;;;;;;;;;;;;;;;;;2770012105;101
;;;;;;;;;2024-04-05;2024-04-05;;;;;;;;;2770012106;101
;;;;;;;;;2024-05-03;2024-05-03;;;;;;;;;2770012107;101
;;;;;;;;;2024-06-07;2024-06-07;;;;;;;;;2770012108;101
;;;;;;;;;2024-06-07;2024-06-07;;;;;;;;;2770012109;101
;;;;;;;;;;;;;;;;;;;2770012110;101
;;;;;;;;;;;;;;;;;;;2770012111;101
;;;;;;;;;;;;;;;;;;;2770012112;101
;;;;;;;;;;;;;;;;;;;2770012113;101
;;;;;;;;;;;;;;;;;;;2770012114;101
;;;;;;;;;;;;;;;;;;;2770012115;101
;;;;;;;;;;;;;;;;;;;2770012116;101
;;;;;;;;;;;;;;;;;;;2770012117;101
;;;;;;;;;;;;;;;;;;;2770012118;101
;;;;;;;;;;;;;;;;;;;2770012119;101
;;;;;;;;;;;;;;;;;;;2770012120;101
;;;;;;;;;2024-04-11;2024-04-11;;;;;;;;;2900012121;101
;;;;;;;;;2024-04-25;2024-04-25;;;;;;;;;2900012122;101
;;;;;;;;;2024-05-23;2024-05-23;;;;;;;;;2900012123;101
;;;;;;;;;2024-05-30;2024-05-30;;;;;;;;;2900012124;101
;;;;;;;;;2024-06-06;2024-06-06;;;;;;;;;2900012125;101
;;;;;;;;;2024-06-13;2024-06-13;;;;;;;;;2900012126;101
;;;;;;;;;2024-06-13;2024-06-13;;;;;;;;;2900012127;101
;;;;;;;;;2024-06-10;2024-06-10;;;;;;;;;2900012128;101
;;;;;;;;;;;;;;;;;;;2900012129;101
;;;;;;;;;;;;;;;;;;;2900012130;101
;;;;;;;;;;;;;;;;;;;2900012131;101
;;;;;;;;;;;;;;;;;;;2900012132;101
;;;;;;;;;;;;;;;;;;;2900012133;101
;;;;;;;;;;;;;;;;;;;2900012134;101
;;;;;;;;;;;;;;;;;;;2900012135;101
;;;;;;;;;2024-04-11;2024-04-11;;;;;;;;;2910012136;101
;;;;;;;;;2024-04-25;2024-04-25;;;;;;;;;2910012137;101
;;;;;;;;;2024-05-23;2024-05-23;;;;;;;;;2910012138;101
;;;;;;;;;2024-05-30;2024-05-30;;;;;;;;;2910012139;101
;;;;;;;;;2024-06-06;2024-06-06;;;;;;;;;2910012140;101
;;;;;;;;;2024-06-13;2024-06-13;;;;;;;;;2910012141;101
;;;;;;;;;2024-06-13;2024-06-13;;;;;;;;;2910012142;101
;;;;;;;;;2024-06-13;2024-06-13;;;;;;;;;2910012143;101
;;;;;;;;;;;;;;;;;;;2910012144;101
;;;;;;;;;;;;;;;;;;;2910012145;101
;;;;;;;;;;;;;;;;;;;2910012146;101
;;;;;;;;;;;;;;;;;;;2910012147;101
;;;;;;;;;;;;;;;;;;;2910012148;101
;;;;;;;;;;;;;;;;;;;2910012149;101
;;;;;;;;;;;;;;;;;;;2910012150;101
;;;;;;;;;2024-04-11;2024-04-11;;;;;;;;;2860012151;101
;;;;;;;;;2024-05-06;2024-05-06;;;;;;;;;2860012152;101
;;;;;;;;;2024-05-27;2024-05-27;;;;;;;;;2860012153;101
;;;;;;;;;2024-06-06;2024-06-06;;;;;;;;;2860012154;101
;;;;;;;;;2024-06-06;2024-06-06;;;;;;;;;2860012155;101
;;;;;;;;;;;;;;;;;;;2860012156;101
;;;;;;;;;;;;;;;;;;;2860012157;101
;;;;;;;;;;;;;;;;;;;2860012158;101
;;;;;;;;;;;;;;;;;;;2860012159;101
;;;;;;;;;;;;;;;;;;;2860012160;101
;;;;;;;;;;;;;;;;;;;2860012161;101
;;;;;;;;;;;;;;;;;;;2860012162;101
;;;;;;;;;;;;;;;;;;;2860012163;101
;;;;;;;;;;;;;;;;;;;2860012164;101
;;;;;;;;;;;;;;;;;;;2860012165;101
;;;;;;;;;2024-04-10;2024-04-10;;;;;;;;;2900012166;101
;;;;;;;;;2024-05-08;2024-05-08;;;;;;;;;2900012167;101
;;;;;;;;;2024-05-30;2024-05-30;;;;;;;;;2900012168;101
;;;;;;;;;2024-06-07;2024-06-07;;;;;;;;;2900012169;101
;;;;;;;;;;;;;;;;;;;2900012170;101
;;;;;;;;;;;;;;;;;;;2900012171;101
;;;;;;;;;;;;;;;;;;;2900012172;101
;;;;;;;;;;;;;;;;;;;2900012173;101
;;;;;;;;;;;;;;;;;;;2900012174;101
;;;;;;;;;;;;;;;;;;;2900012175;101
;;;;;;;;;;;;;;;;;;;2900012176;101
;;;;;;;;;;;;;;;;;;;2900012177;101
;;;;;;;;;;;;;;;;;;;2900012178;101
;;;;;;;;;;;;;;;;;;;2900012179;101
;;;;;;;;;;;;;;;;;;;2900012180;101
;;;;;;;;;2024-04-12;2024-04-12;;;;;;;;;2910012181;101
;;;;;;;;;2024-05-14;2024-05-14;;;;;;;;;2910012182;101
;;;;;;;;;2024-05-31;2024-05-31;;;;;;;;;2910012183;101
;;;;;;;;;2024-06-07;2024-06-07;;;;;;;;;2910012184;101
;;;;;;;;;;;;;;;;;;;2910012185;101
;;;;;;;;;;;;;;;;;;;2910012186;101
;;;;;;;;;;;;;;;;;;;2910012187;101
;;;;;;;;;;;;;;;;;;;2910012188;101
;;;;;;;;;;;;;;;;;;;2910012189;101
;;;;;;;;;;;;;;;;;;;2910012190;101
;;;;;;;;;;;;;;;;;;;2910012191;101
;;;;;;;;;;;;;;;;;;;2910012192;101
;;;;;;;;;;;;;;;;;;;2910012193;101
;;;;;;;;;;;;;;;;;;;2910012194;101
;;;;;;;;;;;;;;;;;;;2910012195;101
;;;;;;;;;2024-04-10;2024-04-10;;;;;;;;;2920012196;101
;;;;;;;;;2024-05-08;2024-05-08;;;;;;;;;2920012197;101
;;;;;;;;;2024-05-31;2024-05-31;;;;;;;;;2920012198;101
;;;;;;;;;2024-06-07;2024-06-07;;;;;;;;;2920012199;101
;;;;;;;;;;;;;;;;;;;2920012200;101
;;;;;;;;;;;;;;;;;;;2920012201;101
;;;;;;;;;;;;;;;;;;;2920012202;101
;;;;;;;;;;;;;;;;;;;2920012203;101
;;;;;;;;;;;;;;;;;;;2920012204;101
;;;;;;;;;;;;;;;;;;;2920012205;101
;;;;;;;;;;;;;;;;;;;2920012206;101
;;;;;;;;;;;;;;;;;;;2920012207;101
;;;;;;;;;;;;;;;;;;;2920012208;101
;;;;;;;;;;;;;;;;;;;2920012209;101
;;;;;;;;;;;;;;;;;;;2920012210;101
;;;;;;;;;2024-04-09;2024-04-09;;;;;;;;;2930012211;101
;;;;;;;;;2024-05-07;2024-05-07;;;;;;;;;2930012212;101
;;;;;;;;;2024-05-28;2024-05-28;;;;;;;;;2930012213;101
;;;;;;;;;2024-06-07;2024-06-07;;;;;;;;;2930012214;101
;;;;;;;;;;;;;;;;;;;2930012215;101
;;;;;;;;;;;;;;;;;;;2930012216;101
;;;;;;;;;;;;;;;;;;;2930012217;101
;;;;;;;;;;;;;;;;;;;2930012218;101
;;;;;;;;;;;;;;;;;;;2930012219;101
;;;;;;;;;;;;;;;;;;;2930012220;101
;;;;;;;;;;;;;;;;;;;2930012221;101
;;;;;;;;;;;;;;;;;;;2930012222;101
;;;;;;;;;;;;;;;;;;;2930012223;101
;;;;;;;;;;;;;;;;;;;2930012224;101
;;;;;;;;;;;;;;;;;;;2930012225;101
;;;;;;;;;2024-04-09;2024-04-09;;;;;;;;;3030012226;101
;;;;;;;;;2024-05-07;2024-05-07;;;;;;;;;3030012227;101
;;;;;;;;;2024-05-28;2024-05-28;;;;;;;;;3030012228;101
;;;;;;;;;2024-06-07;2024-06-07;;;;;;;;;3030012229;101
;;;;;;;;;;;;;;;;;;;3030012230;101
;;;;;;;;;;;;;;;;;;;3030012231;101
;;;;;;;;;;;;;;;;;;;3030012232;101
;;;;;;;;;;;;;;;;;;;3030012233;101
;;;;;;;;;;;;;;;;;;;3030012234;101
;;;;;;;;;;;;;;;;;;;3030012235;101
;;;;;;;;;;;;;;;;;;;3030012236;101
;;;;;;;;;;;;;;;;;;;3030012237;101
;;;;;;;;;;;;;;;;;;;3030012238;101
;;;;;;;;;;;;;;;;;;;3030012239;101
;;;;;;;;;;;;;;;;;;;3030012240;101
;;;;;;;;;2024-04-11;2024-04-11;;;;;;;;;2990012241;101
;;;;;;;;;2024-05-09;2024-05-09;;;;;;;;;2990012242;101
;;;;;;;;;2024-05-30;2024-05-30;;;;;;;;;2990012243;101
;;;;;;;;;2024-06-07;2024-06-07;;;;;;;;;2990012244;101
;;;;;;;;;2024-06-07;2024-06-07;;;;;;;;;2990012245;101
;;;;;;;;;;;;;;;;;;;2990012246;101
;;;;;;;;;;;;;;;;;;;2990012247;101
;;;;;;;;;;;;;;;;;;;2990012248;101
;;;;;;;;;;;;;;;;;;;2990012249;101
;;;;;;;;;;;;;;;;;;;2990012250;101
;;;;;;;;;;;;;;;;;;;2990012251;101
;;;;;;;;;;;;;;;;;;;2990012252;101
;;;;;;;;;;;;;;;;;;;2990012253;101
;;;;;;;;;;;;;;;;;;;2990012254;101
;;;;;;;;;;;;;;;;;;;2990012255;101
;;;;;;;;;2024-04-11;2024-04-11;;;;;;;;;3050012256;101
;;;;;;;;;2024-05-02;2024-05-02;;;;;;;;;3050012257;101
;;;;;;;;;2024-05-30;2024-05-30;;;;;;;;;3050012258;101
;;;;;;;;;2024-06-07;2024-06-07;;;;;;;;;3050012259;101
;;;;;;;;;2024-06-07;2024-06-07;;;;;;;;;3050012260;101
;;;;;;;;;2024-06-13;2024-06-13;;;;;;;;;3050012261;101
;;;;;;;;;;;;;;;;;;;3050012262;101
;;;;;;;;;;;;;;;;;;;3050012263;101
;;;;;;;;;;;;;;;;;;;3050012264;101
;;;;;;;;;;;;;;;;;;;3050012265;101
;;;;;;;;;;;;;;;;;;;3050012266;101
;;;;;;;;;;;;;;;;;;;3050012267;101
;;;;;;;;;;;;;;;;;;;3050012268;101
;;;;;;;;;;;;;;;;;;;3050012269;101
;;;;;;;;;;;;;;;;;;;3050012270;101
;;;;;;;;;2024-04-12;2024-04-12;;;;;;;;;3010012271;101
;;;;;;;;;2024-05-10;2024-05-10;;;;;;;;;3010012272;101
;;;;;;;;;2024-05-24;2024-05-24;;;;;;;;;3010012273;101
;;;;;;;;;2024-06-07;2024-06-07;;;;;;;;;3010012274;101
;;;;;;;;;2024-06-07;2024-06-07;;;;;;;;;3010012275;101
;;;;;;;;;2024-06-14;2024-06-14;;;;;;;;;3010012276;101
