AssessmentParticipantSessionId;AssessmentSessionId;RecordEndDateTime;RecordStartDateTime;RefAssessmentSessionStaffRoleTypeId;AssessmentSessionStaffRoleId;PersonId
;2755513336;;;1;;13769544
;2755513337;;;1;;13769544
;2755513338;;;1;;13769544
;2755513339;;;1;;13769544
;2755513340;;;1;;13769544
;2755513341;;;1;;13769544
;2755513342;;;1;;13769544
;2755513343;;;1;;13769544
;2755513344;;;1;;13769544
;2755513345;;;1;;13769544
;2755513346;;;1;;13769544
;2755513347;;;1;;13769544
;2755513348;;;1;;13769544
;2755513349;;;1;;13769544
;2755513350;;;1;;13769544
;2755513351;;;1;;13769544
;2755513352;;;1;;13769544
;2755513353;;;1;;13769544
;2755513354;;;1;;13769544
;2755513355;;;1;;13769544
;2755513356;;;1;;13769544
;2755513357;;;1;;13769544
;2755513358;;;1;;13769544
;2755513359;;;1;;13769544
;2755513360;;;1;;13769544
;2755513361;;;1;;13769544
;2755513362;;;1;;13769544
;2755513363;;;1;;13769544
;2755513364;;;1;;13769544
;2755513365;;;1;;13769544
;2755513366;;;1;;13769544
;2755513367;;;1;;13769544
;2755513368;;;1;;13769544
;2755513369;;;1;;13769544
;2755513370;;;1;;13769544
;2755513371;;;1;;13769544
;2755513372;;;1;;13769544
;2755513373;;;1;;13769544
;2755513374;;;1;;13769544
;2755513375;;;1;;13769544
;2755513376;;;1;;13769544
;2755513377;;;1;;13769544
;2755513378;;;1;;13769544
;2755513379;;;1;;13769544
;2755513380;;;1;;13769544
;3035513381;;;1;;18053586
;3035513382;;;1;;18053586
;3035513383;;;1;;18053586
;3035513384;;;1;;18053586
;3035513385;;;1;;18053586
;3035513386;;;1;;18053586
;3035513387;;;1;;18053586
;3035513388;;;1;;18053586
;3035513389;;;1;;18053586
;3035513390;;;1;;18053586
;3035513391;;;1;;18053586
;3035513392;;;1;;18053586
;3035513393;;;1;;18053586
;3035513394;;;1;;18053586
;3035513395;;;1;;18053586
;2815513396;;;1;;11947103
;2815513397;;;1;;11947103
;2815513398;;;1;;11947103
;2815513399;;;1;;11947103
;2815513400;;;1;;11947103
;2815513401;;;1;;11947103
;2815513402;;;1;;11947103
;2815513403;;;1;;11947103
;2815513404;;;1;;11947103
;2815513405;;;1;;11947103
;2815513406;;;1;;11947103
;2815513407;;;1;;11947103
;2815513408;;;1;;11947103
;2815513409;;;1;;11947103
;2815513410;;;1;;11947103
;2845513411;;;1;;11835207
;2845513412;;;1;;11835207
;2845513413;;;1;;11835207
;2845513414;;;1;;11835207
;2845513415;;;1;;11835207
;2845513416;;;1;;11835207
;2845513417;;;1;;11835207
;2845513418;;;1;;11835207
;2845513419;;;1;;11835207
;2845513420;;;1;;11835207
;2845513421;;;1;;11835207
;2845513422;;;1;;11835207
;2845513423;;;1;;11835207
;2845513424;;;1;;11835207
;2845513425;;;1;;11835207
;2865513426;;;1;;11835207
;2865513427;;;1;;11835207
;2865513428;;;1;;11835207
;2865513429;;;1;;11835207
;2865513430;;;1;;11835207
;2865513431;;;1;;11835207
;2865513432;;;1;;11835207
;2865513433;;;1;;11835207
;2865513434;;;1;;11835207
;2865513435;;;1;;11835207
;2865513436;;;1;;11835207
;2865513437;;;1;;11835207
;2865513438;;;1;;11835207
;2865513439;;;1;;11835207
;2865513440;;;1;;11835207
;2905513441;;;1;;11835207
;2905513442;;;1;;11835207
;2905513443;;;1;;11835207
;2905513444;;;1;;11835207
;2905513445;;;1;;11835207
;2905513446;;;1;;11835207
;2905513447;;;1;;11835207
;2905513448;;;1;;11835207
;2905513449;;;1;;11835207
;2905513450;;;1;;11835207
;2905513451;;;1;;11835207
;2905513452;;;1;;11835207
;2905513453;;;1;;11835207
;2905513454;;;1;;11835207
;2905513455;;;1;;11835207
;3055513456;;;1;;18053586
;3055513457;;;1;;18053586
;3055513458;;;1;;18053586
;3055513459;;;1;;18053586
;3055513460;;;1;;18053586
;3055513461;;;1;;18053586
;3055513462;;;1;;18053586
;3055513463;;;1;;18053586
;3055513464;;;1;;18053586
;3055513465;;;1;;18053586
;3055513466;;;1;;18053586
;3055513467;;;1;;18053586
;3055513468;;;1;;18053586
;3055513469;;;1;;18053586
;3055513470;;;1;;18053586
;2795513471;;;1;;9191807
;2795513472;;;1;;9191807
;2795513473;;;1;;9191807
;2795513474;;;1;;9191807
;2795513475;;;1;;9191807
;2795513476;;;1;;9191807
;2795513477;;;1;;9191807
;2795513478;;;1;;9191807
;2795513479;;;1;;9191807
;2795513480;;;1;;9191807
;2795513481;;;1;;9191807
;2795513482;;;1;;9191807
;2795513483;;;1;;9191807
;2795513484;;;1;;9191807
;2795513485;;;1;;9191807
;2795513486;;;1;;9191807
;2795513487;;;1;;9191807
;2795513488;;;1;;9191807
;2795513489;;;1;;9191807
;2795513490;;;1;;9191807
;2795513491;;;1;;9191807
;2795513492;;;1;;9191807
;2795513493;;;1;;9191807
;2795513494;;;1;;9191807
;2795513495;;;1;;9191807
;2795513496;;;1;;9191807
;2795513497;;;1;;9191807
;2795513498;;;1;;9191807
;2795513499;;;1;;9191807
;2795513500;;;1;;9191807
;2795513501;;;1;;9191807
;2795513502;;;1;;9191807
;2795513503;;;1;;9191807
;2795513504;;;1;;9191807
;2795513505;;;1;;9191807
;2795513506;;;1;;9191807
;2795513507;;;1;;9191807
;2795513508;;;1;;9191807
;2795513509;;;1;;9191807
;2795513510;;;1;;9191807
;2795513511;;;1;;9191807
;2795513512;;;1;;9191807
;2795513513;;;1;;9191807
;2795513514;;;1;;9191807
;2795513515;;;1;;9191807
;3035513516;;;1;;18053586
;3035513517;;;1;;18053586
;3035513518;;;1;;18053586
;3035513519;;;1;;18053586
;3035513520;;;1;;18053586
;3035513521;;;1;;18053586
;3035513522;;;1;;18053586
;3035513523;;;1;;18053586
;3035513524;;;1;;18053586
;3035513525;;;1;;18053586
;3035513526;;;1;;18053586
;3035513527;;;1;;18053586
;3035513528;;;1;;18053586
;3035513529;;;1;;18053586
;3035513530;;;1;;18053586
;3035513531;;;1;;18053586
;3035513532;;;1;;18053586
;3035513533;;;1;;18053586
;3035513534;;;1;;18053586
;3035513535;;;1;;18053586
;3035513536;;;1;;18053586
;3035513537;;;1;;18053586
;3035513538;;;1;;18053586
;3035513539;;;1;;18053586
;3035513540;;;1;;18053586
;3035513541;;;1;;18053586
;3035513542;;;1;;18053586
;3035513543;;;1;;18053586
;3035513544;;;1;;18053586
;3035513545;;;1;;18053586
;2775513546;;;1;;16377659
;2775513547;;;1;;16377659
;2775513548;;;1;;16377659
;2775513549;;;1;;16377659
;2775513550;;;1;;16377659
;2775513551;;;1;;16377659
;2775513552;;;1;;16377659
;2775513553;;;1;;16377659
;2775513554;;;1;;16377659
;2775513555;;;1;;16377659
;2775513556;;;1;;16377659
;2775513557;;;1;;16377659
;2775513558;;;1;;16377659
;2775513559;;;1;;16377659
;2775513560;;;1;;16377659
;2775513561;;;1;;16377659
;2775513562;;;1;;16377659
;2775513563;;;1;;16377659
;2775513564;;;1;;16377659
;2775513565;;;1;;16377659
;2775513566;;;1;;16377659
;2775513567;;;1;;16377659
;2775513568;;;1;;16377659
;2775513569;;;1;;16377659
;2775513570;;;1;;16377659
;2775513571;;;1;;16377659
;2775513572;;;1;;16377659
;2775513573;;;1;;16377659
;2775513574;;;1;;16377659
;2775513575;;;1;;16377659
;2775513576;;;1;;16377659
;2775513577;;;1;;16377659
;2775513578;;;1;;16377659
;2775513579;;;1;;16377659
;2775513580;;;1;;16377659
;2775513581;;;1;;16377659
;2775513582;;;1;;16377659
;2775513583;;;1;;16377659
;2775513584;;;1;;16377659
;2775513585;;;1;;16377659
;2775513586;;;1;;16377659
;2775513587;;;1;;16377659
;2775513588;;;1;;16377659
;2775513589;;;1;;16377659
;2775513590;;;1;;16377659
;2815513591;;;1;;11947103
;2815513592;;;1;;11947103
;2815513593;;;1;;11947103
;2815513594;;;1;;11947103
;2815513595;;;1;;11947103
;2815513596;;;1;;11947103
;2815513597;;;1;;11947103
;2815513598;;;1;;11947103
;2815513599;;;1;;11947103
;2815513600;;;1;;11947103
;2815513601;;;1;;11947103
;2815513602;;;1;;11947103
;2815513603;;;1;;11947103
;2815513604;;;1;;11947103
;2815513605;;;1;;11947103
;2775513606;;;1;;11835207
;2775513607;;;1;;11835207
;2775513608;;;1;;11835207
;2775513609;;;1;;11835207
;2775513610;;;1;;11835207
;2775513611;;;1;;11835207
;2775513612;;;1;;11835207
;2775513613;;;1;;11835207
;2775513614;;;1;;11835207
;2775513615;;;1;;11835207
;2775513616;;;1;;11835207
;2775513617;;;1;;11835207
;2775513618;;;1;;11835207
;2775513619;;;1;;11835207
;2775513620;;;1;;11835207
;2795513621;;;1;;11835207
;2795513622;;;1;;11835207
;2795513623;;;1;;11835207
;2795513624;;;1;;11835207
;2795513625;;;1;;11835207
;2795513626;;;1;;11835207
;2795513627;;;1;;11835207
;2795513628;;;1;;11835207
;2795513629;;;1;;11835207
;2795513630;;;1;;11835207
;2795513631;;;1;;11835207
;2795513632;;;1;;11835207
;2795513633;;;1;;11835207
;2795513634;;;1;;11835207
;2795513635;;;1;;11835207
;2815513636;;;1;;11835207
;2815513637;;;1;;11835207
;2815513638;;;1;;11835207
;2815513639;;;1;;11835207
;2815513640;;;1;;11835207
;2815513641;;;1;;11835207
;2815513642;;;1;;11835207
;2815513643;;;1;;11835207
;2815513644;;;1;;11835207
;2815513645;;;1;;11835207
;2815513646;;;1;;11835207
;2815513647;;;1;;11835207
;2815513648;;;1;;11835207
;2815513649;;;1;;11835207
;2815513650;;;1;;11835207
;2835513651;;;1;;11835207
;2835513652;;;1;;11835207
;2835513653;;;1;;11835207
;2835513654;;;1;;11835207
;2835513655;;;1;;11835207
;2835513656;;;1;;11835207
;2835513657;;;1;;11835207
;2835513658;;;1;;11835207
;2835513659;;;1;;11835207
;2835513660;;;1;;11835207
;2835513661;;;1;;11835207
;2835513662;;;1;;11835207
;2835513663;;;1;;11835207
;2835513664;;;1;;11835207
;2835513665;;;1;;11835207
;2885513666;;;1;;11835207
;2885513667;;;1;;11835207
;2885513668;;;1;;11835207
;2885513669;;;1;;11835207
;2885513670;;;1;;11835207
;2885513671;;;1;;11835207
;2885513672;;;1;;11835207
;2885513673;;;1;;11835207
;2885513674;;;1;;11835207
;2885513675;;;1;;11835207
;2885513676;;;1;;11835207
;2885513677;;;1;;11835207
;2885513678;;;1;;11835207
;2885513679;;;1;;11835207
;2885513680;;;1;;11835207
;2915513681;;;1;;11835207
;2915513682;;;1;;11835207
;2915513683;;;1;;11835207
;2915513684;;;1;;11835207
;2915513685;;;1;;11835207
;2915513686;;;1;;11835207
;2915513687;;;1;;11835207
;2915513688;;;1;;11835207
;2915513689;;;1;;11835207
;2915513690;;;1;;11835207
;2915513691;;;1;;11835207
;2915513692;;;1;;11835207
;2915513693;;;1;;11835207
;2915513694;;;1;;11835207
;2915513695;;;1;;11835207
;2935513696;;;1;;11835207
;2935513697;;;1;;11835207
;2935513698;;;1;;11835207
;2935513699;;;1;;11835207
;2935513700;;;1;;11835207
;2935513701;;;1;;11835207
;2935513702;;;1;;11835207
;2935513703;;;1;;11835207
;2935513704;;;1;;11835207
;2935513705;;;1;;11835207
;2935513706;;;1;;11835207
;2935513707;;;1;;11835207
;2935513708;;;1;;11835207
;2935513709;;;1;;11835207
;2935513710;;;1;;11835207
;2815513711;;;1;;9191807
;2815513712;;;1;;9191807
;2815513713;;;1;;9191807
;2815513714;;;1;;9191807
;2815513715;;;1;;9191807
;2815513716;;;1;;9191807
;2815513717;;;1;;9191807
;2815513718;;;1;;9191807
;2815513719;;;1;;9191807
;2815513720;;;1;;9191807
;2815513721;;;1;;9191807
;2815513722;;;1;;9191807
;2815513723;;;1;;9191807
;2815513724;;;1;;9191807
;2815513725;;;1;;9191807
;2815513726;;;1;;9191807
;2815513727;;;1;;9191807
;2815513728;;;1;;9191807
;2815513729;;;1;;9191807
;2815513730;;;1;;9191807
;2815513731;;;1;;9191807
;2815513732;;;1;;9191807
;2815513733;;;1;;9191807
;2815513734;;;1;;9191807
;2815513735;;;1;;9191807
;2815513736;;;1;;9191807
;2815513737;;;1;;9191807
;2815513738;;;1;;9191807
;2815513739;;;1;;9191807
;2815513740;;;1;;9191807
;2815513741;;;1;;9191807
;2815513742;;;1;;9191807
;2815513743;;;1;;9191807
;2815513744;;;1;;9191807
;2815513745;;;1;;9191807
;2815513746;;;1;;9191807
;2815513747;;;1;;9191807
;2815513748;;;1;;9191807
;2815513749;;;1;;9191807
;2815513750;;;1;;9191807
;2815513751;;;1;;9191807
;2815513752;;;1;;9191807
;2815513753;;;1;;9191807
;2815513754;;;1;;9191807
;2815513755;;;1;;9191807
;2815513756;;;1;;9191807
;2815513757;;;1;;9191807
;2815513758;;;1;;9191807
;2815513759;;;1;;9191807
;2815513760;;;1;;9191807
;2815513761;;;1;;9191807
;2815513762;;;1;;9191807
;2815513763;;;1;;9191807
;2815513764;;;1;;9191807
;2815513765;;;1;;9191807
;2815513766;;;1;;9191807
;2815513767;;;1;;9191807
;2815513768;;;1;;9191807
;2815513769;;;1;;9191807
;2815513770;;;1;;9191807
;2835513771;;;1;;9191807
;2835513772;;;1;;9191807
;2835513773;;;1;;9191807
;2835513774;;;1;;9191807
;2835513775;;;1;;9191807
;2835513776;;;1;;9191807
;2835513777;;;1;;9191807
;2835513778;;;1;;9191807
;2835513779;;;1;;9191807
;2835513780;;;1;;9191807
;2835513781;;;1;;9191807
;2835513782;;;1;;9191807
;2835513783;;;1;;9191807
;2835513784;;;1;;9191807
;2835513785;;;1;;9191807
;2865513786;;;1;;9191807
;2865513787;;;1;;9191807
;2865513788;;;1;;9191807
;2865513789;;;1;;9191807
;2865513790;;;1;;9191807
;2865513791;;;1;;9191807
;2865513792;;;1;;9191807
;2865513793;;;1;;9191807
;2865513794;;;1;;9191807
;2865513795;;;1;;9191807
;2865513796;;;1;;9191807
;2865513797;;;1;;9191807
;2865513798;;;1;;9191807
;2865513799;;;1;;9191807
;2865513800;;;1;;9191807
;2885513801;;;1;;9191807
;2885513802;;;1;;9191807
;2885513803;;;1;;9191807
;2885513804;;;1;;9191807
;2885513805;;;1;;9191807
;2885513806;;;1;;9191807
;2885513807;;;1;;9191807
;2885513808;;;1;;9191807
;2885513809;;;1;;9191807
;2885513810;;;1;;9191807
;2885513811;;;1;;9191807
;2885513812;;;1;;9191807
;2885513813;;;1;;9191807
;2885513814;;;1;;9191807
;2885513815;;;1;;9191807
;2915513816;;;1;;20467148
;2915513817;;;1;;20467148
;2915513818;;;1;;20467148
;2915513819;;;1;;20467148
;2915513820;;;1;;20467148
;2915513821;;;1;;20467148
;2915513822;;;1;;20467148
;2915513823;;;1;;20467148
;2915513824;;;1;;20467148
;2915513825;;;1;;20467148
;2915513826;;;1;;20467148
;2915513827;;;1;;20467148
;2915513828;;;1;;20467148
;2915513829;;;1;;20467148
;2915513830;;;1;;20467148
;2905513831;;;1;;20467148
;2905513832;;;1;;20467148
;2905513833;;;1;;20467148
;2905513834;;;1;;20467148
;2905513835;;;1;;20467148
;2905513836;;;1;;20467148
;2905513837;;;1;;20467148
;2905513838;;;1;;20467148
;2905513839;;;1;;20467148
;2905513840;;;1;;20467148
;2905513841;;;1;;20467148
;2905513842;;;1;;20467148
;2905513843;;;1;;20467148
;2905513844;;;1;;20467148
;2905513845;;;1;;20467148
;2775513846;;;1;;16377659
;2775513847;;;1;;16377659
;2775513848;;;1;;16377659
;2775513849;;;1;;16377659
;2775513850;;;1;;16377659
;2775513851;;;1;;16377659
;2775513852;;;1;;16377659
;2775513853;;;1;;16377659
;2775513854;;;1;;16377659
;2775513855;;;1;;16377659
;2775513856;;;1;;16377659
;2775513857;;;1;;16377659
;2775513858;;;1;;16377659
;2775513859;;;1;;16377659
;2775513860;;;1;;16377659
;2775513861;;;1;;16377659
;2775513862;;;1;;16377659
;2775513863;;;1;;16377659
;2775513864;;;1;;16377659
;2775513865;;;1;;16377659
;2775513866;;;1;;16377659
;2775513867;;;1;;16377659
;2775513868;;;1;;16377659
;2775513869;;;1;;16377659
;2775513870;;;1;;16377659
;2775513871;;;1;;16377659
;2775513872;;;1;;16377659
;2775513873;;;1;;16377659
;2775513874;;;1;;16377659
;2775513875;;;1;;16377659
;2775513876;;;1;;16377659
;2775513877;;;1;;16377659
;2775513878;;;1;;16377659
;2775513879;;;1;;16377659
;2775513880;;;1;;16377659
;2775513881;;;1;;16377659
;2775513882;;;1;;16377659
;2775513883;;;1;;16377659
;2775513884;;;1;;16377659
;2775513885;;;1;;16377659
;2775513886;;;1;;16377659
;2775513887;;;1;;16377659
;2775513888;;;1;;16377659
;2775513889;;;1;;16377659
;2775513890;;;1;;16377659
;2905513891;;;1;;19992006
;2905513892;;;1;;19992006
;2905513893;;;1;;19992006
;2905513894;;;1;;19992006
;2905513895;;;1;;19992006
;2905513896;;;1;;19992006
;2905513897;;;1;;19992006
;2905513898;;;1;;19992006
;2905513899;;;1;;19992006
;2905513900;;;1;;19992006
;2905513901;;;1;;19992006
;2905513902;;;1;;19992006
;2905513903;;;1;;19992006
;2905513904;;;1;;19992006
;2905513905;;;1;;19992006
;2915513906;;;1;;19992006
;2915513907;;;1;;19992006
;2915513908;;;1;;19992006
;2915513909;;;1;;19992006
;2915513910;;;1;;19992006
;2915513911;;;1;;19992006
;2915513912;;;1;;19992006
;2915513913;;;1;;19992006
;2915513914;;;1;;19992006
;2915513915;;;1;;19992006
;2915513916;;;1;;19992006
;2915513917;;;1;;19992006
;2915513918;;;1;;19992006
;2915513919;;;1;;19992006
;2915513920;;;1;;19992006
;2925513921;;;1;;19992006
;2925513922;;;1;;19992006
;2925513923;;;1;;19992006
;2925513924;;;1;;19992006
;2925513925;;;1;;19992006
;2925513926;;;1;;19992006
;2925513927;;;1;;19992006
;2925513928;;;1;;19992006
;2925513929;;;1;;19992006
;2925513930;;;1;;19992006
;2925513931;;;1;;19992006
;2925513932;;;1;;19992006
;2925513933;;;1;;19992006
;2925513934;;;1;;19992006
;2925513935;;;1;;19992006
;2935513936;;;1;;19992006
;2935513937;;;1;;19992006
;2935513938;;;1;;19992006
;2935513939;;;1;;19992006
;2935513940;;;1;;19992006
;2935513941;;;1;;19992006
;2935513942;;;1;;19992006
;2935513943;;;1;;19992006
;2935513944;;;1;;19992006
;2935513945;;;1;;19992006
;2935513946;;;1;;19992006
;2935513947;;;1;;19992006
;2935513948;;;1;;19992006
;2935513949;;;1;;19992006
;2935513950;;;1;;19992006
;2935513951;;;1;;20467148
;2935513952;;;1;;20467148
;2935513953;;;1;;20467148
;2935513954;;;1;;20467148
;2935513955;;;1;;20467148
;2935513956;;;1;;20467148
;2935513957;;;1;;20467148
;2935513958;;;1;;20467148
;2935513959;;;1;;20467148
;2935513960;;;1;;20467148
;2935513961;;;1;;20467148
;2935513962;;;1;;20467148
;2935513963;;;1;;20467148
;2935513964;;;1;;20467148
;2935513965;;;1;;20467148
;3035513966;;;1;;20467148
;3035513967;;;1;;20467148
;3035513968;;;1;;20467148
;3035513969;;;1;;20467148
;3035513970;;;1;;20467148
;3035513971;;;1;;20467148
;3035513972;;;1;;20467148
;3035513973;;;1;;20467148
;3035513974;;;1;;20467148
;3035513975;;;1;;20467148
;3035513976;;;1;;20467148
;3035513977;;;1;;20467148
;3035513978;;;1;;20467148
;3035513979;;;1;;20467148
;3035513980;;;1;;20467148
;2995513981;;;1;;20467148
;2995513982;;;1;;20467148
;2995513983;;;1;;20467148
;2995513984;;;1;;20467148
;2995513985;;;1;;20467148
;2995513986;;;1;;20467148
;2995513987;;;1;;20467148
;2995513988;;;1;;20467148
;2995513989;;;1;;20467148
;2995513990;;;1;;20467148
;2995513991;;;1;;20467148
;2995513992;;;1;;20467148
;2995513993;;;1;;20467148
;2995513994;;;1;;20467148
;2995513995;;;1;;20467148
;2925513996;;;1;;20467148
;2925513997;;;1;;20467148
;2925513998;;;1;;20467148
;2925513999;;;1;;20467148
;2925514000;;;1;;20467148
;2925514001;;;1;;20467148
;2925514002;;;1;;20467148
;2925514003;;;1;;20467148
;2925514004;;;1;;20467148
;2925514005;;;1;;20467148
;2925514006;;;1;;20467148
;2925514007;;;1;;20467148
;2925514008;;;1;;20467148
;2925514009;;;1;;20467148
;2925514010;;;1;;20467148
;3055514011;;;1;;20467148
;3055514012;;;1;;20467148
;3055514013;;;1;;20467148
;3055514014;;;1;;20467148
;3055514015;;;1;;20467148
;3055514016;;;1;;20467148
;3055514017;;;1;;20467148
;3055514018;;;1;;20467148
;3055514019;;;1;;20467148
;3055514020;;;1;;20467148
;3055514021;;;1;;20467148
;3055514022;;;1;;20467148
;3055514023;;;1;;20467148
;3055514024;;;1;;20467148
;3055514025;;;1;;20467148
;3015514026;;;1;;20467148
;3015514027;;;1;;20467148
;3015514028;;;1;;20467148
;3015514029;;;1;;20467148
;3015514030;;;1;;20467148
;3015514031;;;1;;20467148
;3015514032;;;1;;20467148
;3015514033;;;1;;20467148
;3015514034;;;1;;20467148
;3015514035;;;1;;20467148
;3015514036;;;1;;20467148
;3015514037;;;1;;20467148
;3015514038;;;1;;20467148
;3015514039;;;1;;20467148
;3015514040;;;1;;20467148
;2835514041;;;1;;14108733
;2835514042;;;1;;14108733
;2835514043;;;1;;14108733
;2835514044;;;1;;14108733
;2835514045;;;1;;14108733
;2835514046;;;1;;14108733
;2835514047;;;1;;14108733
;2835514048;;;1;;14108733
;2835514049;;;1;;14108733
;2835514050;;;1;;14108733
;2835514051;;;1;;14108733
;2835514052;;;1;;14108733
;2835514053;;;1;;14108733
;2835514054;;;1;;14108733
;2835514055;;;1;;14108733
;2845514056;;;1;;14108733
;2845514057;;;1;;14108733
;2845514058;;;1;;14108733
;2845514059;;;1;;14108733
;2845514060;;;1;;14108733
;2845514061;;;1;;14108733
;2845514062;;;1;;14108733
;2845514063;;;1;;14108733
;2845514064;;;1;;14108733
;2845514065;;;1;;14108733
;2845514066;;;1;;14108733
;2845514067;;;1;;14108733
;2845514068;;;1;;14108733
;2845514069;;;1;;14108733
;2845514070;;;1;;14108733
;2865514071;;;1;;14108733
;2865514072;;;1;;14108733
;2865514073;;;1;;14108733
;2865514074;;;1;;14108733
;2865514075;;;1;;14108733
;2865514076;;;1;;14108733
;2865514077;;;1;;14108733
;2865514078;;;1;;14108733
;2865514079;;;1;;14108733
;2865514080;;;1;;14108733
;2865514081;;;1;;14108733
;2865514082;;;1;;14108733
;2865514083;;;1;;14108733
;2865514084;;;1;;14108733
;2865514085;;;1;;14108733
;3035514086;;;1;;14108733
;3035514087;;;1;;14108733
;3035514088;;;1;;14108733
;3035514089;;;1;;14108733
;3035514090;;;1;;14108733
;3035514091;;;1;;14108733
;3035514092;;;1;;14108733
;3035514093;;;1;;14108733
;3035514094;;;1;;14108733
;3035514095;;;1;;14108733
;3035514096;;;1;;14108733
;3035514097;;;1;;14108733
;3035514098;;;1;;14108733
;3035514099;;;1;;14108733
;3035514100;;;1;;14108733
;3015514116;;;1;;14108733
;3015514117;;;1;;14108733
;3015514118;;;1;;14108733
;3015514119;;;1;;14108733
;3015514120;;;1;;14108733
;3015514121;;;1;;14108733
;3015514122;;;1;;14108733
;3015514123;;;1;;14108733
;3015514124;;;1;;14108733
;3015514125;;;1;;14108733
;3015514126;;;1;;14108733
;3015514127;;;1;;14108733
;3015514128;;;1;;14108733
;3015514129;;;1;;14108733
;3015514130;;;1;;14108733
;3055514131;;;1;;14108733
;3055514132;;;1;;14108733
;3055514133;;;1;;14108733
;3055514134;;;1;;14108733
;3055514135;;;1;;14108733
;3055514136;;;1;;14108733
;3055514137;;;1;;14108733
;3055514138;;;1;;14108733
;3055514139;;;1;;14108733
;3055514140;;;1;;14108733
;3055514141;;;1;;14108733
;3055514142;;;1;;14108733
;3055514143;;;1;;14108733
;3055514144;;;1;;14108733
;3055514145;;;1;;14108733
;2815514146;;;1;;8894558
;2815514147;;;1;;8894558
;2815514148;;;1;;8894558
;2815514149;;;1;;8894558
;2815514150;;;1;;8894558
;2815514151;;;1;;8894558
;2815514152;;;1;;8894558
;2815514153;;;1;;8894558
;2815514154;;;1;;8894558
;2815514155;;;1;;8894558
;2815514156;;;1;;8894558
;2815514157;;;1;;8894558
;2815514158;;;1;;8894558
;2815514159;;;1;;8894558
;2815514160;;;1;;8894558
;2815514161;;;1;;8894558
;2815514162;;;1;;8894558
;2815514163;;;1;;8894558
;2815514164;;;1;;8894558
;2815514165;;;1;;8894558
;2815514166;;;1;;8894558
;2815514167;;;1;;8894558
;2815514168;;;1;;8894558
;2815514169;;;1;;8894558
;2815514170;;;1;;8894558
;2815514171;;;1;;8894558
;2815514172;;;1;;8894558
;2815514173;;;1;;8894558
;2815514174;;;1;;8894558
;2815514175;;;1;;8894558
;2865514176;;;1;;10499872
;2865514177;;;1;;10499872
;2865514178;;;1;;10499872
;2865514179;;;1;;10499872
;2865514180;;;1;;10499872
;2865514181;;;1;;10499872
;2865514182;;;1;;10499872
;2865514183;;;1;;10499872
;2865514184;;;1;;10499872
;2865514185;;;1;;10499872
;2865514186;;;1;;10499872
;2865514187;;;1;;10499872
;2865514188;;;1;;10499872
;2865514189;;;1;;10499872
;2865514190;;;1;;10499872
;2865514191;;;1;;10499872
;2865514192;;;1;;10499872
;2865514193;;;1;;10499872
;2865514194;;;1;;10499872
;2865514195;;;1;;10499872
;2865514196;;;1;;10499872
;2865514197;;;1;;10499872
;2865514198;;;1;;10499872
;2865514199;;;1;;10499872
;2865514200;;;1;;10499872
;2865514201;;;1;;10499872
;2865514202;;;1;;10499872
;2865514203;;;1;;10499872
;2865514204;;;1;;10499872
;2865514205;;;1;;10499872
;2845514206;;;1;;8894558
;2845514207;;;1;;8894558
;2845514208;;;1;;8894558
;2845514209;;;1;;8894558
;2845514210;;;1;;8894558
;2845514211;;;1;;8894558
;2845514212;;;1;;8894558
;2845514213;;;1;;8894558
;2845514214;;;1;;8894558
;2845514215;;;1;;8894558
;2845514216;;;1;;8894558
;2845514217;;;1;;8894558
;2845514218;;;1;;8894558
;2845514219;;;1;;8894558
;2845514220;;;1;;8894558
;2775514221;;;1;;8894558
;2775514222;;;1;;8894558
;2775514223;;;1;;8894558
;2775514224;;;1;;8894558
;2775514225;;;1;;8894558
;2775514226;;;1;;8894558
;2775514227;;;1;;8894558
;2775514228;;;1;;8894558
;2775514229;;;1;;8894558
;2775514230;;;1;;8894558
;2775514231;;;1;;8894558
;2775514232;;;1;;8894558
;2775514233;;;1;;8894558
;2775514234;;;1;;8894558
;2775514235;;;1;;8894558
;2755514236;;;1;;8894558
;2755514237;;;1;;8894558
;2755514238;;;1;;8894558
;2755514239;;;1;;8894558
;2755514240;;;1;;8894558
;2755514241;;;1;;8894558
;2755514242;;;1;;8894558
;2755514243;;;1;;8894558
;2755514244;;;1;;8894558
;2755514245;;;1;;8894558
;2755514246;;;1;;8894558
;2755514247;;;1;;8894558
;2755514248;;;1;;8894558
;2755514249;;;1;;8894558
;2755514250;;;1;;8894558
;2865514251;;;1;;8894558
;2865514252;;;1;;8894558
;2865514253;;;1;;8894558
;2865514254;;;1;;8894558
;2865514255;;;1;;8894558
;2865514256;;;1;;8894558
;2865514257;;;1;;8894558
;2865514258;;;1;;8894558
;2865514259;;;1;;8894558
;2865514260;;;1;;8894558
;2865514261;;;1;;8894558
;2865514262;;;1;;8894558
;2865514263;;;1;;8894558
;2865514264;;;1;;8894558
;2865514265;;;1;;8894558
;2925514266;;;1;;17065974
;2925514267;;;1;;17065974
;2925514268;;;1;;17065974
;2925514269;;;1;;17065974
;2925514270;;;1;;17065974
;2925514271;;;1;;17065974
;2925514272;;;1;;17065974
;2925514273;;;1;;17065974
;2925514274;;;1;;17065974
;2925514275;;;1;;17065974
;2925514276;;;1;;17065974
;2925514277;;;1;;17065974
