Abbreviation;AssessmentFormId;ChildOf_AssessmentSubtestId;ContainerOnly;Description;Identifier;MaximumValue;MinimumValue;OptimalValue;PublishedDate;RecordEndDateTime;RecordStartDateTime;RefAcademicSubjectId;RefAssessmentPurposeId;RefAssessmentSubtestIdentifierTypeId;RefContentStandardTypeId;RefScoreMetricTypeId;Rules;Tier;Title;Version;AssessmentSubtestId
;2990012251;;;;;70;10;;;;;;;;7;;;;;;299107012251
;2990012252;;;;;70;10;;;;;;;;7;;;;;;299107012252
;2990012253;;;;;70;10;;;;;;;;7;;;;;;299107012253
;2990012254;;;;;70;10;;;;;;;;7;;;;;;299107012254
;2990012255;;;;;70;10;;;;;;;;7;;;;;;299107012255
;3050012256;;;Institucionalidad democratica;;70;10;;;;;;;;7;;;;;;305107012256
;3050012257;;;Proyecto de investigación ;;70;10;;;;;;;;7;;;;;;305107012257
;3050012258;;;Presentación Proyecto de investigación;;70;10;;;;;;;;7;;;;;;305107012258
;3050012259;;;Coef. 2;;70;10;;;;;;;;7;;;;;;305107012259
;3050012260;;;Coef. 2;;70;10;;;;;;;;7;;;;;;305107012260
;3050012261;;;Trabajo en clases;;70;10;;;;;;;;7;;;;;;305107012261
;3050012262;;;;;70;10;;;;;;;;7;;;;;;305107012262
;3050012263;;;;;70;10;;;;;;;;7;;;;;;305107012263
;3050012264;;;;;70;10;;;;;;;;7;;;;;;305107012264
;3050012265;;;;;70;10;;;;;;;;7;;;;;;305107012265
;3050012266;;;;;70;10;;;;;;;;7;;;;;;305107012266
;3050012267;;;;;70;10;;;;;;;;7;;;;;;305107012267
;3050012268;;;;;70;10;;;;;;;;7;;;;;;305107012268
;3050012269;;;;;70;10;;;;;;;;7;;;;;;305107012269
;3050012270;;;;;70;10;;;;;;;;7;;;;;;305107012270
;3010012271;;;Institucionalidad democrática ;;70;10;;;;;;;;7;;;;;;301107012271
;3010012272;;;Proyecto de investigación ;;70;10;;;;;;;;7;;;;;;301107012272
;3010012273;;;Presentación Proyecto de investigación ;;70;10;;;;;;;;7;;;;;;301107012273
;3010012274;;;Coef. 2;;70;10;;;;;;;;7;;;;;;301107012274
;3010012275;;;Coef. 2;;70;10;;;;;;;;7;;;;;;301107012275
;3010012276;;;Trabajo en clases ;;70;10;;;;;;;;7;;;;;;301107012276
;3010012277;;;;;70;10;;;;;;;;7;;;;;;301107012277
;3010012278;;;;;70;10;;;;;;;;7;;;;;;301107012278
;3010012279;;;;;70;10;;;;;;;;7;;;;;;301107012279
;3010012280;;;;;70;10;;;;;;;;7;;;;;;301107012280
;3010012281;;;;;70;10;;;;;;;;7;;;;;;301107012281
;3010012282;;;;;70;10;;;;;;;;7;;;;;;301107012282
;3010012283;;;;;70;10;;;;;;;;7;;;;;;301107012283
;3010012284;;;;;70;10;;;;;;;;7;;;;;;301107012284
;3010012285;;;;;70;10;;;;;;;;7;;;;;;301107012285
;3010012286;;;Crear e imprimir aplicando nociones y configuraciones de solidEdge planos de proyecto  de Levantamiento y explosionado.;;70;10;;;;;;;;7;;;;;;301107012286
;3010012287;;;Crear e imprimir aplicando nociones y configuraciones de solidEdge planos de piezas individuales.;;70;10;;;;;;;;7;;;;;;301107012287
;3010012288;;;Crear e imprimir aplicando nociones y configuraciones de solidEdge planos de piezas individuales Proyecto final de semestre.;;70;10;;;;;;;;7;;;;;;301107012288
;3010012289;;;Crear e imprimir aplicando nociones y configuraciones de solidEdge planos de explosionado  Proyecto final de semestre.;;70;10;;;;;;;;7;;;;;;301107012289
;3010012290;;;Crear e imprimir aplicando nociones y configuraciones de solidEdge planos de conjunto  Proyecto final de semestre.;;70;10;;;;;;;;7;;;;;;301107012290
;3010012291;;;;;70;10;;;;;;;;7;;;;;;301107012291
;3010012292;;;;;70;10;;;;;;;;7;;;;;;301107012292
;3010012293;;;;;70;10;;;;;;;;7;;;;;;301107012293
;3010012294;;;;;70;10;;;;;;;;7;;;;;;301107012294
;3010012295;;;;;70;10;;;;;;;;7;;;;;;301107012295
;3010012296;;;;;70;10;;;;;;;;7;;;;;;301107012296
;3010012297;;;;;70;10;;;;;;;;7;;;;;;301107012297
;3010012298;;;;;70;10;;;;;;;;7;;;;;;301107012298
;3010012299;;;;;70;10;;;;;;;;7;;;;;;301107012299
;3010012300;;;;;70;10;;;;;;;;7;;;;;;301107012300
;2770012301;;;¿Cómo funciona nuestro cuerpo?;;70;10;;;;;;;;7;;;;;;277107012301
;2770012302;;;Afiche , Medidas para proteger animales en extinción ;;70;10;;;;;;;;7;;;;;;277107012302
;2770012303;;;Prueba Animales en extinción , causa y medidas para salvar a los animales;;70;10;;;;;;;;7;;;;;;277107012303
;2770012304;;;Proyecto de Ciencias;;70;10;;;;;;;;7;;;;;;277107012304
;2770012305;;;Proyecto de Ciencias;;70;10;;;;;;;;7;;;;;;277107012305
;2770012306;;;;;70;10;;;;;;;;7;;;;;;277107012306
;2770012307;;;;;70;10;;;;;;;;7;;;;;;277107012307
;2770012308;;;;;70;10;;;;;;;;7;;;;;;277107012308
;2770012309;;;;;70;10;;;;;;;;7;;;;;;277107012309
;2770012310;;;;;70;10;;;;;;;;7;;;;;;277107012310
;2770012311;;;;;70;10;;;;;;;;7;;;;;;277107012311
;2770012312;;;;;70;10;;;;;;;;7;;;;;;277107012312
;2770012313;;;;;70;10;;;;;;;;7;;;;;;277107012313
;2770012314;;;;;70;10;;;;;;;;7;;;;;;277107012314
;2770012315;;;;;70;10;;;;;;;;7;;;;;;277107012315
;2880012316;;;Prueba de sistema  digestivo;;70;10;;;;;;;;7;;;;;;288107012316
;2880012317;;;MODELOS ATÓMICOS;;70;10;;;;;;;;7;;;;;;288107012317
;2880012318;;;Maqueta de sistema del organismo ;;70;10;;;;;;;;7;;;;;;288107012318
;2880012319;;;Proyecto de Ciencias;;70;10;;;;;;;;7;;;;;;288107012319
;2880012320;;;Proyecto de Ciencias;;70;10;;;;;;;;7;;;;;;288107012320
;2880012321;;;;;70;10;;;;;;;;7;;;;;;288107012321
;2880012322;;;;;70;10;;;;;;;;7;;;;;;288107012322
;2880012323;;;;;70;10;;;;;;;;7;;;;;;288107012323
;2880012324;;;;;70;10;;;;;;;;7;;;;;;288107012324
;2880012325;;;;;70;10;;;;;;;;7;;;;;;288107012325
;2880012326;;;;;70;10;;;;;;;;7;;;;;;288107012326
;2880012327;;;;;70;10;;;;;;;;7;;;;;;288107012327
;2880012328;;;;;70;10;;;;;;;;7;;;;;;288107012328
;2880012329;;;;;70;10;;;;;;;;7;;;;;;288107012329
;2880012330;;;;;70;10;;;;;;;;7;;;;;;288107012330
;2830012331;;;Diario Mural:  1.Crear un medio de comunicación informativo y entretenido dentro de la sala de clases.  2.Producir textos considerando las características de los lectores y su diversidad.  3.Explicar oralmente el contenido del Diario Mural y reflexionar sobre el proceso.;;70;10;;;;;;;;7;;;;;;283107012331
;2830012332;;;"Evaluación de lectura complementaria N°1- Ricardo el extraterrestre""- Juan Manuel Neira.";;70;10;;;;;;;;7;;;;;;283107012332
;2830012333;;;Decálogo ambiental - planificación- creación- trabajo en clases. ;;70;10;;;;;;;;7;;;;;;283107012333
;2830012334;;;"Evaluación de lectura complementaria N°2- Gabriela la poeta viajera""";;70;10;;;;;;;;7;;;;;;283107012334
;2830012335;;;PROYECTO TRANSVERSAL MODELO ABP  Nombre del proyecto: “Conectando positivamente mis valores con mi aula, y toda mi comunidad educativa”... ;;70;10;;;;;;;;7;;;;;;283107012335
;2830012336;;;PROYECTO TRANSVERSAL MODELO ABP  Nombre del proyecto: “Conectando positivamente mis valores con mi aula, y toda mi comunidad educativa”... ;;70;10;;;;;;;;7;;;;;;283107012336
;2830012337;;;;;70;10;;;;;;;;7;;;;;;283107012337
;2830012338;;;;;70;10;;;;;;;;7;;;;;;283107012338
;2830012339;;;;;70;10;;;;;;;;7;;;;;;283107012339
;2830012340;;;;;70;10;;;;;;;;7;;;;;;283107012340
;2830012341;;;;;70;10;;;;;;;;7;;;;;;283107012341
;2830012342;;;;;70;10;;;;;;;;7;;;;;;283107012342
;2830012343;;;;;70;10;;;;;;;;7;;;;;;283107012343
;2830012344;;;;;70;10;;;;;;;;7;;;;;;283107012344
;2830012345;;;;;70;10;;;;;;;;7;;;;;;283107012345
;2840012346;;;Diario Mural:  1.Crear un medio de comunicación informativo y entretenido dentro de la sala de clases.  2.Producir textos considerando las características de los lectores y su diversidad.  3.Explicar oralmente el contenido del Diario Mural y reflexionar sobre el proceso.;;70;10;;;;;;;;7;;;;;;284107012346
;2840012347;;;PRUEBA N°1 LENGUAJE Y COMUNICACIÓN - 6° BÁSICO A.  LECTURA COMPLEMENTARIA: “LA GUERRA DEL BOSQUE”- FELIPE JORDÁN JIMÉNEZ.;;70;10;;;;;;;;7;;;;;;284107012347
;2840012348;;;"ACTIVIDAD: Creación de pop up o  Cuadrorama. ""GÉNERO NARRATIVO"". ";;70;10;;;;;;;;7;;;;;;284107012348
;2840012349;;;PRUEBA N°2 LENGUAJE y COMUNICACIÓN - 6° BÁSICO A. LECTURA COMPLEMENTARIA: “Kitty y el secreto del jardín”, …;;70;10;;;;;;;;7;;;;;;284107012349
;2840012350;;;PROYECTO TRANSVERSAL MODELO ABP  Nombre del proyecto: “Conectando positivamente mis valores con mi aula, y toda mi comunidad educativa”... ;;70;10;;;;;;;;7;;;;;;284107012350
;2840012351;;;PROYECTO TRANSVERSAL MODELO ABP  Nombre del proyecto: “Conectando positivamente mis valores con mi aula, y toda mi comunidad educativa”... ;;70;10;;;;;;;;7;;;;;;284107012351
;2840012352;;;;;70;10;;;;;;;;7;;;;;;284107012352
;2840012353;;;;;70;10;;;;;;;;7;;;;;;284107012353
;2840012354;;;;;70;10;;;;;;;;7;;;;;;284107012354
;2840012355;;;;;70;10;;;;;;;;7;;;;;;284107012355
;2840012356;;;;;70;10;;;;;;;;7;;;;;;284107012356
;2840012357;;;;;70;10;;;;;;;;7;;;;;;284107012357
;2840012358;;;;;70;10;;;;;;;;7;;;;;;284107012358
;2840012359;;;;;70;10;;;;;;;;7;;;;;;284107012359
;2840012360;;;;;70;10;;;;;;;;7;;;;;;284107012360
;2860012361;;;Diario Mural:  1.Crear un medio de comunicación informativo y entretenido dentro de la sala de clases.  2.Producir textos considerando las características de los lectores y su diversidad.  3.Explicar oralmente el contenido del Diario Mural y reflexionar sobre el proceso.;;70;10;;;;;;;;7;;;;;;286107012361
;2860012362;;;Acto cívico: planificación, organización, ensayo y participación- diario mural acto, animación, presentación obra. ;;70;10;;;;;;;;7;;;;;;286107012362
;2860012363;;;PRUEBA N°1 LENGUA y LITERATURA - 7° BÁSICO A. LECTURA COMPLEMENTARIA: “Sin Recreo” Daniela Márquez;;70;10;;;;;;;;7;;;;;;286107012363
;2860012364;;;"ACTIVIDAD: Creación de pop up o  Cuadrorama. ""GÉNERO NARRATIVO"". ";;70;10;;;;;;;;7;;;;;;286107012364
;2860012365;;;PRUEBA N°2 LENGUA y LITERATURA - 7° BÁSICO A. LECTURA COMPLEMENTARIA: “Sadako y las mil grullas de papel”;;70;10;;;;;;;;7;;;;;;286107012365
;2860012366;;;PROYECTO TRANSVERSAL MODELO ABP  Nombre del proyecto: “Conectando positivamente mis valores con mi aula, y toda mi comunidad educativa”... ;;70;10;;;;;;;;7;;;;;;286107012366
;2860012367;;;PROYECTO TRANSVERSAL MODELO ABP  Nombre del proyecto: “Conectando positivamente mis valores con mi aula, y toda mi comunidad educativa”... ;;70;10;;;;;;;;7;;;;;;286107012367
;2860012368;;;;;70;10;;;;;;;;7;;;;;;286107012368
;2860012369;;;;;70;10;;;;;;;;7;;;;;;286107012369
;2860012370;;;;;70;10;;;;;;;;7;;;;;;286107012370
;2860012371;;;;;70;10;;;;;;;;7;;;;;;286107012371
;2860012372;;;;;70;10;;;;;;;;7;;;;;;286107012372
;2860012373;;;;;70;10;;;;;;;;7;;;;;;286107012373
;2860012374;;;;;70;10;;;;;;;;7;;;;;;286107012374
;2860012375;;;;;70;10;;;;;;;;7;;;;;;286107012375
;2880012376;;;Diario Mural:  1.Crear un medio de comunicación informativo y entretenido dentro de la sala de clases.  2.Producir textos considerando las características de los lectores y su diversidad.  3.Explicar oralmente el contenido del Diario Mural y reflexionar sobre el proceso.;;70;10;;;;;;;;7;;;;;;288107012376
;2880012377;;;PRUEBA N°1 LENGUA y LITERATURA - 8° BÁSICO A. LECTURA COMPLEMENTARIA: “Don Quijote de la Mancha” El manga.;;70;10;;;;;;;;7;;;;;;288107012377
;2880012378;;;"ACTIVIDAD: Creación de pop up o  Cuadrorama. ""GÉNERO NARRATIVO"". ";;70;10;;;;;;;;7;;;;;;288107012378
;2880012379;;;PRUEBA N°2 LENGUA y LITERATURA - 8° BÁSICO A. LECTURA COMPLEMENTARIA: “Si tú me miras, Daniela Márquez” …;;70;10;;;;;;;;7;;;;;;288107012379
;2880012380;;;PROYECTO TRANSVERSAL MODELO ABP  Nombre del proyecto: “Conectando positivamente mis valores con mi aula, y toda mi comunidad educativa”... ;;70;10;;;;;;;;7;;;;;;288107012380
;2880012381;;;PROYECTO TRANSVERSAL MODELO ABP  Nombre del proyecto: “Conectando positivamente mis valores con mi aula, y toda mi comunidad educativa”... ;;70;10;;;;;;;;7;;;;;;288107012381
;2880012382;;;;;70;10;;;;;;;;7;;;;;;288107012382
;2880012383;;;;;70;10;;;;;;;;7;;;;;;288107012383
;2880012384;;;;;70;10;;;;;;;;7;;;;;;288107012384
;2880012385;;;;;70;10;;;;;;;;7;;;;;;288107012385
;2880012386;;;;;70;10;;;;;;;;7;;;;;;288107012386
;2880012387;;;;;70;10;;;;;;;;7;;;;;;288107012387
;2880012388;;;;;70;10;;;;;;;;7;;;;;;288107012388
;2880012389;;;;;70;10;;;;;;;;7;;;;;;288107012389
;2880012390;;;;;70;10;;;;;;;;7;;;;;;288107012390
;2840012391;;;Trabajo Afiches de los derechos humanos ;;70;10;;;;;;;;7;;;;;;284107012391
;2840012392;;;Tareas acumulativas  4 actividaes en clases ;;70;10;;;;;;;;7;;;;;;284107012392
;2840012393;;;Linea de tiempo independencia de Chile ;;70;10;;;;;;;;7;;;;;;284107012393
;2840012394;;;prueba coef. 2 ;;70;10;;;;;;;;7;;;;;;284107012394
;2840012395;;;prueba coef. 2;;70;10;;;;;;;;7;;;;;;284107012395
;2840012396;;;;;70;10;;;;;;;;7;;;;;;284107012396
;2840012397;;;;;70;10;;;;;;;;7;;;;;;284107012397
;2840012398;;;;;70;10;;;;;;;;7;;;;;;284107012398
;2840012399;;;;;70;10;;;;;;;;7;;;;;;284107012399
;2840012400;;;;;70;10;;;;;;;;7;;;;;;284107012400
;2840012401;;;;;70;10;;;;;;;;7;;;;;;284107012401
;2840012402;;;;;70;10;;;;;;;;7;;;;;;284107012402
;2840012403;;;;;70;10;;;;;;;;7;;;;;;284107012403
;2840012404;;;;;70;10;;;;;;;;7;;;;;;284107012404
;2840012405;;;;;70;10;;;;;;;;7;;;;;;284107012405
;2830012406;;;Tareas acumulativas 4 actividades en clases;;70;10;;;;;;;;7;;;;;;283107012406
;2830012407;;;Maqueta zona central de chile cierre unidad 1.;;70;10;;;;;;;;7;;;;;;283107012407
;2830012408;;;juego de historia QR;;70;10;;;;;;;;7;;;;;;283107012408
;2830012409;;;Prueba Coef. 2 de historia;;70;10;;;;;;;;7;;;;;;283107012409
;2830012410;;;Prueba Coef. 2 de historia;;70;10;;;;;;;;7;;;;;;283107012410
;2830012411;;;;;70;10;;;;;;;;7;;;;;;283107012411
;2830012412;;;;;70;10;;;;;;;;7;;;;;;283107012412
;2830012413;;;;;70;10;;;;;;;;7;;;;;;283107012413
;2830012414;;;;;70;10;;;;;;;;7;;;;;;283107012414
;2830012415;;;;;70;10;;;;;;;;7;;;;;;283107012415
;2830012416;;;;;70;10;;;;;;;;7;;;;;;283107012416
;2830012417;;;;;70;10;;;;;;;;7;;;;;;283107012417
;2830012418;;;;;70;10;;;;;;;;7;;;;;;283107012418
;2830012419;;;;;70;10;;;;;;;;7;;;;;;283107012419
;2830012420;;;;;70;10;;;;;;;;7;;;;;;283107012420
;2860012421;;;Taller de arte rupestre  paleolítico y artesanía del neolítico ;;70;10;;;;;;;;7;;;;;;286107012421
;2860012422;;;Tareas acumulativas en clases ;;70;10;;;;;;;;7;;;;;;286107012422
;2860012423;;;Cuadro rama civilizaciones antiguas de oriente;;70;10;;;;;;;;7;;;;;;286107012423
;2860012424;;;juego de historia QR;;70;10;;;;;;;;7;;;;;;286107012424
;2860012425;;;Prueba coef. 2;;70;10;;;;;;;;7;;;;;;286107012425
;2860012426;;;Prueba coef. 2;;70;10;;;;;;;;7;;;;;;286107012426
;2860012427;;;;;70;10;;;;;;;;7;;;;;;286107012427
;2860012428;;;;;70;10;;;;;;;;7;;;;;;286107012428
;2860012429;;;;;70;10;;;;;;;;7;;;;;;286107012429
;2860012430;;;;;70;10;;;;;;;;7;;;;;;286107012430
;2860012431;;;;;70;10;;;;;;;;7;;;;;;286107012431
;2860012432;;;;;70;10;;;;;;;;7;;;;;;286107012432
;2860012433;;;;;70;10;;;;;;;;7;;;;;;286107012433
;2860012434;;;;;70;10;;;;;;;;7;;;;;;286107012434
;2860012435;;;;;70;10;;;;;;;;7;;;;;;286107012435
;2880012436;;;Tareas acumulativas actividades en clases;;70;10;;;;;;;;7;;;;;;288107012436
;2880012437;;;Investigaciòn personajes del renacimiento;;70;10;;;;;;;;7;;;;;;288107012437
;2880012438;;;Linea de tiempo Época moderna;;70;10;;;;;;;;7;;;;;;288107012438
;2880012439;;;juego de historia QR;;70;10;;;;;;;;7;;;;;;288107012439
;2880012440;;;Prueba coef. 2 ;;70;10;;;;;;;;7;;;;;;288107012440
;2880012441;;;Prueba Coef. 2;;70;10;;;;;;;;7;;;;;;288107012441
;2880012442;;;;;70;10;;;;;;;;7;;;;;;288107012442
;2880012443;;;;;70;10;;;;;;;;7;;;;;;288107012443
;2880012444;;;;;70;10;;;;;;;;7;;;;;;288107012444
;2880012445;;;;;70;10;;;;;;;;7;;;;;;288107012445
;2880012446;;;;;70;10;;;;;;;;7;;;;;;288107012446
;2880012447;;;;;70;10;;;;;;;;7;;;;;;288107012447
;2880012448;;;;;70;10;;;;;;;;7;;;;;;288107012448
;2880012449;;;;;70;10;;;;;;;;7;;;;;;288107012449
;2880012450;;;;;70;10;;;;;;;;7;;;;;;288107012450
;2990012451;;;Tareas acumulativas actividades realizadas en clases ;;70;10;;;;;;;;7;;;;;;299107012451
;2990012452;;;Evaluación film  After The Dark;;70;10;;;;;;;;7;;;;;;299107012452
;2990012453;;;juego de filosofía QR;;70;10;;;;;;;;7;;;;;;299107012453
;2990012454;;;prueba coef. 2;;70;10;;;;;;;;7;;;;;;299107012454
;2990012455;;;prueba coef. 2;;70;10;;;;;;;;7;;;;;;299107012455
;2990012456;;;;;70;10;;;;;;;;7;;;;;;299107012456
;2990012457;;;;;70;10;;;;;;;;7;;;;;;299107012457
;2990012458;;;;;70;10;;;;;;;;7;;;;;;299107012458
;2990012459;;;;;70;10;;;;;;;;7;;;;;;299107012459
;2990012460;;;;;70;10;;;;;;;;7;;;;;;299107012460
;2990012461;;;;;70;10;;;;;;;;7;;;;;;299107012461
;2990012462;;;;;70;10;;;;;;;;7;;;;;;299107012462
;2990012463;;;;;70;10;;;;;;;;7;;;;;;299107012463
;2990012464;;;;;70;10;;;;;;;;7;;;;;;299107012464
;2990012465;;;;;70;10;;;;;;;;7;;;;;;299107012465
;3030012466;;;Tareas acumulativas actividades realizadas en clases ;;70;10;;;;;;;;7;;;;;;303107012466
;3030012467;;;Evaluación film After The Dark;;70;10;;;;;;;;7;;;;;;303107012467
;3030012468;;;juego de filosofía  QR;;70;10;;;;;;;;7;;;;;;303107012468
;3030012469;;;prueba coef. 2;;70;10;;;;;;;;7;;;;;;303107012469
;3030012470;;;prueba coef. 2;;70;10;;;;;;;;7;;;;;;303107012470
;3030012471;;;;;70;10;;;;;;;;7;;;;;;303107012471
;3030012472;;;;;70;10;;;;;;;;7;;;;;;303107012472
;3030012473;;;;;70;10;;;;;;;;7;;;;;;303107012473
;3030012474;;;;;70;10;;;;;;;;7;;;;;;303107012474
;3030012475;;;;;70;10;;;;;;;;7;;;;;;303107012475
;3030012476;;;;;70;10;;;;;;;;7;;;;;;303107012476
;3030012477;;;;;70;10;;;;;;;;7;;;;;;303107012477
;3030012478;;;;;70;10;;;;;;;;7;;;;;;303107012478
;3030012479;;;;;70;10;;;;;;;;7;;;;;;303107012479
;3030012480;;;;;70;10;;;;;;;;7;;;;;;303107012480
;3050012481;;;Unidad nº1 evaluaciòn ;;70;10;;;;;;;;7;;;;;;305107012481
;3050012482;;;"Actividad Unidad nº2:  Platón - John Rawls "" Análisis filosófico concepto de  Justicia""  ";;70;10;;;;;;;;7;;;;;;305107012482
;3050012483;;;juego de filosofía QR;;70;10;;;;;;;;7;;;;;;305107012483
;3050012484;;;prueba coef. 2;;70;10;;;;;;;;7;;;;;;305107012484
;3050012485;;;prueba coef.2;;70;10;;;;;;;;7;;;;;;305107012485
;3050012486;;;;;70;10;;;;;;;;7;;;;;;305107012486
;3050012487;;;;;70;10;;;;;;;;7;;;;;;305107012487
;3050012488;;;;;70;10;;;;;;;;7;;;;;;305107012488
;3050012489;;;;;70;10;;;;;;;;7;;;;;;305107012489
;3050012490;;;;;70;10;;;;;;;;7;;;;;;305107012490
;3050012491;;;;;70;10;;;;;;;;7;;;;;;305107012491
;3050012492;;;;;70;10;;;;;;;;7;;;;;;305107012492
;3050012493;;;;;70;10;;;;;;;;7;;;;;;305107012493
;3050012494;;;;;70;10;;;;;;;;7;;;;;;305107012494
;3050012495;;;;;70;10;;;;;;;;7;;;;;;305107012495
;3010012496;;;Evaluación unidad nº1;;70;10;;;;;;;;7;;;;;;301107012496
;3010012497;;;"Actividad Unidad nº2:  Platón - John Rawls "" Análisis filosófico concepto de  Justicia""  ";;70;10;;;;;;;;7;;;;;;301107012497
;3010012498;;;juego de filosofía QR;;70;10;;;;;;;;7;;;;;;301107012498
;3010012499;;;prueba coef. 2;;70;10;;;;;;;;7;;;;;;301107012499
;3010012500;;;prueba coef. 2;;70;10;;;;;;;;7;;;;;;301107012500
;3010012501;;;;;70;10;;;;;;;;7;;;;;;301107012501
;3010012502;;;;;70;10;;;;;;;;7;;;;;;301107012502
;3010012503;;;;;70;10;;;;;;;;7;;;;;;301107012503
;3010012504;;;;;70;10;;;;;;;;7;;;;;;301107012504
;3010012505;;;;;70;10;;;;;;;;7;;;;;;301107012505
;3010012506;;;;;70;10;;;;;;;;7;;;;;;301107012506
;3010012507;;;;;70;10;;;;;;;;7;;;;;;301107012507
;3010012508;;;;;70;10;;;;;;;;7;;;;;;301107012508
;3010012509;;;;;70;10;;;;;;;;7;;;;;;301107012509
;3010012510;;;;;70;10;;;;;;;;7;;;;;;301107012510
;2770012511;;;"""Comprender la Importancia de saber leer y escribir""   1° Evaluación   Primer Semestre ";;70;10;;;;;;;;7;;;;;;277107012511
;2770012512;;;"""el Respeto""           2° Evaluación Primer semestre";;70;10;;;;;;;;7;;;;;;277107012512
;2770012513;;;"""Aprendo a expresar mis emociones""    3° Evaluación Primer semestre";;70;10;;;;;;;;7;;;;;;277107012513
;2770012514;;;"Evaluación Proyecto Lenguaje-Religión  ""Cartel de las palabras mágicas"" 4° Evaluación";;70;10;;;;;;;;7;;;;;;277107012514
;2770012515;;;"Evaluación Proyecto Lenguaje-Religión  ""Cartel de las palabras mágicas""    5° Evaluación";;70;10;;;;;;;;7;;;;;;277107012515
;2770012516;;;;;70;10;;;;;;;;7;;;;;;277107012516
;2770012517;;;;;70;10;;;;;;;;7;;;;;;277107012517
;2770012518;;;;;70;10;;;;;;;;7;;;;;;277107012518
;2770012519;;;;;70;10;;;;;;;;7;;;;;;277107012519
;2770012520;;;;;70;10;;;;;;;;7;;;;;;277107012520
;2770012521;;;;;70;10;;;;;;;;7;;;;;;277107012521
;2770012522;;;;;70;10;;;;;;;;7;;;;;;277107012522
;2770012523;;;;;70;10;;;;;;;;7;;;;;;277107012523
;2770012524;;;;;70;10;;;;;;;;7;;;;;;277107012524
;2770012525;;;;;70;10;;;;;;;;7;;;;;;277107012525
;2790012526;;;"""Conociendo y Valorando las profesiones y oficios""   1° Evaluación   Primer Semestre ";;70;10;;;;;;;;7;;;;;;279107012526
;2790012527;;;"""El perdón"" ""La Paz y Armonía""  2° Evaluación Primer Semestre";;70;10;;;;;;;;7;;;;;;279107012527
;2790012528;;;"""El Bullying y Ciberbullying""   3° Nota Primer Semestre";;70;10;;;;;;;;7;;;;;;279107012528
;2790012529;;;"Proyecto ABP Lenguaje-Religión    ""Tarjeta de Agradecimiento""  4° Evaluación Primer Semestre";;70;10;;;;;;;;7;;;;;;279107012529
;2790012530;;;"Proyecto ABP Lenguaje-Religión  ""Tarjeta de Agradecimiento""  5° Evaluación Primer Semestre";;70;10;;;;;;;;7;;;;;;279107012530
;2790012531;;;;;70;10;;;;;;;;7;;;;;;279107012531
;2790012532;;;;;70;10;;;;;;;;7;;;;;;279107012532
;2790012533;;;;;70;10;;;;;;;;7;;;;;;279107012533
;2790012534;;;;;70;10;;;;;;;;7;;;;;;279107012534
;2790012535;;;;;70;10;;;;;;;;7;;;;;;279107012535
;2790012536;;;;;70;10;;;;;;;;7;;;;;;279107012536
;2790012537;;;;;70;10;;;;;;;;7;;;;;;279107012537
;2790012538;;;;;70;10;;;;;;;;7;;;;;;279107012538
;2790012539;;;;;70;10;;;;;;;;7;;;;;;279107012539
;2790012540;;;;;70;10;;;;;;;;7;;;;;;279107012540
;2810012541;;;"""Reconocer la importancia de ser Amables""   1° Evaluación   Primer Semestre ";;70;10;;;;;;;;7;;;;;;281107012541
;2810012542;;;"""Ciberbullying""  2° Evaluación Primer Semestre";;70;10;;;;;;;;7;;;;;;281107012542
;2810012543;;;"""Mi Árbol Genealógico""  3° Evaluación Primer Semestre";;70;10;;;;;;;;7;;;;;;281107012543
;2810012544;;;"Proyecto ABP Lenguaje-Religión  ""Afiche con mensaje valórico"" (signo de Puntuación)  4° Evaluación Primer semestre";;70;10;;;;;;;;7;;;;;;281107012544
;2810012545;;;" Proyecto ABP Lenguaje-Religión  ""Afiche con mensaje valórico""  5° Evaluación Primer semestre";;70;10;;;;;;;;7;;;;;;281107012545
;2810012546;;;;;70;10;;;;;;;;7;;;;;;281107012546
;2810012547;;;;;70;10;;;;;;;;7;;;;;;281107012547
;2810012548;;;;;70;10;;;;;;;;7;;;;;;281107012548
;2810012549;;;;;70;10;;;;;;;;7;;;;;;281107012549
;2810012550;;;;;70;10;;;;;;;;7;;;;;;281107012550
;2810012551;;;;;70;10;;;;;;;;7;;;;;;281107012551
;2810012552;;;;;70;10;;;;;;;;7;;;;;;281107012552
;2810012553;;;;;70;10;;;;;;;;7;;;;;;281107012553
;2810012554;;;;;70;10;;;;;;;;7;;;;;;281107012554
;2810012555;;;;;70;10;;;;;;;;7;;;;;;281107012555
;2830012556;;;"""Aprender a ser un Líder Positivo""   1° Evaluación   Primer Semestre ";;70;10;;;;;;;;7;;;;;;283107012556
;2830012557;;;"""Amar y enseñar a Amar""  ""La Tristeza""    2° Evaluación Primer semestre";;70;10;;;;;;;;7;;;;;;283107012557
;2830012558;;;"""Respeto a la diversidad""  3° Evaluación Primer Semestre";;70;10;;;;;;;;7;;;;;;283107012558
;2830012559;;;"Proyecto ABP Religión    ""Tríptico mejorar la Convivencia en el curso y colegio""  4° Evaluación Primer Semestre";;70;10;;;;;;;;7;;;;;;283107012559
;2830012560;;;"Proyecto ABP Religión    ""Tríptico mejorar la Convivencia en el curso y colegio""  5° Evaluación Primer Semestre";;70;10;;;;;;;;7;;;;;;283107012560
;2830012561;;;;;70;10;;;;;;;;7;;;;;;283107012561
