AssessmentAdministrationPeriodDescription;AssessmentId;AssessmentSecureIndicator;Code;FinishDate;FinishTime;Name;RecordEndDateTime;RecordStartDateTime;RefAssessmentReportingMethodId;StartDate;StartTime;AssessmentAdministrationId
;101;;9;;;nota Sumativa #9: Educación Ciudadana ;;;;;;30112279
;101;;10;;;nota Sumativa #10: Educación Ciudadana ;;;;;;30112280
;101;;11;;;nota Sumativa #11: Educación Ciudadana ;;;;;;30112281
;101;;12;;;nota Sumativa #12: Educación Ciudadana ;;;;;;30112282
;101;;13;;;nota Sumativa #13: Educación Ciudadana ;;;;;;30112283
;101;;14;;;nota Sumativa #14: Educación Ciudadana ;;;;;;30112284
;101;;15;;;nota Sumativa #15: Educación Ciudadana ;;;;;;30112285
;101;;1;;;nota Sumativa #1: Impresión Y Reproducción De Planos;;;;;;30112286
;101;;2;;;nota Sumativa #2: Impresión Y Reproducción De Planos;;;;;;30112287
;101;;3;;;nota Sumativa #3: Impresión Y Reproducción De Planos;;;;;;30112288
;101;;4;;;nota Sumativa #4: Impresión Y Reproducción De Planos;;;;;;30112289
;101;;5;;;nota Sumativa #5: Impresión Y Reproducción De Planos;;;;;;30112290
;101;;6;;;nota Sumativa #6: Impresión Y Reproducción De Planos;;;;;;30112291
;101;;7;;;nota Sumativa #7: Impresión Y Reproducción De Planos;;;;;;30112292
;101;;8;;;nota Sumativa #8: Impresión Y Reproducción De Planos;;;;;;30112293
;101;;9;;;nota Sumativa #9: Impresión Y Reproducción De Planos;;;;;;30112294
;101;;10;;;nota Sumativa #10: Impresión Y Reproducción De Planos;;;;;;30112295
;101;;11;;;nota Sumativa #11: Impresión Y Reproducción De Planos;;;;;;30112296
;101;;12;;;nota Sumativa #12: Impresión Y Reproducción De Planos;;;;;;30112297
;101;;13;;;nota Sumativa #13: Impresión Y Reproducción De Planos;;;;;;30112298
;101;;14;;;nota Sumativa #14: Impresión Y Reproducción De Planos;;;;;;30112299
;101;;15;;;nota Sumativa #15: Impresión Y Reproducción De Planos;;;;;;30112300
;101;;1;;;nota Sumativa #1: CIENCIAS NATURALES;;;;;;27712301
;101;;2;;;nota Sumativa #2: CIENCIAS NATURALES;;;;;;27712302
;101;;3;;;nota Sumativa #3: CIENCIAS NATURALES;;;;;;27712303
;101;;4;;;nota Sumativa #4: CIENCIAS NATURALES;;;;;;27712304
;101;;5;;;nota Sumativa #5: CIENCIAS NATURALES;;;;;;27712305
;101;;6;;;nota Sumativa #6: CIENCIAS NATURALES;;;;;;27712306
;101;;7;;;nota Sumativa #7: CIENCIAS NATURALES;;;;;;27712307
;101;;8;;;nota Sumativa #8: CIENCIAS NATURALES;;;;;;27712308
;101;;9;;;nota Sumativa #9: CIENCIAS NATURALES;;;;;;27712309
;101;;10;;;nota Sumativa #10: CIENCIAS NATURALES;;;;;;27712310
;101;;11;;;nota Sumativa #11: CIENCIAS NATURALES;;;;;;27712311
;101;;12;;;nota Sumativa #12: CIENCIAS NATURALES;;;;;;27712312
;101;;13;;;nota Sumativa #13: CIENCIAS NATURALES;;;;;;27712313
;101;;14;;;nota Sumativa #14: CIENCIAS NATURALES;;;;;;27712314
;101;;15;;;nota Sumativa #15: CIENCIAS NATURALES;;;;;;27712315
;101;;1;;;nota Sumativa #1: CIENCIAS NATURALES;;;;;;28812316
;101;;2;;;nota Sumativa #2: CIENCIAS NATURALES;;;;;;28812317
;101;;3;;;nota Sumativa #3: CIENCIAS NATURALES;;;;;;28812318
;101;;4;;;nota Sumativa #4: CIENCIAS NATURALES;;;;;;28812319
;101;;5;;;nota Sumativa #5: CIENCIAS NATURALES;;;;;;28812320
;101;;6;;;nota Sumativa #6: CIENCIAS NATURALES;;;;;;28812321
;101;;7;;;nota Sumativa #7: CIENCIAS NATURALES;;;;;;28812322
;101;;8;;;nota Sumativa #8: CIENCIAS NATURALES;;;;;;28812323
;101;;9;;;nota Sumativa #9: CIENCIAS NATURALES;;;;;;28812324
;101;;10;;;nota Sumativa #10: CIENCIAS NATURALES;;;;;;28812325
;101;;11;;;nota Sumativa #11: CIENCIAS NATURALES;;;;;;28812326
;101;;12;;;nota Sumativa #12: CIENCIAS NATURALES;;;;;;28812327
;101;;13;;;nota Sumativa #13: CIENCIAS NATURALES;;;;;;28812328
;101;;14;;;nota Sumativa #14: CIENCIAS NATURALES;;;;;;28812329
;101;;15;;;nota Sumativa #15: CIENCIAS NATURALES;;;;;;28812330
;101;;1;;;nota Sumativa #1: LENGUAJE Y COMUNICACION;;;;;;28312331
;101;;2;;;nota Sumativa #2: LENGUAJE Y COMUNICACION;;;;;;28312332
;101;;3;;;nota Sumativa #3: LENGUAJE Y COMUNICACION;;;;;;28312333
;101;;4;;;nota Sumativa #4: LENGUAJE Y COMUNICACION;;;;;;28312334
;101;;5;;;nota Sumativa #5: LENGUAJE Y COMUNICACION;;;;;;28312335
;101;;6;;;nota Sumativa #6: LENGUAJE Y COMUNICACION;;;;;;28312336
;101;;7;;;nota Sumativa #7: LENGUAJE Y COMUNICACION;;;;;;28312337
;101;;8;;;nota Sumativa #8: LENGUAJE Y COMUNICACION;;;;;;28312338
;101;;9;;;nota Sumativa #9: LENGUAJE Y COMUNICACION;;;;;;28312339
;101;;10;;;nota Sumativa #10: LENGUAJE Y COMUNICACION;;;;;;28312340
;101;;11;;;nota Sumativa #11: LENGUAJE Y COMUNICACION;;;;;;28312341
;101;;12;;;nota Sumativa #12: LENGUAJE Y COMUNICACION;;;;;;28312342
;101;;13;;;nota Sumativa #13: LENGUAJE Y COMUNICACION;;;;;;28312343
;101;;14;;;nota Sumativa #14: LENGUAJE Y COMUNICACION;;;;;;28312344
;101;;15;;;nota Sumativa #15: LENGUAJE Y COMUNICACION;;;;;;28312345
;101;;1;;;nota Sumativa #1: LENGUAJE Y COMUNICACION;;;;;;28412346
;101;;2;;;nota Sumativa #2: LENGUAJE Y COMUNICACION;;;;;;28412347
;101;;3;;;nota Sumativa #3: LENGUAJE Y COMUNICACION;;;;;;28412348
;101;;4;;;nota Sumativa #4: LENGUAJE Y COMUNICACION;;;;;;28412349
;101;;5;;;nota Sumativa #5: LENGUAJE Y COMUNICACION;;;;;;28412350
;101;;6;;;nota Sumativa #6: LENGUAJE Y COMUNICACION;;;;;;28412351
;101;;7;;;nota Sumativa #7: LENGUAJE Y COMUNICACION;;;;;;28412352
;101;;8;;;nota Sumativa #8: LENGUAJE Y COMUNICACION;;;;;;28412353
;101;;9;;;nota Sumativa #9: LENGUAJE Y COMUNICACION;;;;;;28412354
;101;;10;;;nota Sumativa #10: LENGUAJE Y COMUNICACION;;;;;;28412355
;101;;11;;;nota Sumativa #11: LENGUAJE Y COMUNICACION;;;;;;28412356
;101;;12;;;nota Sumativa #12: LENGUAJE Y COMUNICACION;;;;;;28412357
;101;;13;;;nota Sumativa #13: LENGUAJE Y COMUNICACION;;;;;;28412358
;101;;14;;;nota Sumativa #14: LENGUAJE Y COMUNICACION;;;;;;28412359
;101;;15;;;nota Sumativa #15: LENGUAJE Y COMUNICACION;;;;;;28412360
;101;;1;;;nota Sumativa #1: LENGUA Y LITERATURA;;;;;;28612361
;101;;2;;;nota Sumativa #2: LENGUA Y LITERATURA;;;;;;28612362
;101;;3;;;nota Sumativa #3: LENGUA Y LITERATURA;;;;;;28612363
;101;;4;;;nota Sumativa #4: LENGUA Y LITERATURA;;;;;;28612364
;101;;5;;;nota Sumativa #5: LENGUA Y LITERATURA;;;;;;28612365
;101;;6;;;nota Sumativa #6: LENGUA Y LITERATURA;;;;;;28612366
;101;;7;;;nota Sumativa #7: LENGUA Y LITERATURA;;;;;;28612367
;101;;8;;;nota Sumativa #8: LENGUA Y LITERATURA;;;;;;28612368
;101;;9;;;nota Sumativa #9: LENGUA Y LITERATURA;;;;;;28612369
;101;;10;;;nota Sumativa #10: LENGUA Y LITERATURA;;;;;;28612370
;101;;11;;;nota Sumativa #11: LENGUA Y LITERATURA;;;;;;28612371
;101;;12;;;nota Sumativa #12: LENGUA Y LITERATURA;;;;;;28612372
;101;;13;;;nota Sumativa #13: LENGUA Y LITERATURA;;;;;;28612373
;101;;14;;;nota Sumativa #14: LENGUA Y LITERATURA;;;;;;28612374
;101;;15;;;nota Sumativa #15: LENGUA Y LITERATURA;;;;;;28612375
;101;;1;;;nota Sumativa #1: LENGUA Y LITERATURA;;;;;;28812376
;101;;2;;;nota Sumativa #2: LENGUA Y LITERATURA;;;;;;28812377
;101;;3;;;nota Sumativa #3: LENGUA Y LITERATURA;;;;;;28812378
;101;;4;;;nota Sumativa #4: LENGUA Y LITERATURA;;;;;;28812379
;101;;5;;;nota Sumativa #5: LENGUA Y LITERATURA;;;;;;28812380
;101;;6;;;nota Sumativa #6: LENGUA Y LITERATURA;;;;;;28812381
;101;;7;;;nota Sumativa #7: LENGUA Y LITERATURA;;;;;;28812382
;101;;8;;;nota Sumativa #8: LENGUA Y LITERATURA;;;;;;28812383
;101;;9;;;nota Sumativa #9: LENGUA Y LITERATURA;;;;;;28812384
;101;;10;;;nota Sumativa #10: LENGUA Y LITERATURA;;;;;;28812385
;101;;11;;;nota Sumativa #11: LENGUA Y LITERATURA;;;;;;28812386
;101;;12;;;nota Sumativa #12: LENGUA Y LITERATURA;;;;;;28812387
;101;;13;;;nota Sumativa #13: LENGUA Y LITERATURA;;;;;;28812388
;101;;14;;;nota Sumativa #14: LENGUA Y LITERATURA;;;;;;28812389
;101;;15;;;nota Sumativa #15: LENGUA Y LITERATURA;;;;;;28812390
;101;;1;;;nota Sumativa #1: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28412391
;101;;2;;;nota Sumativa #2: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28412392
;101;;3;;;nota Sumativa #3: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28412393
;101;;4;;;nota Sumativa #4: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28412394
;101;;5;;;nota Sumativa #5: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28412395
;101;;6;;;nota Sumativa #6: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28412396
;101;;7;;;nota Sumativa #7: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28412397
;101;;8;;;nota Sumativa #8: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28412398
;101;;9;;;nota Sumativa #9: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28412399
;101;;10;;;nota Sumativa #10: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28412400
;101;;11;;;nota Sumativa #11: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28412401
;101;;12;;;nota Sumativa #12: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28412402
;101;;13;;;nota Sumativa #13: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28412403
;101;;14;;;nota Sumativa #14: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28412404
;101;;15;;;nota Sumativa #15: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28412405
;101;;1;;;nota Sumativa #1: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28312406
;101;;2;;;nota Sumativa #2: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28312407
;101;;3;;;nota Sumativa #3: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28312408
;101;;4;;;nota Sumativa #4: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28312409
;101;;5;;;nota Sumativa #5: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28312410
;101;;6;;;nota Sumativa #6: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28312411
;101;;7;;;nota Sumativa #7: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28312412
;101;;8;;;nota Sumativa #8: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28312413
;101;;9;;;nota Sumativa #9: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28312414
;101;;10;;;nota Sumativa #10: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28312415
;101;;11;;;nota Sumativa #11: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28312416
;101;;12;;;nota Sumativa #12: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28312417
;101;;13;;;nota Sumativa #13: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28312418
;101;;14;;;nota Sumativa #14: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28312419
;101;;15;;;nota Sumativa #15: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28312420
;101;;1;;;nota Sumativa #1: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28612421
;101;;2;;;nota Sumativa #2: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28612422
;101;;3;;;nota Sumativa #3: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28612423
;101;;4;;;nota Sumativa #4: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28612424
;101;;5;;;nota Sumativa #5: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28612425
;101;;6;;;nota Sumativa #6: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28612426
;101;;7;;;nota Sumativa #7: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28612427
;101;;8;;;nota Sumativa #8: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28612428
;101;;9;;;nota Sumativa #9: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28612429
;101;;10;;;nota Sumativa #10: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28612430
;101;;11;;;nota Sumativa #11: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28612431
;101;;12;;;nota Sumativa #12: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28612432
;101;;13;;;nota Sumativa #13: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28612433
;101;;14;;;nota Sumativa #14: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28612434
;101;;15;;;nota Sumativa #15: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28612435
;101;;1;;;nota Sumativa #1: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28812436
;101;;2;;;nota Sumativa #2: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28812437
;101;;3;;;nota Sumativa #3: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28812438
;101;;4;;;nota Sumativa #4: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28812439
;101;;5;;;nota Sumativa #5: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28812440
;101;;6;;;nota Sumativa #6: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28812441
;101;;7;;;nota Sumativa #7: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28812442
;101;;8;;;nota Sumativa #8: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28812443
;101;;9;;;nota Sumativa #9: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28812444
;101;;10;;;nota Sumativa #10: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28812445
;101;;11;;;nota Sumativa #11: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28812446
;101;;12;;;nota Sumativa #12: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28812447
;101;;13;;;nota Sumativa #13: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28812448
;101;;14;;;nota Sumativa #14: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28812449
;101;;15;;;nota Sumativa #15: HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;;;;;;28812450
;101;;1;;;nota Sumativa #1: Filosofía;;;;;;29912451
;101;;2;;;nota Sumativa #2: Filosofía;;;;;;29912452
;101;;3;;;nota Sumativa #3: Filosofía;;;;;;29912453
;101;;4;;;nota Sumativa #4: Filosofía;;;;;;29912454
;101;;5;;;nota Sumativa #5: Filosofía;;;;;;29912455
;101;;6;;;nota Sumativa #6: Filosofía;;;;;;29912456
;101;;7;;;nota Sumativa #7: Filosofía;;;;;;29912457
;101;;8;;;nota Sumativa #8: Filosofía;;;;;;29912458
;101;;9;;;nota Sumativa #9: Filosofía;;;;;;29912459
;101;;10;;;nota Sumativa #10: Filosofía;;;;;;29912460
;101;;11;;;nota Sumativa #11: Filosofía;;;;;;29912461
;101;;12;;;nota Sumativa #12: Filosofía;;;;;;29912462
;101;;13;;;nota Sumativa #13: Filosofía;;;;;;29912463
;101;;14;;;nota Sumativa #14: Filosofía;;;;;;29912464
;101;;15;;;nota Sumativa #15: Filosofía;;;;;;29912465
;101;;1;;;nota Sumativa #1: Filosofía;;;;;;30312466
;101;;2;;;nota Sumativa #2: Filosofía;;;;;;30312467
;101;;3;;;nota Sumativa #3: Filosofía;;;;;;30312468
;101;;4;;;nota Sumativa #4: Filosofía;;;;;;30312469
;101;;5;;;nota Sumativa #5: Filosofía;;;;;;30312470
;101;;6;;;nota Sumativa #6: Filosofía;;;;;;30312471
;101;;7;;;nota Sumativa #7: Filosofía;;;;;;30312472
;101;;8;;;nota Sumativa #8: Filosofía;;;;;;30312473
;101;;9;;;nota Sumativa #9: Filosofía;;;;;;30312474
;101;;10;;;nota Sumativa #10: Filosofía;;;;;;30312475
;101;;11;;;nota Sumativa #11: Filosofía;;;;;;30312476
;101;;12;;;nota Sumativa #12: Filosofía;;;;;;30312477
;101;;13;;;nota Sumativa #13: Filosofía;;;;;;30312478
;101;;14;;;nota Sumativa #14: Filosofía;;;;;;30312479
;101;;15;;;nota Sumativa #15: Filosofía;;;;;;30312480
;101;;1;;;nota Sumativa #1: Filosofía;;;;;;30512481
;101;;2;;;nota Sumativa #2: Filosofía;;;;;;30512482
;101;;3;;;nota Sumativa #3: Filosofía;;;;;;30512483
;101;;4;;;nota Sumativa #4: Filosofía;;;;;;30512484
;101;;5;;;nota Sumativa #5: Filosofía;;;;;;30512485
;101;;6;;;nota Sumativa #6: Filosofía;;;;;;30512486
;101;;7;;;nota Sumativa #7: Filosofía;;;;;;30512487
;101;;8;;;nota Sumativa #8: Filosofía;;;;;;30512488
;101;;9;;;nota Sumativa #9: Filosofía;;;;;;30512489
;101;;10;;;nota Sumativa #10: Filosofía;;;;;;30512490
;101;;11;;;nota Sumativa #11: Filosofía;;;;;;30512491
;101;;12;;;nota Sumativa #12: Filosofía;;;;;;30512492
;101;;13;;;nota Sumativa #13: Filosofía;;;;;;30512493
;101;;14;;;nota Sumativa #14: Filosofía;;;;;;30512494
;101;;15;;;nota Sumativa #15: Filosofía;;;;;;30512495
;101;;1;;;nota Sumativa #1: Filosofía;;;;;;30112496
;101;;2;;;nota Sumativa #2: Filosofía;;;;;;30112497
;101;;3;;;nota Sumativa #3: Filosofía;;;;;;30112498
;101;;4;;;nota Sumativa #4: Filosofía;;;;;;30112499
;101;;5;;;nota Sumativa #5: Filosofía;;;;;;30112500
;101;;6;;;nota Sumativa #6: Filosofía;;;;;;30112501
;101;;7;;;nota Sumativa #7: Filosofía;;;;;;30112502
;101;;8;;;nota Sumativa #8: Filosofía;;;;;;30112503
;101;;9;;;nota Sumativa #9: Filosofía;;;;;;30112504
;101;;10;;;nota Sumativa #10: Filosofía;;;;;;30112505
;101;;11;;;nota Sumativa #11: Filosofía;;;;;;30112506
;101;;12;;;nota Sumativa #12: Filosofía;;;;;;30112507
;101;;13;;;nota Sumativa #13: Filosofía;;;;;;30112508
;101;;14;;;nota Sumativa #14: Filosofía;;;;;;30112509
;101;;15;;;nota Sumativa #15: Filosofía;;;;;;30112510
;101;;1;;;nota Sumativa #1: RELIGION;;;;;;27712511
;101;;2;;;nota Sumativa #2: RELIGION;;;;;;27712512
;101;;3;;;nota Sumativa #3: RELIGION;;;;;;27712513
;101;;4;;;nota Sumativa #4: RELIGION;;;;;;27712514
;101;;5;;;nota Sumativa #5: RELIGION;;;;;;27712515
;101;;6;;;nota Sumativa #6: RELIGION;;;;;;27712516
;101;;7;;;nota Sumativa #7: RELIGION;;;;;;27712517
;101;;8;;;nota Sumativa #8: RELIGION;;;;;;27712518
;101;;9;;;nota Sumativa #9: RELIGION;;;;;;27712519
;101;;10;;;nota Sumativa #10: RELIGION;;;;;;27712520
;101;;11;;;nota Sumativa #11: RELIGION;;;;;;27712521
;101;;12;;;nota Sumativa #12: RELIGION;;;;;;27712522
;101;;13;;;nota Sumativa #13: RELIGION;;;;;;27712523
;101;;14;;;nota Sumativa #14: RELIGION;;;;;;27712524
;101;;15;;;nota Sumativa #15: RELIGION;;;;;;27712525
;101;;1;;;nota Sumativa #1: RELIGION;;;;;;27912526
;101;;2;;;nota Sumativa #2: RELIGION;;;;;;27912527
;101;;3;;;nota Sumativa #3: RELIGION;;;;;;27912528
;101;;4;;;nota Sumativa #4: RELIGION;;;;;;27912529
;101;;5;;;nota Sumativa #5: RELIGION;;;;;;27912530
;101;;6;;;nota Sumativa #6: RELIGION;;;;;;27912531
;101;;7;;;nota Sumativa #7: RELIGION;;;;;;27912532
;101;;8;;;nota Sumativa #8: RELIGION;;;;;;27912533
;101;;9;;;nota Sumativa #9: RELIGION;;;;;;27912534
;101;;10;;;nota Sumativa #10: RELIGION;;;;;;27912535
;101;;11;;;nota Sumativa #11: RELIGION;;;;;;27912536
;101;;12;;;nota Sumativa #12: RELIGION;;;;;;27912537
;101;;13;;;nota Sumativa #13: RELIGION;;;;;;27912538
;101;;14;;;nota Sumativa #14: RELIGION;;;;;;27912539
;101;;15;;;nota Sumativa #15: RELIGION;;;;;;27912540
;101;;1;;;nota Sumativa #1: RELIGION;;;;;;28112541
;101;;2;;;nota Sumativa #2: RELIGION;;;;;;28112542
;101;;3;;;nota Sumativa #3: RELIGION;;;;;;28112543
;101;;4;;;nota Sumativa #4: RELIGION;;;;;;28112544
;101;;5;;;nota Sumativa #5: RELIGION;;;;;;28112545
;101;;6;;;nota Sumativa #6: RELIGION;;;;;;28112546
;101;;7;;;nota Sumativa #7: RELIGION;;;;;;28112547
;101;;8;;;nota Sumativa #8: RELIGION;;;;;;28112548
;101;;9;;;nota Sumativa #9: RELIGION;;;;;;28112549
;101;;10;;;nota Sumativa #10: RELIGION;;;;;;28112550
;101;;11;;;nota Sumativa #11: RELIGION;;;;;;28112551
;101;;12;;;nota Sumativa #12: RELIGION;;;;;;28112552
;101;;13;;;nota Sumativa #13: RELIGION;;;;;;28112553
;101;;14;;;nota Sumativa #14: RELIGION;;;;;;28112554
;101;;15;;;nota Sumativa #15: RELIGION;;;;;;28112555
;101;;1;;;nota Sumativa #1: RELIGION;;;;;;28312556
;101;;2;;;nota Sumativa #2: RELIGION;;;;;;28312557
;101;;3;;;nota Sumativa #3: RELIGION;;;;;;28312558
;101;;4;;;nota Sumativa #4: RELIGION;;;;;;28312559
;101;;5;;;nota Sumativa #5: RELIGION;;;;;;28312560
;101;;6;;;nota Sumativa #6: RELIGION;;;;;;28312561
;101;;7;;;nota Sumativa #7: RELIGION;;;;;;28312562
;101;;8;;;nota Sumativa #8: RELIGION;;;;;;28312563
;101;;9;;;nota Sumativa #9: RELIGION;;;;;;28312564
;101;;10;;;nota Sumativa #10: RELIGION;;;;;;28312565
;101;;11;;;nota Sumativa #11: RELIGION;;;;;;28312566
;101;;12;;;nota Sumativa #12: RELIGION;;;;;;28312567
;101;;13;;;nota Sumativa #13: RELIGION;;;;;;28312568
;101;;14;;;nota Sumativa #14: RELIGION;;;;;;28312569
;101;;15;;;nota Sumativa #15: RELIGION;;;;;;28312570
;101;;1;;;nota Sumativa #1: RELIGION;;;;;;28412571
;101;;2;;;nota Sumativa #2: RELIGION;;;;;;28412572
;101;;3;;;nota Sumativa #3: RELIGION;;;;;;28412573
;101;;4;;;nota Sumativa #4: RELIGION;;;;;;28412574
;101;;5;;;nota Sumativa #5: RELIGION;;;;;;28412575
;101;;6;;;nota Sumativa #6: RELIGION;;;;;;28412576
;101;;7;;;nota Sumativa #7: RELIGION;;;;;;28412577
;101;;8;;;nota Sumativa #8: RELIGION;;;;;;28412578
;101;;9;;;nota Sumativa #9: RELIGION;;;;;;28412579
;101;;10;;;nota Sumativa #10: RELIGION;;;;;;28412580
;101;;11;;;nota Sumativa #11: RELIGION;;;;;;28412581
;101;;12;;;nota Sumativa #12: RELIGION;;;;;;28412582
;101;;13;;;nota Sumativa #13: RELIGION;;;;;;28412583
;101;;14;;;nota Sumativa #14: RELIGION;;;;;;28412584
;101;;15;;;nota Sumativa #15: RELIGION;;;;;;28412585
;101;;1;;;nota Sumativa #1: RELIGION;;;;;;28612586
;101;;2;;;nota Sumativa #2: RELIGION;;;;;;28612587
;101;;3;;;nota Sumativa #3: RELIGION;;;;;;28612588
;101;;4;;;nota Sumativa #4: RELIGION;;;;;;28612589
;101;;5;;;nota Sumativa #5: RELIGION;;;;;;28612590
;101;;6;;;nota Sumativa #6: RELIGION;;;;;;28612591
;101;;7;;;nota Sumativa #7: RELIGION;;;;;;28612592
;101;;8;;;nota Sumativa #8: RELIGION;;;;;;28612593
;101;;9;;;nota Sumativa #9: RELIGION;;;;;;28612594
;101;;10;;;nota Sumativa #10: RELIGION;;;;;;28612595
;101;;11;;;nota Sumativa #11: RELIGION;;;;;;28612596
;101;;12;;;nota Sumativa #12: RELIGION;;;;;;28612597
;101;;13;;;nota Sumativa #13: RELIGION;;;;;;28612598
;101;;14;;;nota Sumativa #14: RELIGION;;;;;;28612599
;101;;15;;;nota Sumativa #15: RELIGION;;;;;;28612600
;101;;1;;;nota Sumativa #1: RELIGION;;;;;;28812601
;101;;2;;;nota Sumativa #2: RELIGION;;;;;;28812602
;101;;3;;;nota Sumativa #3: RELIGION;;;;;;28812603
;101;;4;;;nota Sumativa #4: RELIGION;;;;;;28812604
;101;;5;;;nota Sumativa #5: RELIGION;;;;;;28812605
;101;;6;;;nota Sumativa #6: RELIGION;;;;;;28812606
;101;;7;;;nota Sumativa #7: RELIGION;;;;;;28812607
;101;;8;;;nota Sumativa #8: RELIGION;;;;;;28812608
;101;;9;;;nota Sumativa #9: RELIGION;;;;;;28812609
;101;;10;;;nota Sumativa #10: RELIGION;;;;;;28812610
;101;;11;;;nota Sumativa #11: RELIGION;;;;;;28812611
;101;;12;;;nota Sumativa #12: RELIGION;;;;;;28812612
;101;;13;;;nota Sumativa #13: RELIGION;;;;;;28812613
;101;;14;;;nota Sumativa #14: RELIGION;;;;;;28812614
;101;;15;;;nota Sumativa #15: RELIGION;;;;;;28812615
;101;;1;;;nota Sumativa #1: RELIGION;;;;;;29012616
;101;;2;;;nota Sumativa #2: RELIGION;;;;;;29012617
;101;;3;;;nota Sumativa #3: RELIGION;;;;;;29012618
;101;;4;;;nota Sumativa #4: RELIGION;;;;;;29012619
;101;;5;;;nota Sumativa #5: RELIGION;;;;;;29012620
;101;;6;;;nota Sumativa #6: RELIGION;;;;;;29012621
;101;;7;;;nota Sumativa #7: RELIGION;;;;;;29012622
