AttendanceTermIndicator;BeginDate;claseRecuperadaId;fileScanBase64;Code;DaysInSession;Designator;EndDate;numeroREX;fechaREX;FirstInstructionDate;InstructionalMinutes;LastInstructionDate;MarkingTermIndicator;OrganizationCalendarId;RecordEndDateTime;RecordStartDateTime;RefSessionTypeId;SchedulingTermIndicator;Description;MinutesPerDay;OrganizationCalendarSessionId;SessionEndTime;SessionStartTime
1;2024-03-11;;;45599;;;2024-03-11;;;;;;;10045599;;;7;;clase fecha: 2024-03-11;;1034;;
1;2024-03-11;;;45600;;;2024-03-11;;;;;;;10045600;;;7;;clase fecha: 2024-03-11;;1035;;
1;2024-03-11;;;45601;;;2024-03-11;;;;;;;10045601;;;7;;clase fecha: 2024-03-11;;1036;;
1;2024-03-11;;;45602;;;2024-03-11;;;;;;;10045602;;;7;;clase fecha: 2024-03-11;;1037;;
1;2024-03-20;;;45603;;;2024-03-20;;;;;;;10045603;;;7;;clase fecha: 2024-03-20;;1038;;
1;2024-03-20;;;45604;;;2024-03-20;;;;;;;10045604;;;7;;clase fecha: 2024-03-20;;1039;;
1;2024-03-20;;;45605;;;2024-03-20;;;;;;;10045605;;;7;;clase fecha: 2024-03-20;;1040;;
1;2024-03-20;;;45606;;;2024-03-20;;;;;;;10045606;;;7;;clase fecha: 2024-03-20;;1041;;
1;2024-03-20;;;45607;;;2024-03-20;;;;;;;10045607;;;7;;clase fecha: 2024-03-20;;1042;;
1;2024-03-20;;;45608;;;2024-03-20;;;;;;;10045608;;;7;;clase fecha: 2024-03-20;;1043;;
1;2024-03-20;;;45609;;;2024-03-20;;;;;;;10045609;;;7;;clase fecha: 2024-03-20;;1044;;
1;2024-03-20;;;45610;;;2024-03-20;;;;;;;10045610;;;7;;clase fecha: 2024-03-20;;1045;;
1;2024-03-20;;;45611;;;2024-03-20;;;;;;;10045611;;;7;;clase fecha: 2024-03-20;;1046;;
1;2024-03-20;;;45612;;;2024-03-20;;;;;;;10045612;;;7;;clase fecha: 2024-03-20;;1047;;
1;2024-03-20;;;45613;;;2024-03-20;;;;;;;10045613;;;7;;clase fecha: 2024-03-20;;1048;;
1;2024-03-20;;;45614;;;2024-03-20;;;;;;;10045614;;;7;;clase fecha: 2024-03-20;;1049;;
1;2024-03-20;;;45615;;;2024-03-20;;;;;;;10045615;;;7;;clase fecha: 2024-03-20;;1050;;
1;2024-03-20;;;45616;;;2024-03-20;;;;;;;10045616;;;7;;clase fecha: 2024-03-20;;1051;;
1;2024-03-20;;;45617;;;2024-03-20;;;;;;;10045617;;;7;;clase fecha: 2024-03-20;;1052;;
1;2024-03-20;;;45618;;;2024-03-20;;;;;;;10045618;;;7;;clase fecha: 2024-03-20;;1053;;
1;2024-03-20;;;45619;;;2024-03-20;;;;;;;10045619;;;7;;clase fecha: 2024-03-20;;1054;;
1;2024-03-20;;;45620;;;2024-03-20;;;;;;;10045620;;;7;;clase fecha: 2024-03-20;;1055;;
1;2024-03-20;;;45621;;;2024-03-20;;;;;;;10045621;;;7;;clase fecha: 2024-03-20;;1056;;
1;2024-03-20;;;45622;;;2024-03-20;;;;;;;10045622;;;7;;clase fecha: 2024-03-20;;1057;;
1;2024-03-20;;;45623;;;2024-03-20;;;;;;;10045623;;;7;;clase fecha: 2024-03-20;;1058;;
1;2024-03-18;;;45624;;;2024-03-18;;;;;;;10045624;;;7;;clase fecha: 2024-03-18;;1059;;
1;2024-03-18;;;45625;;;2024-03-18;;;;;;;10045625;;;7;;clase fecha: 2024-03-18;;1060;;
1;2024-03-18;;;45626;;;2024-03-18;;;;;;;10045626;;;7;;clase fecha: 2024-03-18;;1061;;
1;2024-03-18;;;45627;;;2024-03-18;;;;;;;10045627;;;7;;clase fecha: 2024-03-18;;1062;;
1;2024-03-18;;;45628;;;2024-03-18;;;;;;;10045628;;;7;;clase fecha: 2024-03-18;;1063;;
1;2024-03-18;;;45629;;;2024-03-18;;;;;;;10045629;;;7;;clase fecha: 2024-03-18;;1064;;
1;2024-03-18;;;45630;;;2024-03-18;;;;;;;10045630;;;7;;clase fecha: 2024-03-18;;1065;;
1;2024-03-12;;;45631;;;2024-03-12;;;;;;;10045631;;;7;;clase fecha: 2024-03-12;;1066;;
1;2024-03-12;;;45632;;;2024-03-12;;;;;;;10045632;;;7;;clase fecha: 2024-03-12;;1067;;
1;2024-03-12;;;45633;;;2024-03-12;;;;;;;10045633;;;7;;clase fecha: 2024-03-12;;1068;;
1;2024-03-12;;;45634;;;2024-03-12;;;;;;;10045634;;;7;;clase fecha: 2024-03-12;;1069;;
1;2024-03-12;;;45635;;;2024-03-12;;;;;;;10045635;;;7;;clase fecha: 2024-03-12;;1070;;
1;2024-03-12;;;45636;;;2024-03-12;;;;;;;10045636;;;7;;clase fecha: 2024-03-12;;1071;;
1;2024-03-12;;;45637;;;2024-03-12;;;;;;;10045637;;;7;;clase fecha: 2024-03-12;;1072;;
1;2024-03-12;;;45638;;;2024-03-12;;;;;;;10045638;;;7;;clase fecha: 2024-03-12;;1073;;
1;2024-03-12;;;45639;;;2024-03-12;;;;;;;10045639;;;7;;clase fecha: 2024-03-12;;1074;;
1;2024-03-13;;;45640;;;2024-03-13;;;;;;;10045640;;;7;;clase fecha: 2024-03-13;;1075;;
1;2024-03-12;;;45641;;;2024-03-12;;;;;;;10045641;;;7;;clase fecha: 2024-03-12;;1076;;
1;2024-03-13;;;45642;;;2024-03-13;;;;;;;10045642;;;7;;clase fecha: 2024-03-13;;1077;;
1;2024-03-14;;;45643;;;2024-03-14;;;;;;;10045643;;;7;;clase fecha: 2024-03-14;;1078;;
1;2024-03-14;;;45644;;;2024-03-14;;;;;;;10045644;;;7;;clase fecha: 2024-03-14;;1079;;
1;2024-03-20;;;45645;;;2024-03-20;;;;;;;10045645;;;7;;clase fecha: 2024-03-20;;1080;;
1;2024-03-13;;;45646;;;2024-03-13;;;;;;;10045646;;;7;;clase fecha: 2024-03-13;;1081;;
1;2024-03-13;;;45647;;;2024-03-13;;;;;;;10045647;;;7;;clase fecha: 2024-03-13;;1082;;
1;2024-03-13;;;45648;;;2024-03-13;;;;;;;10045648;;;7;;clase fecha: 2024-03-13;;1083;;
1;2024-03-13;;;45649;;;2024-03-13;;;;;;;10045649;;;7;;clase fecha: 2024-03-13;;1084;;
1;2024-03-13;;;45650;;;2024-03-13;;;;;;;10045650;;;7;;clase fecha: 2024-03-13;;1085;;
1;2024-03-13;;;45651;;;2024-03-13;;;;;;;10045651;;;7;;clase fecha: 2024-03-13;;1086;;
1;2024-03-12;;;45652;;;2024-03-12;;;;;;;10045652;;;7;;clase fecha: 2024-03-12;;1087;;
1;2024-03-15;;;45653;;;2024-03-15;;;;;;;10045653;;;7;;clase fecha: 2024-03-15;;1088;;
1;2024-03-15;;;45654;;;2024-03-15;;;;;;;10045654;;;7;;clase fecha: 2024-03-15;;1089;;
1;2024-03-11;;;45655;;;2024-03-11;;;;;;;10045655;;;7;;clase fecha: 2024-03-11;;1090;;
1;2024-03-11;;;45656;;;2024-03-11;;;;;;;10045656;;;7;;clase fecha: 2024-03-11;;1091;;
1;2024-03-18;;;45657;;;2024-03-18;;;;;;;10045657;;;7;;clase fecha: 2024-03-18;;1092;;
1;2024-03-18;;;45658;;;2024-03-18;;;;;;;10045658;;;7;;clase fecha: 2024-03-18;;1093;;
1;2024-03-14;;;45659;;;2024-03-14;;;;;;;10045659;;;7;;clase fecha: 2024-03-14;;1094;;
1;2024-03-14;;;45660;;;2024-03-14;;;;;;;10045660;;;7;;clase fecha: 2024-03-14;;1095;;
1;2024-03-14;;;45661;;;2024-03-14;;;;;;;10045661;;;7;;clase fecha: 2024-03-14;;1096;;
1;2024-03-11;;;45662;;;2024-03-11;;;;;;;10045662;;;7;;clase fecha: 2024-03-11;;1097;;
1;2024-03-11;;;45663;;;2024-03-11;;;;;;;10045663;;;7;;clase fecha: 2024-03-11;;1098;;
1;2024-03-14;;;45664;;;2024-03-14;;;;;;;10045664;;;7;;clase fecha: 2024-03-14;;1099;;
1;2024-03-14;;;45665;;;2024-03-14;;;;;;;10045665;;;7;;clase fecha: 2024-03-14;;1100;;
1;2024-03-14;;;45666;;;2024-03-14;;;;;;;10045666;;;7;;clase fecha: 2024-03-14;;1101;;
1;2024-03-12;;;45667;;;2024-03-12;;;;;;;10045667;;;7;;clase fecha: 2024-03-12;;1102;;
1;2024-03-12;;;45668;;;2024-03-12;;;;;;;10045668;;;7;;clase fecha: 2024-03-12;;1103;;
1;2024-03-14;;;45669;;;2024-03-14;;;;;;;10045669;;;7;;clase fecha: 2024-03-14;;1104;;
1;2024-03-14;;;45670;;;2024-03-14;;;;;;;10045670;;;7;;clase fecha: 2024-03-14;;1105;;
1;2024-03-20;;;45671;;;2024-03-20;;;;;;;10045671;;;7;;clase fecha: 2024-03-20;;1106;;
1;2024-03-07;;;45672;;;2024-03-07;;;;;;;10045672;;;7;;clase fecha: 2024-03-07;;1107;;
1;2024-03-07;;;45673;;;2024-03-07;;;;;;;10045673;;;7;;clase fecha: 2024-03-07;;1108;;
1;2024-03-14;;;45674;;;2024-03-14;;;;;;;10045674;;;7;;clase fecha: 2024-03-14;;1109;;
1;2024-03-14;;;45675;;;2024-03-14;;;;;;;10045675;;;7;;clase fecha: 2024-03-14;;1110;;
1;2024-03-15;;;45676;;;2024-03-15;;;;;;;10045676;;;7;;clase fecha: 2024-03-15;;1111;;
1;2024-03-08;;;45677;;;2024-03-08;;;;;;;10045677;;;7;;clase fecha: 2024-03-08;;1112;;
1;2024-03-08;;;45678;;;2024-03-08;;;;;;;10045678;;;7;;clase fecha: 2024-03-08;;1113;;
1;2024-03-15;;;45679;;;2024-03-15;;;;;;;10045679;;;7;;clase fecha: 2024-03-15;;1114;;
1;2024-03-15;;;45680;;;2024-03-15;;;;;;;10045680;;;7;;clase fecha: 2024-03-15;;1115;;
1;2024-03-15;;;45681;;;2024-03-15;;;;;;;10045681;;;7;;clase fecha: 2024-03-15;;1116;;
1;2024-03-15;;;45682;;;2024-03-15;;;;;;;10045682;;;7;;clase fecha: 2024-03-15;;1117;;
1;2024-03-15;;;45683;;;2024-03-15;;;;;;;10045683;;;7;;clase fecha: 2024-03-15;;1118;;
1;2024-03-15;;;45684;;;2024-03-15;;;;;;;10045684;;;7;;clase fecha: 2024-03-15;;1119;;
1;2024-03-15;;;45685;;;2024-03-15;;;;;;;10045685;;;7;;clase fecha: 2024-03-15;;1120;;
1;2024-03-14;;;45686;;;2024-03-14;;;;;;;10045686;;;7;;clase fecha: 2024-03-14;;1121;;
1;2024-03-14;;;45687;;;2024-03-14;;;;;;;10045687;;;7;;clase fecha: 2024-03-14;;1122;;
1;2024-03-11;;;45688;;;2024-03-11;;;;;;;10045688;;;7;;clase fecha: 2024-03-11;;1123;;
1;2024-03-11;;;45689;;;2024-03-11;;;;;;;10045689;;;7;;clase fecha: 2024-03-11;;1124;;
1;2024-03-05;;;45690;;;2024-03-05;;;;;;;10045690;;;7;;clase fecha: 2024-03-05;;1125;;
1;2024-03-12;;;45691;;;2024-03-12;;;;;;;10045691;;;7;;clase fecha: 2024-03-12;;1126;;
1;2024-03-06;;;45692;;;2024-03-06;;;;;;;10045692;;;7;;clase fecha: 2024-03-06;;1127;;
1;2024-03-06;;;45693;;;2024-03-06;;;;;;;10045693;;;7;;clase fecha: 2024-03-06;;1128;;
1;2024-03-06;;;45694;;;2024-03-06;;;;;;;10045694;;;7;;clase fecha: 2024-03-06;;1129;;
1;2024-03-06;;;45695;;;2024-03-06;;;;;;;10045695;;;7;;clase fecha: 2024-03-06;;1130;;
1;2024-03-13;;;45696;;;2024-03-13;;;;;;;10045696;;;7;;clase fecha: 2024-03-13;;1131;;
1;2024-03-13;;;45697;;;2024-03-13;;;;;;;10045697;;;7;;clase fecha: 2024-03-13;;1132;;
1;2024-03-20;;;45698;;;2024-03-20;;;;;;;10045698;;;7;;clase fecha: 2024-03-20;;1133;;
1;2024-03-20;;;45699;;;2024-03-20;;;;;;;10045699;;;7;;clase fecha: 2024-03-20;;1134;;
1;2024-03-20;;;45700;;;2024-03-20;;;;;;;10045700;;;7;;clase fecha: 2024-03-20;;1135;;
1;2024-03-20;;;45701;;;2024-03-20;;;;;;;10045701;;;7;;clase fecha: 2024-03-20;;1136;;
1;2024-03-20;;;45702;;;2024-03-20;;;;;;;10045702;;;7;;clase fecha: 2024-03-20;;1137;;
1;2024-03-20;;;45703;;;2024-03-20;;;;;;;10045703;;;7;;clase fecha: 2024-03-20;;1138;;
1;2024-03-20;;;45704;;;2024-03-20;;;;;;;10045704;;;7;;clase fecha: 2024-03-20;;1139;;
1;2024-03-20;;;45705;;;2024-03-20;;;;;;;10045705;;;7;;clase fecha: 2024-03-20;;1140;;
1;2024-03-20;;;45706;;;2024-03-20;;;;;;;10045706;;;7;;clase fecha: 2024-03-20;;1141;;
1;2024-03-20;;;45707;;;2024-03-20;;;;;;;10045707;;;7;;clase fecha: 2024-03-20;;1142;;
1;2024-03-20;;;45708;;;2024-03-20;;;;;;;10045708;;;7;;clase fecha: 2024-03-20;;1143;;
1;2024-03-20;;;45709;;;2024-03-20;;;;;;;10045709;;;7;;clase fecha: 2024-03-20;;1144;;
1;2024-03-20;;;45710;;;2024-03-20;;;;;;;10045710;;;7;;clase fecha: 2024-03-20;;1145;;
1;2024-03-20;;;45711;;;2024-03-20;;;;;;;10045711;;;7;;clase fecha: 2024-03-20;;1146;;
1;2024-03-20;;;45712;;;2024-03-20;;;;;;;10045712;;;7;;clase fecha: 2024-03-20;;1147;;
1;2024-03-20;;;45713;;;2024-03-20;;;;;;;10045713;;;7;;clase fecha: 2024-03-20;;1148;;
1;2024-03-20;;;45714;;;2024-03-20;;;;;;;10045714;;;7;;clase fecha: 2024-03-20;;1149;;
1;2024-03-20;;;45715;;;2024-03-20;;;;;;;10045715;;;7;;clase fecha: 2024-03-20;;1150;;
1;2024-03-20;;;45716;;;2024-03-20;;;;;;;10045716;;;7;;clase fecha: 2024-03-20;;1151;;
1;2024-03-20;;;45717;;;2024-03-20;;;;;;;10045717;;;7;;clase fecha: 2024-03-20;;1152;;
1;2024-03-20;;;45718;;;2024-03-20;;;;;;;10045718;;;7;;clase fecha: 2024-03-20;;1153;;
1;2024-03-20;;;45719;;;2024-03-20;;;;;;;10045719;;;7;;clase fecha: 2024-03-20;;1154;;
1;2024-03-20;;;45720;;;2024-03-20;;;;;;;10045720;;;7;;clase fecha: 2024-03-20;;1155;;
1;2024-03-20;;;45721;;;2024-03-20;;;;;;;10045721;;;7;;clase fecha: 2024-03-20;;1156;;
1;2024-03-20;;;45722;;;2024-03-20;;;;;;;10045722;;;7;;clase fecha: 2024-03-20;;1157;;
1;2024-03-14;;;45723;;;2024-03-14;;;;;;;10045723;;;7;;clase fecha: 2024-03-14;;1158;;
1;2024-03-14;;;45724;;;2024-03-14;;;;;;;10045724;;;7;;clase fecha: 2024-03-14;;1159;;
1;2024-03-20;;;45725;;;2024-03-20;;;;;;;10045725;;;7;;clase fecha: 2024-03-20;;1160;;
1;2024-03-08;;;45726;;;2024-03-08;;;;;;;10045726;;;7;;clase fecha: 2024-03-08;;1161;;
1;2024-03-08;;;45727;;;2024-03-08;;;;;;;10045727;;;7;;clase fecha: 2024-03-08;;1162;;
1;2024-03-15;;;45728;;;2024-03-15;;;;;;;10045728;;;7;;clase fecha: 2024-03-15;;1163;;
1;2024-03-15;;;45729;;;2024-03-15;;;;;;;10045729;;;7;;clase fecha: 2024-03-15;;1164;;
1;2024-03-15;;;45730;;;2024-03-15;;;;;;;10045730;;;7;;clase fecha: 2024-03-15;;1165;;
1;2024-03-15;;;45731;;;2024-03-15;;;;;;;10045731;;;7;;clase fecha: 2024-03-15;;1166;;
1;2024-03-11;;;45732;;;2024-03-11;;;;;;;10045732;;;7;;clase fecha: 2024-03-11;;1167;;
1;2024-03-11;;;45733;;;2024-03-11;;;;;;;10045733;;;7;;clase fecha: 2024-03-11;;1168;;
1;2024-03-12;;;45736;;;2024-03-12;;;;;;;10045736;;;7;;clase fecha: 2024-03-12;;1169;;
1;2024-03-12;;;45737;;;2024-03-12;;;;;;;10045737;;;7;;clase fecha: 2024-03-12;;1170;;
1;2024-03-20;;;45738;;;2024-03-20;;;;;;;10045738;;;7;;clase fecha: 2024-03-20;;1171;;
1;2024-03-20;;;45739;;;2024-03-20;;;;;;;10045739;;;7;;clase fecha: 2024-03-20;;1172;;
1;2024-03-13;;;45740;;;2024-03-13;;;;;;;10045740;;;7;;clase fecha: 2024-03-13;;1173;;
1;2024-03-20;;;45741;;;2024-03-20;;;;;;;10045741;;;7;;clase fecha: 2024-03-20;;1174;;
1;2024-03-05;;;45742;;;2024-03-05;;;;;;;10045742;;;7;;clase fecha: 2024-03-05;;1175;;
1;2024-03-05;;;45743;;;2024-03-05;;;;;;;10045743;;;7;;clase fecha: 2024-03-05;;1176;;
1;2024-03-12;;;45744;;;2024-03-12;;;;;;;10045744;;;7;;clase fecha: 2024-03-12;;1177;;
1;2024-03-13;;;45745;;;2024-03-13;;;;;;;10045745;;;7;;clase fecha: 2024-03-13;;1178;;
1;2024-03-13;;;45746;;;2024-03-13;;;;;;;10045746;;;7;;clase fecha: 2024-03-13;;1179;;
1;2024-03-20;;;45747;;;2024-03-20;;;;;;;10045747;;;7;;clase fecha: 2024-03-20;;1180;;
1;2024-03-20;;;45748;;;2024-03-20;;;;;;;10045748;;;7;;clase fecha: 2024-03-20;;1181;;
1;2024-03-20;;;45749;;;2024-03-20;;;;;;;10045749;;;7;;clase fecha: 2024-03-20;;1182;;
1;2024-03-20;;;45750;;;2024-03-20;;;;;;;10045750;;;7;;clase fecha: 2024-03-20;;1183;;
1;2024-03-20;;;45751;;;2024-03-20;;;;;;;10045751;;;7;;clase fecha: 2024-03-20;;1184;;
1;2024-03-20;;;45752;;;2024-03-20;;;;;;;10045752;;;7;;clase fecha: 2024-03-20;;1185;;
1;2024-03-20;;;45753;;;2024-03-20;;;;;;;10045753;;;7;;clase fecha: 2024-03-20;;1186;;
1;2024-03-20;;;45754;;;2024-03-20;;;;;;;10045754;;;7;;clase fecha: 2024-03-20;;1187;;
1;2024-03-20;;;45755;;;2024-03-20;;;;;;;10045755;;;7;;clase fecha: 2024-03-20;;1188;;
1;2024-03-20;;;45756;;;2024-03-20;;;;;;;10045756;;;7;;clase fecha: 2024-03-20;;1189;;
1;2024-03-20;;;45757;;;2024-03-20;;;;;;;10045757;;;7;;clase fecha: 2024-03-20;;1190;;
1;2024-03-20;;;45758;;;2024-03-20;;;;;;;10045758;;;7;;clase fecha: 2024-03-20;;1191;;
1;2024-03-20;;;45759;;;2024-03-20;;;;;;;10045759;;;7;;clase fecha: 2024-03-20;;1192;;
1;2024-03-20;;;45760;;;2024-03-20;;;;;;;10045760;;;7;;clase fecha: 2024-03-20;;1193;;
1;2024-03-20;;;45761;;;2024-03-20;;;;;;;10045761;;;7;;clase fecha: 2024-03-20;;1194;;
1;2024-03-11;;;45762;;;2024-03-11;;;;;;;10045762;;;7;;clase fecha: 2024-03-11;;1195;;
1;2024-03-05;;;45763;;;2024-03-05;;;;;;;10045763;;;7;;clase fecha: 2024-03-05;;1196;;
1;2024-03-19;;;45764;;;2024-03-19;;;;;;;10045764;;;7;;clase fecha: 2024-03-19;;1197;;
1;2024-03-19;;;45765;;;2024-03-19;;;;;;;10045765;;;7;;clase fecha: 2024-03-19;;1198;;
1;2024-03-19;;;45766;;;2024-03-19;;;;;;;10045766;;;7;;clase fecha: 2024-03-19;;1199;;
1;2024-03-19;;;45767;;;2024-03-19;;;;;;;10045767;;;7;;clase fecha: 2024-03-19;;1200;;
1;2024-03-19;;;45768;;;2024-03-19;;;;;;;10045768;;;7;;clase fecha: 2024-03-19;;1201;;
1;2024-03-19;;;45769;;;2024-03-19;;;;;;;10045769;;;7;;clase fecha: 2024-03-19;;1202;;
1;2024-03-19;;;45770;;;2024-03-19;;;;;;;10045770;;;7;;clase fecha: 2024-03-19;;1203;;
1;2024-03-06;;;45771;;;2024-03-06;;;;;;;10045771;;;7;;clase fecha: 2024-03-06;;1204;;
1;2024-03-13;;;45772;;;2024-03-13;;;;;;;10045772;;;7;;clase fecha: 2024-03-13;;1205;;
1;2024-03-13;;;45773;;;2024-03-13;;;;;;;10045773;;;7;;clase fecha: 2024-03-13;;1206;;
1;2024-03-07;;;45774;;;2024-03-07;;;;;;;10045774;;;7;;clase fecha: 2024-03-07;;1207;;
1;2024-03-07;;;45775;;;2024-03-07;;;;;;;10045775;;;7;;clase fecha: 2024-03-07;;1208;;
1;2024-03-14;;;45776;;;2024-03-14;;;;;;;10045776;;;7;;clase fecha: 2024-03-14;;1209;;
1;2024-03-14;;;45777;;;2024-03-14;;;;;;;10045777;;;7;;clase fecha: 2024-03-14;;1210;;
1;2024-03-15;;;45778;;;2024-03-15;;;;;;;10045778;;;7;;clase fecha: 2024-03-15;;1211;;
1;2024-03-15;;;45779;;;2024-03-15;;;;;;;10045779;;;7;;clase fecha: 2024-03-15;;1212;;
1;2024-03-15;;;45780;;;2024-03-15;;;;;;;10045780;;;7;;clase fecha: 2024-03-15;;1213;;
1;2024-03-15;;;45781;;;2024-03-15;;;;;;;10045781;;;7;;clase fecha: 2024-03-15;;1214;;
1;2024-03-11;;;45782;;;2024-03-11;;;;;;;10045782;;;7;;clase fecha: 2024-03-11;;1215;;
1;2024-03-11;;;45783;;;2024-03-11;;;;;;;10045783;;;7;;clase fecha: 2024-03-11;;1216;;
1;2024-03-06;;;45784;;;2024-03-06;;;;;;;10045784;;;7;;clase fecha: 2024-03-06;;1217;;
1;2024-03-06;;;45785;;;2024-03-06;;;;;;;10045785;;;7;;clase fecha: 2024-03-06;;1218;;
1;2024-03-13;;;45786;;;2024-03-13;;;;;;;10045786;;;7;;clase fecha: 2024-03-13;;1219;;
1;2024-03-13;;;45787;;;2024-03-13;;;;;;;10045787;;;7;;clase fecha: 2024-03-13;;1220;;
1;2024-03-20;;;45788;;;2024-03-20;;;;;;;10045788;;;7;;clase fecha: 2024-03-20;;1221;;
1;2024-03-20;;;45789;;;2024-03-20;;;;;;;10045789;;;7;;clase fecha: 2024-03-20;;1222;;
1;2024-03-20;;;45790;;;2024-03-20;;;;;;;10045790;;;7;;clase fecha: 2024-03-20;;1223;;
1;2024-03-14;;;45791;;;2024-03-14;;;;;;;10045791;;;7;;clase fecha: 2024-03-14;;1224;;
1;2024-03-14;;;45792;;;2024-03-14;;;;;;;10045792;;;7;;clase fecha: 2024-03-14;;1225;;
1;2024-03-11;;;45793;;;2024-03-11;;;;;;;10045793;;;7;;clase fecha: 2024-03-11;;1226;;
1;2024-03-11;;;45794;;;2024-03-11;;;;;;;10045794;;;7;;clase fecha: 2024-03-11;;1227;;
1;2024-03-11;;;45795;;;2024-03-11;;;;;;;10045795;;;7;;clase fecha: 2024-03-11;;1228;;
1;2024-03-19;;;45796;;;2024-03-19;;;;;;;10045796;;;7;;clase fecha: 2024-03-19;;1229;;
1;2024-03-19;;;45797;;;2024-03-19;;;;;;;10045797;;;7;;clase fecha: 2024-03-19;;1230;;
1;2024-03-06;;;45798;;;2024-03-06;;;;;;;10045798;;;7;;clase fecha: 2024-03-06;;1231;;
1;2024-03-20;;;45799;;;2024-03-20;;;;;;;10045799;;;7;;clase fecha: 2024-03-20;;1232;;
1;2024-03-20;;;45800;;;2024-03-20;;;;;;;10045800;;;7;;clase fecha: 2024-03-20;;1233;;
1;2024-03-20;;;45801;;;2024-03-20;;;;;;;10045801;;;7;;clase fecha: 2024-03-20;;1234;;
1;2024-03-20;;;45802;;;2024-03-20;;;;;;;10045802;;;7;;clase fecha: 2024-03-20;;1235;;
1;2024-03-19;;;45803;;;2024-03-19;;;;;;;10045803;;;7;;clase fecha: 2024-03-19;;1236;;
1;2024-03-19;;;45804;;;2024-03-19;;;;;;;10045804;;;7;;clase fecha: 2024-03-19;;1237;;
1;2024-03-06;;;45805;;;2024-03-06;;;;;;;10045805;;;7;;clase fecha: 2024-03-06;;1238;;
1;2024-03-13;;;45806;;;2024-03-13;;;;;;;10045806;;;7;;clase fecha: 2024-03-13;;1239;;
1;2024-03-13;;;45807;;;2024-03-13;;;;;;;10045807;;;7;;clase fecha: 2024-03-13;;1240;;
1;2024-03-14;;;45808;;;2024-03-14;;;;;;;10045808;;;7;;clase fecha: 2024-03-14;;1241;;
1;2024-03-15;;;45809;;;2024-03-15;;;;;;;10045809;;;7;;clase fecha: 2024-03-15;;1242;;
1;2024-03-15;;;45810;;;2024-03-15;;;;;;;10045810;;;7;;clase fecha: 2024-03-15;;1243;;
1;2024-03-15;;;45811;;;2024-03-15;;;;;;;10045811;;;7;;clase fecha: 2024-03-15;;1244;;
1;2024-03-15;;;45812;;;2024-03-15;;;;;;;10045812;;;7;;clase fecha: 2024-03-15;;1245;;
1;2024-03-11;;;45813;;;2024-03-11;;;;;;;10045813;;;7;;clase fecha: 2024-03-11;;1246;;
1;2024-03-11;;;45814;;;2024-03-11;;;;;;;10045814;;;7;;clase fecha: 2024-03-11;;1247;;
1;2024-03-11;;;45815;;;2024-03-11;;;;;;;10045815;;;7;;clase fecha: 2024-03-11;;1248;;
1;2024-03-18;;;45816;;;2024-03-18;;;;;;;10045816;;;7;;clase fecha: 2024-03-18;;1249;;
1;2024-03-18;;;45817;;;2024-03-18;;;;;;;10045817;;;7;;clase fecha: 2024-03-18;;1250;;
1;2024-03-18;;;45818;;;2024-03-18;;;;;;;10045818;;;7;;clase fecha: 2024-03-18;;1251;;
1;2024-03-20;;;45823;;;2024-03-20;;;;;;;10045823;;;7;;clase fecha: 2024-03-20;;1252;;
1;2024-03-20;;;45824;;;2024-03-20;;;;;;;10045824;;;7;;clase fecha: 2024-03-20;;1253;;
1;2024-03-20;;;45825;;;2024-03-20;;;;;;;10045825;;;7;;clase fecha: 2024-03-20;;1254;;
1;2024-03-12;;;45826;;;2024-03-12;;;;;;;10045826;;;7;;clase fecha: 2024-03-12;;1255;;
1;2024-03-12;;;45827;;;2024-03-12;;;;;;;10045827;;;7;;clase fecha: 2024-03-12;;1256;;
1;2024-03-12;;;45828;;;2024-03-12;;;;;;;10045828;;;7;;clase fecha: 2024-03-12;;1257;;
1;2024-03-12;;;45829;;;2024-03-12;;;;;;;10045829;;;7;;clase fecha: 2024-03-12;;1258;;
1;2024-03-12;;;45830;;;2024-03-12;;;;;;;10045830;;;7;;clase fecha: 2024-03-12;;1259;;
1;2024-03-13;;;45831;;;2024-03-13;;;;;;;10045831;;;7;;clase fecha: 2024-03-13;;1260;;
1;2024-03-13;;;45832;;;2024-03-13;;;;;;;10045832;;;7;;clase fecha: 2024-03-13;;1261;;
1;2024-03-13;;;45833;;;2024-03-13;;;;;;;10045833;;;7;;clase fecha: 2024-03-13;;1262;;
1;2024-03-13;;;45834;;;2024-03-13;;;;;;;10045834;;;7;;clase fecha: 2024-03-13;;1263;;
1;2024-03-13;;;45835;;;2024-03-13;;;;;;;10045835;;;7;;clase fecha: 2024-03-13;;1264;;
1;2024-03-13;;;45836;;;2024-03-13;;;;;;;10045836;;;7;;clase fecha: 2024-03-13;;1265;;
1;2024-03-13;;;45837;;;2024-03-13;;;;;;;10045837;;;7;;clase fecha: 2024-03-13;;1266;;
1;2024-03-14;;;45838;;;2024-03-14;;;;;;;10045838;;;7;;clase fecha: 2024-03-14;;1267;;
1;2024-03-14;;;45839;;;2024-03-14;;;;;;;10045839;;;7;;clase fecha: 2024-03-14;;1268;;
1;2024-03-14;;;45840;;;2024-03-14;;;;;;;10045840;;;7;;clase fecha: 2024-03-14;;1269;;
1;2024-03-14;;;45841;;;2024-03-14;;;;;;;10045841;;;7;;clase fecha: 2024-03-14;;1270;;
